Elazığ;(3. Yarış Günü);14/04/2026
1. Kosu :   17.45;Maiden/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1000m; Kum;;;;Rekor Derece :1.08.65
İkramiye;;;;;Yetiştirici Primi;;;;
1.)395.000 TL;2.)158.000 TL;3.)79.000 TL;4.)39.500 TL;5.)19.750 TL;1.)118.500 TL;2.)47.400 TL;3.)23.700 TL;4.)11.850 TL;5.)5.925 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;TELLİ DERELİ KG DB SK;3y k  e;ŞİMŞEĞİNOĞLU;ELA HANIM;57;F.YARDIMCI;ÖMER YARDIMCI;A.YARDIMCI;6;%42.09(1);;1:18.16;1,80;9,5 Boy
2;PRENSES FADİLE KG K;3y k  d;TALİPHAN;ÇİNİKIZ;55 +2.00;H.ALTUNKILIÇ;İLHAN GÜRLER;S.KARAKEÇİLİ;2;%3.44(6);;1:20.06;10,95;2,5 Boy
3;PİRİM ÖZER KG SK;3y k  e;KAFKASEFE;GÜLBAŞ;57 +0.40;Y.CENGİZ;İBRAHİM HAKKI BOYRAZ;Z.AKDEMİR;1;%13.87(3);;1:20.57;4,20;1,5  Boy
4;MERTENS KG K;3y k  e;SON MARTI;NARCAN;57;M.DOĞAN;EMİN TURAN;M.E.SARIDAL;7;%7.58(4);;1:20.82;6,75;3,5 Boy
5;YÜREKOĞLU K SKG;3y k  e;TEK YÜREK;MİRAN HATUN;57 +0.90;H.ALTUNDAĞ;MEHMET ŞAH ATAKAYA;M.A.SUBAY;5;%4.38(5);;1:21.68;15,60;
6;KALBİN KG K;3y k  d;FİRİKYA;MAKARON;55 +0.20;İ.AKYAVUZ;MEHMET TURAN;MAHMUT DOĞAN;3;%27.86(2);;Derecesiz;2,50;
7;ALELADE HEJA (Koşmaz);3y k  d;SON MARTI;YARDIMCI GÜLÜ;55;M.E.DOĞAN;ÖMER YARDIMCI;M.KARALI;8;%0.38(8);;Koşmaz;;
8;ROZERİNA (Koşmaz);3y d  d;SERHANTAY;KÜÇÜKCEMRE;55;A.H.BAYAR;MEHMET GÜMÜŞKOLAN;MEHM.KAYA;4;%0.39(8);;Koşmaz;;
[(3)TELLİ DERELİ,(5)ALELADE HEJA,] eküridir.GANYAN(3) :1,80 TL, İKİLİ(3/7) :19,70 TL, SIRALI İKİLİ(3/7) :29,40 TL

2. Kosu :   18.30;Handikap 15/DHÖW /H3; 4 Yaşlı Araplar; kg; 2000m; Kum;;;;Rekor Derece :2.23.20
İkramiye;;;;;Yetiştirici Primi;;;;
1.)350.000 TL;2.)140.000 TL;3.)70.000 TL;4.)35.000 TL;5.)17.500 TL;1.)63.000 TL;2.)25.200 TL;3.)12.600 TL;4.)6.300 TL;5.)3.150 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SANATKAR KG SK;4y a  a;ODİNHAN;SULTAN NUR;60,5;N.ALTIN;BİLAL DOĞAN;MAHMUT DOĞAN;5;%51.44(1);51;2:38.95;1,75;12 Boy
2;MESTAN BEY KG SK;4y a  a;GÜNTAY;ZUHALİM;55,5 +1.80;Y.CENGİZ;ABDULHAMİT YARDIMCI;A.YARDIMCI;1;%5.69(5);41;2:41.34;7,75;14 Boy
3;DEMİR ATLAS SK;4y d  a;BABA MEVLÜT;SOYLU GÜZEL;54,5 +2.00;M.DOĞAN;ĞEMDİN ULUCAN;B.FAHRİOĞLU;3;%8.98(4);39;2:44.25;6,05;9,5 Boy
4;NAZLI BERRA DB SK;4y k k;ALTINCI HİS;DENİZSEFASI;55 +0.20;İ.AKYAVUZ;MUSTAFA YARDIMCI;A.YARDIMCI;4;%17.47(2);40;2:46.22;3,95;30 Boy
5;GÖLDERELİ KG;4y k  a;BARBAROSBEY;NALCAN;53;H.YÖNDEN AP;HACIM KANDEMİR;K.TAŞDEMİR;2;%16.41(3);42;2:52.76;2,65;
GANYAN(3) :1,75 TL, SIRALI İKİLİ(3/1) :12,35 TL, 1. ÇİFTE(3,5/3) :3,75 TL

3. Kosu :   19.00;Handikap 13/DHÖW /H3; 4 ve Yukarı Araplar; kg; 1800m; Kum;;;;Rekor Derece :2.07.30
İkramiye;;;;;Yetiştirici Primi;;;;
1.)210.000 TL;2.)84.000 TL;3.)42.000 TL;4.)21.000 TL;5.)10.500 TL;1.)37.800 TL;2.)15.120 TL;3.)7.560 TL;4.)3.780 TL;5.)1.890 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SAVT KG K;4y k k;DESPOT;GÖRKEMLİ;62,5;İ.AKYAVUZ;YAHYA İŞIK;A.IŞIK;3;%20.18(1)  %20.6(1);33;2:22.18;2,10;3,5 Boy
2;KOCA SABRİ KG DB SK;4y k  a;BABA MEVLÜT;TAMERİNKIZI;62;İ.KATAR;SERKAN AKSU;O.GÖRMEZ;2;%16.62(4)  %16.83(3);32;2:22.98;5,50;8 Boy
3;BARBAROSOĞLU KG SK;4y k  a;BARBAROSBEY;DİŞİBUSEFAL;61,5;H.ALTUNKILIÇ;YAHYA İŞIK;A.IŞIK;9;%3.64(1)  %3.76(1);31;2:24.67;2,10;7 Boy
4;AĞASAÇAN KG SK;4y a  a;FATİH AĞA;GÜZELDİZDAR;61;A.H.BAYAR;GÜNAYDIN SAÇAN;S.BECENE;5;%17.52(2)  %19.22(2);30;2:26.22;3,25;2,5 Boy
5;ZAFİRE SULTAN SKG SK;5y k k;KIRBULUT;ZAFİREGÜLÜ;60;A.ÇANKAYA AP;ALİ BAKIR;F.BAKIR;4;%2.26(9)  %2.11(9);27;2:26.88;34,45;
6;ŞAHKAYA KG DB SK;4y d  a;YÜREKKAYA;DESTENAZ;62;M.DOĞAN;AHMET BABACAN;F.YALÇINKAYA;6;%8.05(6)  %7.53(6);32;2:33.97;7,90;
7;ARAP İBO KG SK;4y k  a;FATİH AĞA;İMPARATORİÇE;63;H.ALTUNDAĞ;NÜSRET CANPOLAT;S.BECENE;1;%17.16(3)  %16.07(4);34;2:38.71;5,65;
8;ESMER HANIM DB SK;5y a k;KARA YAĞIZ;ŞEVALABLA;53;H.YÖNDEN AP;BİLAL CAMUZ;MEHM.KAYA;7;%3.82(7)  %3.59(7);15;2:41.28;22,95;
9;ALTIN SULTAN DB SK;5y k k;KARAÜZÜM;AYÖZGÜR;59;Ç.CANPOLAT AP;FATİH HAYIRLIOĞLU;M.BULUÇ;10;%2.52(8)  %2.47(8);25;2:49.50;23,60;
10;FATMA HANIM KG DB SK;4y a k;SERHANTAY;ZEHRAKIZ;59,5;N.ALTIN;MAHMUT KARAOĞLAN;Ö.GÜNDÜZ;8;%8.25(5)  %7.82(5);27;2:56.14;9,10;
[(2)SAVT,(5)BARBAROSOĞLU,] eküridir.GANYAN(2) :2,10 TL, İKİLİ(2/3) :8,45 TL, SIRALI İKİLİ(2/3) :20,40 TL, 2. ÇİFTE(3/2,5) :5,05 TL

4. Kosu :   19.30;Handikap 16 /H3; 3 ve Yukarı İngilizler; kg; 1900m; Kum;;;;Rekor Derece :2.01.31
İkramiye;;;;;Yetiştirici Primi;;;;
1.)440.000 TL;2.)176.000 TL;3.)88.000 TL;4.)44.000 TL;5.)22.000 TL;1.)79.200 TL;2.)31.680 TL;3.)15.840 TL;4.)7.920 TL;5.)3.960 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BRUCE BANNER DB SK;4y a  a;RUN AWAY AND HIDE (USA);TITTIBA (GB);59,5;MEH.TAŞKAYA;ALAETTİN ÖZCAN;F.YALÇINKAYA;9;%12.5(4)  %12.68(4);59;2:13.86;4,95;2,5 Boy
2;REAL EFFECT KG SK;5y k  a;NATIVE KHAN (FR);TOP TRAIL (USA);59,5;M.DOĞAN;REFİK ÇEVİK;M.BULUÇ;2;%5.01(8)  %5.16(8);56;2:14.40;12,95;3 Boy
3;KURTULUŞ ANADOLU SKG SK;5y k  a;MENDIP (USA);ROKOKO;63;H.ALTUNDAĞ;HÜSEYİN ÇELİK;S.KARAKEÇİLİ;7;%12.96(3)  %13.52(3);63;2:14.95;8,25;1,5  Boy
4;ASABİ K DB SKG;7y d  a;SCARFACE;RIGOROUS (USA);59,5;İ.AKYAVUZ;İBRAHİM HALİL TURAN;T.ÇİZİK;4;%18.47(1)  %18.3(1);56;2:15.23;3,35;1 Boy
5;HOLLOW MAN SK;4y d  a;KLUGER (JPN);POWERS JOY;62;Y.CENGİZ;ÖMER FELHAN;A.AKBABA;1;%9.02(6)  %8.87(6);64;2:15.46;5,10;
6;TRADER DB;6y a  a;TEMELHAN;NO MONEY NO HONEY;63;H.ALTUNKILIÇ;TARIK KAR;S.BECENE;3;%4.89(9)  %4.8(9);63;2:16.89;6,80;
7;LION OF LIONS KG DB SK;4y a  a;LION HEART (USA);ONDÖRTBAHAR;53 +2.00;N.ALTIN;NEDİM CAN;MAHMUT DOĞAN;5;%7.59(7)  %7.68(7);46;2:22.72;12,30;
8;BY CURA DB SK;5y k  a;GREY CORAL;NADIA DANCER;55 +2.00;B.SARIDAL AP;HASİBE ÇOLAK CURA;S.BECENE;6;%9.4(5)  %9.13(5);47;2:25.61;8,65;
9;MOZART KG DB SK;5y d  a;BODEMEISTER (USA);ZAMİRA;63;İ.KATAR;AHMET ÇİÇEK;M.ÇİÇEK;8;%15.86(2)  %15.66(2);63;2:26.92;5,55;
10;PRENSES EMIKA KG K;4y a k;MY FREEDOM;EMIKA;60,5;A.ÇANKAYA AP;ALİ BAKIR;F.BAKIR;10 - DS;%4.29(10)  %4.2(10);65;Derecesiz;15,55;
GANYAN(6) :4,95 TL, 1. 3'LÜ GANYAN(3/2,5/6) :86,20 TL, İKİLİ(6/7) :44,10 TL, SIRALI İKİLİ(6/7) :61,95 TL, ÜÇLÜ BAHİS(6/7/3) :1.063,10 TL, PLASE(6) :2,95 TL, PLASE(7) :6,70 TL, PLASE İKİLİ(3/6) :24,10 TL, PLASE İKİLİ(3/7) :44,40 TL, PLASE İKİLİ(6/7) :42,30 TL, 3. ÇİFTE(2,5/6) :25,45 TL

5. Kosu :   20.00;Handikap 14 /H3; 3 Yaşlı İngilizler; kg; 1900m; Kum;;;;Rekor Derece :2.01.31
İkramiye;;;;;Yetiştirici Primi;;;;
1.)280.000 TL;2.)112.000 TL;3.)56.000 TL;4.)28.000 TL;5.)14.000 TL;1.)50.400 TL;2.)20.160 TL;3.)10.080 TL;4.)5.040 TL;5.)2.520 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ROYAL WARRIOR KG SK;3y d  e;KANEKO;CELERITAS;56,5;F.YARDIMCI;NEDİM KARAKEÇİ;Z.AKDEMİR;2;%54.51(1)  %57.99(1);34;2:18.48;1,25;7 Boy
2;ÇEVİK PRENSES SK;3y d  d;TU BRUTUS (CHI);SIRIUS;56,5 +0.30;M.DOĞAN;REFİK ÇEVİK;E.AÇMAZ;1;%3.06(5)  %2.94(5);34;2:19.97;23,60;4,5 Boy
3;SAYAN BEY SKG SK;3y d  e;FINESSE;BIXI;55,5 +2.00;İ.KATAR;RAMAZAN SOYAN;T.ÇİZİK;7;%6.69(4)  %6.42(4);32;2:20.95;8,35;3,5 Boy
4;BAY WIND KG SK;3y a  e;FINESSE;LEATHER BAG;57;N.ALTIN;METİN SAYAR;S.KARAKEÇİLİ;5;%12.35(3)  %10.89(3);35;2:21.76;7,15;7 Boy
5;DÜZCE ASLANI KG DB SK;3y d  e;BODEMEISTER (USA);VARTİKA;58,5;Ç.CANPOLAT AP;MAHMUT CANLIKA;İ.ATMACA;6;%20.27(2)  %18.52(2);42;2:23.39;3,10;
6;KIZIM NAZERİN DB SKG SK;3y d  d;WAR CORRESPONDENT (USA);HAUTE COUTURE;55 +2.00;Y.CENGİZ;FUAT CANLIKA;MEHM.KAYA;3;%1.5(7)  %1.51(7);31;2:27.25;36,85;
7;LAST GAME KG K;3y a  e;FINESSE;SUN RAIN;50 +2.00;H.YÖNDEN AP;MUSTAFA SARIDAL;M.E.SARIDAL;4;%1.63(6)  %1.73(6);20;2:29.69;20,95;
GANYAN(4) :1,25 TL, İKİLİ(2/4) :14,05 TL, SIRALI İKİLİ(4/2) :15,95 TL, ÜÇLÜ BAHİS(4/2/5) :163,70 TL, 4. ÇİFTE(6/4) :8,00 TL

6. Kosu :   20.30;ŞARTLI 3/DHÖW/Dişi; 4 Yaşlı Araplar; 58.00kg; 1900m; Kum;;;;Rekor Derece :2.15.76
İkramiye;;;;;Yetiştirici Primi;;;;
1.)280.000 TL;2.)112.000 TL;3.)56.000 TL;4.)28.000 TL;5.)14.000 TL;1.)50.400 TL;2.)20.160 TL;3.)10.080 TL;4.)5.040 TL;5.)2.520 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;GELİNİM SİNEM KG DB SK;4y a k;FİRİKYA;CAN ZEHRA;54 +0.50;Ç.CANPOLAT AP;MEHMET EMİN DEMİRKAPU;B.DEMİRKAPU;3;%2.64(3)  %2.45(3);30;2:29.01;5,85;21 Boy
2;YAĞTU KG DB SK;4y k k;FATİH AĞA;PEKŞEKER;55 +1.30;A.AKDEMİR;OSMAN GÜLLÜ;E.AÇMAZ;6;%9.18(5)  %8.81(5);34;2:33.21;4,85;2,5 Boy
3;MERHAMET K DB;4y k k;FATİH AĞA;ALARASULTAN;58;İ.AKYAVUZ;KEMAL YARDIMCI;A.YARDIMCI;4;%41.88(1)  %46.94(1);46;2:33.72;1,55;3 Boy
4;KARAZEMİN GÜLÜ KG K DB;4y a k;FATİH AĞA;SOYLU MELEK;56;N.ALTIN;MAHMUT KARAKEÇİLİ;N.DOĞAN;8 - DS;%10.55(4)  %9.79(4);37;2:34.31;6,90;4,5 Boy
5;HİPOTENÜS DB SKG SK;4y k k;FATİH AĞA;EREN ÇİÇEĞİ;58;Y.CENGİZ;MUHAMMED ALP EREN;E.AÇMAZ;2;%20.55(2)  %18.88(2);34;2:35.31;3,90;
6;EBİŞİM KG DB SK;4y k k;SON MARTI;ŞERMİN KIZI;52 +1.00;H.YÖNDEN AP;MEHMET TAHİR AKIL;T.ÇİZİK;5;%1.59(6)  %1.22(6);28;2:47.26;23,95;
7;UÇAN ILGIN DB SKG SK;4y a k;UÇANOĞLU;ILGININ KIZI;60;H.ALTUNDAĞ;MEHMET EMİN DEMİRKAPU;B.DEMİRKAPU;1;%12.68(3)  %11.25(3);31;2:55.40;5,85;
8;İLKAYCAN HATIRASI KG DB SK GKR;4y k k;AKARÇAY;İLKAYSULTAN;55 +2.00;H.ALTUNKILIÇ;EMRAH CANPOLAT;M.A.SUBAY;7 - DS;%0.93(7)  %0.66(7);24;2:59.38;27,05;
[(6)GELİNİM SİNEM,(1)UÇAN ILGIN,] eküridir.GANYAN(6) :5,85 TL, 1. 6'LI GANYAN(3,5,8/3/2,5/6/4/1,6) :980,80 TL, İKİLİ(6/8) :41,45 TL, SIRALI İKİLİ(6/8) :137,20 TL, ÜÇLÜ BAHİS(6/8/4) :1.270,30 TL, PLASE(6) :5,20 TL, PLASE(8) :4,60 TL, 5. ÇİFTE(4/1,6) :10,30 TL

7. Kosu :   21.00;Maiden/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1000m; Kum;;;;Rekor Derece :1.08.65
İkramiye;;;;;Yetiştirici Primi;;;;
1.)395.000 TL;2.)158.000 TL;3.)79.000 TL;4.)39.500 TL;5.)19.750 TL;1.)118.500 TL;2.)47.400 TL;3.)23.700 TL;4.)11.850 TL;5.)5.925 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;DOKTOR MİRAY KG K;3y a  d;ORHUNKAAN;ELİANA;55 +2.00;Y.CENGİZ;İLHAN GÜRLER;E.ALTIN;2;%22.04(1);;1:18.60;1,80;Baş
2;DEDEBEDO KG K;3y k  e;BİLDENHAN;SEVDA KIZI;57 +0.60;İ.KATAR;LÜTFİ ÇELİK;S.KARAKEÇİLİ;3;%13.37(4);;1:18.65;5,45;6,5 Boy
3;EFSANE YILMAZ KG K;3y a  e;ORHUNKAAN;GÜRŞİN;57;N.ALTIN;M.ALİ ÖZKAN;A.YARDIMCI;8;%18.22(3);;1:20.05;6,05;3,5 Boy
