İzmir;(43. Yarış Günü);09/04/2026
1. Kosu :   15.00;SATIŞ 1; 4 ve Yukarı İngilizler; 58.00kg; 59.50 kg; 1900m; Kum;;;;Rekor Derece :1.58.31
İkramiye;;;;;Yetiştirici Primi;;;;
1.)385.000 TL;2.)154.000 TL;3.)77.000 TL;4.)38.500 TL;5.)19.250 TL;1.)69.300 TL;2.)27.720 TL;3.)13.860 TL;4.)6.930 TL;5.)3.465 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;LE ROI DANSE DB SK;5y d  a;PAPA CLEM (USA);TO BE BY YOUR SIDE;55,5 +2.00;A.KÜRÜNDÜK;SADETTİN GÜZEL;E.C.BAYDAN;1;;53;2:02.67;6,15;1,5  Boy
2;BOARDING PASS KG SK;5y d  a;MENDIP (USA);CARAMEL;54,5 +0.70;K.TOKAÇOĞLU;METİN ÇETİNKAYA;L.BERKOL;3;;65;2:02.92;2,55;5 Boy
3;BAHİSÇİ DB SKG SK;4y d  a;MENDIP (USA);KIZIM HİRA;58;B.M.MIRIK;ŞEHABETTİN DOYAN;M.BULUT;6;;50;2:03.72;10,80;3 Boy
4;DOĞU ASLANI DB SKG SK;4y k  a;GRAYSTORM;NURŞO;56;N.AVCİ;RECEP KETME;V.ÖNDER;4;;43;2:04.21;4,75;Boyun
5;PRIMUS K DB;4y d k;VICTOIRE PISA (JPN);WHITE LIGHT;56 +1.20;E.YAVUZ;MURAT AYDIN;H.KURT;2;;44;2:04.25;13,75;
6;BERİD SK;5y a  a;NATIVE KHAN (FR);AYSULTAN;59,5;Y.GÖKÇE AP;ZAFER GEZİCİ;S.ŞAHYAZICI;9 - DS;;74;2:05.30;3,00;
7;BARİ DB SK;6y d  a;TRIPLE BONUS;DINAH (FR);54,5;İ.S.SÖĞÜT;MEHMET ALİ ÇEVİK;M.KARACA;5;;68;2:06.26;27,20;
8;KAANER SKG SK ÖG;4y d  a;BODEMEISTER (USA);TIZ A MASTERPIECE (USA);53 +0.80;Ö.F.ÖZEN AP;SERHAT YILDIRIM;SERH.YILDIRIM;7 - DS;;26;2:10.76;43,30;
9;JEFE DE JEFES KG K DB GKR;6y d  a;PAPA CLEM (USA);SHIBUYA;59,5;M.KAYİŞ AP;HÜSEYİN AKYAVUZ;S.ŞAHYAZICI;10 - DS;;94;Derecesiz;7,30;
10;NALDÖKEN RÜZGARI KG K;5y d  a;MENDIP (USA);YORKVILLE QUEEN;59,5;R.KETME AP;BEKİR CANPOLAT;O.TAŞDEMİR;8 - DS;;77;Derecesiz;41,10;
GANYAN(7) :6,15 TL, İKİLİ(7/9) :10,80 TL, SIRALI İKİLİ(7/9) :26,00 TL, ÜÇLÜ BAHİS(7/9/4) :339,70 TL, PLASE(7) :3,85 TL, PLASE(9) :1,90 TL, PLASE İKİLİ(4/7) :37,50 TL, PLASE İKİLİ(4/9) :8,30 TL, PLASE İKİLİ(7/9) :4,80 TL

2. Kosu :   15.30;ŞARTLI 4/DHÖW; 4 ve Yukarı Araplar; 58.00kg; 60.50 kg; 1900m; Kum;;;;Rekor Derece :2.10.52
İkramiye;;;;;Yetiştirici Primi;;;;
1.)490.000 TL;2.)196.000 TL;3.)98.000 TL;4.)49.000 TL;5.)24.500 TL;1.)88.200 TL;2.)35.280 TL;3.)17.640 TL;4.)8.820 TL;5.)4.410 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;GÖKÇESTAR KG K DB;9y k  a;KAIZBERT (RU);TATLICAN;58,5;GÖKH.GÖKÇE;TUNCER GÖKÇE;SEY.GÖKÇE;1;%5.99(8);92;2:15.92;12,25;1 Boy
2;ÇAĞDAŞ ALAÇAT KG DB;7y k  a;JOKER;RUHŞAT;54,5 +1.70;A.MEH.ALTIN AP;HALUK OĞUZ;O.AKTAŞ;5;%26.99(1);93;2:16.11;2,10;2,5 Boy
3;ASLAN KILICI KG DB SK;5y a  a;TURBO;ZATIŞAHANE;57,5;Ö.F.ÖZEN AP;MAHSUM EROL;S.C.GÖZÜNGÜ;6;%13.2(3);85;2:16.56;6,50;2 Boy
4;UMUT TAY KG DB;6y d  a;TÜMÖZ BEY;ELA;58,5;R.KETME AP;BEKİR CANPOLAT;O.TAŞDEMİR;2;%6.18(7);94;2:16.97;13,40;Boyun
5;SAĞLAMCAN KG K DB;6y a  a;ALTAHA;SEVDAMSIN CAN;60,5;N.AVCİ;MUHARREM CAN;A.R.YILDIZ;8;%16.67(2);94;2:17.02;2,95;
6;KAZANCI KG DB GKR;8y k  a;TAMERİNOĞLU;LALEZAR;56,5;Y.GÖKÇE AP;ABDULLATİF BATMACI;O.TAŞDEMİR;9;%7.25(5);77;2:17.52;14,70;
7;ILDIRLI KG DB;10y a  a;TURBO;KRALİÇEKARINCA;53,5;S.AKŞIN AP;HATİCE KÖK;A.ATAŞ;4;%2.68(9);80;2:19.10;25,30;
8;GÜRSELHAN DB SKG SK;6y k  g;TAMERİNOĞLU;MERCANHANIM;58,5;M.M.BİLGİN;DEMET ÇİFTÇİ;A.ATAŞ;10;%9.71(4);59;2:22.05;10,20;
9;SARSALA KG DB SK;5y d  a;ALTINCI HİS;ESMELTEM;60,5;O.ATMACA;DENİZ AÇIK;M.YAYAN;7;%2.1(10);60;2:22.50;24,35;
10;KINCAL K;5y a  a;KAMAN;DERİNCAN;56,5 +0.30;O.YILDIZ;DEMİRHAN YILMAZ;E.ÇİLEK;3;%6.24(6);76;2:31.27;8,35;
11;BAD REFTAR KG K DB (Koşmaz);5y k  a;EMBİR HAN;EMİRHATUN;54,5;B.BÜLBÜL AP;EMRE KOÇ;A.AYDOĞAN;11 - DS;%2.98(11);78;Koşmaz;1,60;
GANYAN(7) :12,25 TL, İKİLİ(7/8) :19,15 TL, SIRALI İKİLİ(7/8) :70,95 TL, 1. ÇİFTE(7/7) :187,15 TL

3. Kosu :   16.00;Handikap 15 /H1; 4 ve Yukarı İngilizler; kg; 1400m; Kum;;;;Rekor Derece :1.24.15
İkramiye;;;;;Yetiştirici Primi;;;;
1.)490.000 TL;2.)196.000 TL;3.)98.000 TL;4.)49.000 TL;5.)24.500 TL;1.)88.200 TL;2.)35.280 TL;3.)17.640 TL;4.)8.820 TL;5.)4.410 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;KUZEY EFESİ KG DB SK;4y d  a;SUPER SAVER (USA);FLY WINGS;51 +2.00;O.ATMACA;MURAT ÇELİK;N.YILDIRIM;7;%10.41(6);39;1:27.65;8,45;Yarım Boy
2;ANGEL ON THE RIGHT DB SKG SK;4y d  a;ÇAKAL CARLOS;CRAFTY ANGEL (USA);50 +0.60;B.BÜLBÜL AP;ERALP TURHAN;S.YUDUM;3;%3.56(9);12;1:27.73;16,00;Boyun
3;RÜTBESİZ KG DB SK;7y a  a;PACO BOY (IRE);KARDELINA;50;A.METİN AP;ONUR TÜRKER;H.DURMUŞ;2;%1.22(10);40;1:27.77;63,85;Burun
4;BATTLECAT KG DB SK;5y a  a;RUN AWAY AND HIDE (USA);GÜLER YÜZLÜM;57;Ö.F.ÖZEN AP;İLKER İYİKOL;SEY.GÖKÇE;1;%12.12(3);53;1:27.78;6,05;5 Boy
5;BOLD REFLECTION KG DB SK;4y d  a;AVERY ISLAND (USA);HUMBLE BY NATURE (IRE);60;N.AVCİ;AYŞEGÜL KURTEL;B.GÜL;8;%20.34(1);57;1:28.68;2,25;
6;LODATO SKG SK;4y a  a;LION HEART (USA);RUMBA;56,5;A.MEH.ALTIN AP;ANNABELLA SPONZA TIRPANÇEKER;Ş.ÖZDENİZ;9;%11.89(4);54;1:29.09;4,95;
7;LATİF AĞA KG K DB ÖG;5y a  a;TOCCET (USA);LATIFA ONE (USA);53,5;İ.S.SÖĞÜT;ALİ DURMUŞ;H.DURMUŞ;6;%6.79(8);42;1:30.40;9,95;
8;MERCİA KG K DB;4y d  a;CATAPULT (USA);KEY TO VICTORY;56 +0.40;M.M.BİLGİN;İNCİ ARGUN;H.DURMUŞ;4;%13.12(2);49;1:31.04;6,20;
9;CARAVAGGIO STYLE K DB;4y a  a;CROSS FIRE;FUDGE THE VALLEY;59;K.TOKAÇOĞLU;SUAT EROL;M.KARACA;5;%11.2(5);55;1:31.53;9,85;
10;HUMAN TORCH K DB;5y d  a;TIZWAY (USA);SILK RANSOM (USA);60;Y.GÖKÇE AP;NİHAT SAĞLAM;H.KURT;10 - DS;%9.37(7);61;1:31.61;8,30;
GANYAN(9) :8,45 TL, 1. 3'LÜ GANYAN(7/7/9) :3.481,60 TL, İKİLİ(9/10) :66,45 TL, SIRALI İKİLİ(9/10) :116,45 TL, ÜÇLÜ BAHİS(9/10/8) :4.208,20 TL, PLASE(10) :4,75 TL, PLASE(9) :3,80 TL, PLASE İKİLİ(8/10) :236,90 TL, PLASE İKİLİ(8/9) :97,70 TL, PLASE İKİLİ(9/10) :13,50 TL, 2. ÇİFTE(7/9) :116,40 TL

4. Kosu :   16.30;Maiden; 3 Yaşlı İngilizler; 58.00kg; 1900m; Kum;;;;Rekor Derece :1.58.31
İkramiye;;;;;Yetiştirici Primi;;;;
