Şanlıurfa;(26. Yarış Günü);06/04/2026
1. Kosu :   18.45;ŞARTLI 19/DHÖW; 4 Yaşlı Araplar; 58.00kg; 1700m; Kum;;;;Rekor Derece :1.56.86
İkramiye;;;;;Yetiştirici Primi;;;;
1.)395.000 TL;2.)158.000 TL;3.)79.000 TL;4.)39.500 TL;5.)19.750 TL;1.)94.800 TL;2.)37.920 TL;3.)18.960 TL;4.)9.480 TL;5.)4.740 TL;
1;ANADOLU GÜCÜ KG SK;7y k  a;ORÇUN;ARZULU;59,5;A.H.BAYAR;CELAL DEMİR;E.AÇMAZ;2;%4.9(7)  %5.17(7);83;1:23.90;11,65;3 Boy
2;KENT RÜZGARI KG SK ÖG;5y a  a;HABERKAN;ŞUBATINKIZI;59,5;N.ALTIN;MUSTAFA ŞEFKAT;M.ŞEFKAT;1;%20.18(2)  %18.74(2);96;1:24.44;3,30;7,5 Boy
3;HEDBE KG SK;9y a  a;BERKSOY;DİZİ;59,5;E.ÇİZİK;HÜSEYİN ÇELİK;S.KARAKEÇİLİ;12;%22.65(1)  %21.28(1);99;1:26.10;3,35;2,5 Boy
4;GİRDABIN OĞLU KG SK;6y d  a;BABA MEVLÜT;GİRDAP;59,5;M.ŞAKİR AP;MEHMET KAHRAMAN;H.TÜRKMAN;13;%8.86(4)  %9.39(4);94;1:26.62;10,25;1,5  Boy
5;DÖRTNALBEYİ DB SKG SK;9y k  a;BALIKHAN;YILDIRIMKIZ;59,5;İ.AKYAVUZ;ÖMER YARDIMCI;A.YARDIMCI;8;%7.12(6)  %8.04(6);89;1:26.96;8,70;
6;İLKAYOĞLU KG SK;9y a  a;YAVUZŞAH;İLKAYSULTAN;59,5;H.ALTUNDAĞ;EMRAH CANPOLAT;İ.ÇEÇAN;14;%6.07(5)  %6.56(5);76;1:27.54;9,20;
7;OĞLUMBENİM DB SKG SK;8y a  a;UÇANBEY;MATRAKIZI;59,5;S.KAPLAN;İRFAN KARAKEÇİ;Z.AKDEMİR;10;%0.91(12)  %0.86(13);71;1:28.47;24,55;
8;ŞEŞENSULTANI KG K;7y k  a;ŞİMŞEĞİNOĞLU;ÖZBEKCEYLAN;59,5;N.DEMİR;EMRAH CANPOLAT;M.A.SUBAY;7;%1.72(5)  %1.66(5);83;1:29.36;9,20;
9;SEMENDHAN KG K;4y a  a;SEMEND;KAFKASGÜLÜ;58;A.AKDEMİR;AHMET MİZAN;N.DOĞAN;5;%14.34(3)  %14.67(3);73;1:31.43;4,90;
10;TARGUTAY KG DB SK;6y d  a;YAMANER;KUZGUN;59,5;E.AKKILIÇ;MEHMET ALİ ÖZKAN;S.KARAKEÇİLİ;11;%1.53(11)  %1.49(11);76;1:31.82;36,50;
11;BABADENİZ KG DB SK;5y a  a;KAYAYÜREKLİ;CESİKA;59,5;M.A.AKGÖBEK AP;MEHMET DİLBER;SER.DOĞAN;4;%0.9(13)  %0.96(12);83;1:32.14;50,05;
12;AKDAĞ FIRTINASI KG SK;7y a  a;ORÇUN;İLKORU;59,5;Y.CENGİZ;SITKI ŞİMŞEK;E.AÇMAZ;6;%3.69(9)  %3.71(9);96;1:32.33;13,95;
13;DUMRUL KG DB SK;9y k  a;ŞİMŞEĞİNOĞLU;ŞİPAL;59,5;M.IŞIK;BİŞAR DEMİRKAPU;B.DEMİRKAPU;9;%3(10)  %3.12(10);81;1:34.25;20,75;
14;UTKAN KG;5y k  a;BAYHAN;JÜLİNKIZ;59,5;İ.KATAR;BİŞAR ÇELİK;S.KARAKEÇİLİ;3;%4.13(8)  %4.34(8);76;1:39.36;14,60;
[(8)İLKAYOĞLU,(11)ŞEŞENSULTANI,] eküridir.GANYAN(2) :11,65 TL, İKİLİ(2/9) :37,30 TL, SIRALI İKİLİ(2/9) :122,90 TL, PLASE(2) :5,00 TL, PLASE(9) :3,65 TL, PLASE İKİLİ(2/7) :22,60 TL, PLASE İKİLİ(2/9) :19,80 TL, PLASE İKİLİ(7/9) :7,70 TL, SIRALI 5 Lİ BAHİS(2/9/7/6/4) :28.267,81 TL, TABELA BAHİS(2/9/7/6) :3.339,82 TL, TABELA BAHİS SIRASIZ(2/9/7/6) :36,22 TL, 4. ÇİFTE(9/2) :82,15 TL

6. Kosu :   21.30;KV-6; 4 ve Yukarı İngilizler; 58.00kg; 59.00 kg; 1400m; Kum;;;;Rekor Derece :1.24.64
İkramiye;;;;;Yetiştirici Primi;;;;
1.)500.000 TL;2.)200.000 TL;3.)100.000 TL;4.)50.000 TL;5.)25.000 TL;1.)120.000 TL;2.)48.000 TL;3.)24.000 TL;4.)12.000 TL;5.)6.000 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;DOĞANTÜRKBEYİ KG SK;4y d  a;TIZWAY (USA);HIZ DELİSİ;54 +1.00;İ.AKYAVUZ;ERCAN AKYAVUZ;S.AKYAVUZ;1;%36.02(1)  %31.11(1);85;1:29.82;1,90;5,5 Boy
2;BOGOTA DB;9y a  g;KANEKO;ZAREEN (GER);59;M.IŞIK;MUHAMMED ALİ ÇİZİK;T.ÇİZİK;4;%4.48(7)  %5.07(7);79;1:30.95;17,30;3 Boy
3;BEYAZITHAN KG K DB;4y a  a;VOODOO SONG (USA);ALBATRAOZ;55 +1.50;M.E.DOĞAN;BEKİR AKYAVUZ;S.AKYAVUZ;6;%2.64(9)  %3.28(9);85;1:31.54;24,95;1 Boy
4;KANEKONUN TORUNU KG SK;5y a  a;TEMELHAN;NO MONEY NO HONEY;55 +1.00;A.H.BAYAR;İBRAHİM CANLIKA;B.DEMİRKAPU;11;%5.82(5)  %7(5);78;1:31.70;13,70;3 Boy
5;ALBAYRAK DB SKG SK;4y d  a;WIENER WALZER (GER);LEAVE ME ALONE;54 +2.00;N.ALTIN;MEHMET ALBAYRAK;Y.BAYSAL;13;%9.42(4)  %9.9(4);89;1:32.24;5,75;
6;CAPTAIN MARSHALL KG DB SK;5y d  a;AIR VICE MARSHAL (USA);FIRST WALTZ (USA);55 +2.00;İ.KATAR;AZİZ KARAKEÇİLİ;S.KARAKEÇİLİ;7;%2.57(10)  %2.81(11);78;1:32.52;19,45;
7;KING OVA KG DB SK;8y d  a;KANEKO;VOLCANIC LADY;59;M.A.AKGÖBEK AP;HALİL AKGÖBEK;RES.KAYA;2;%10.03(3)  %10.36(3);80;1:33.45;8,55;
