Kocaeli;(3. Yarış Günü);28/04/2026
1. Kosu :   13.30;Maiden/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1100m; Kum;;;;Rekor Derece :1.15.22
İkramiye;;;;;Yetiştirici Primi;;;;
1.)545.000 TL;2.)218.000 TL;3.)109.000 TL;4.)54.500 TL;5.)27.250 TL;1.)163.500 TL;2.)65.400 TL;3.)32.700 TL;4.)16.350 TL;5.)8.175 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ASALETLİ ÇOCUK KG;3y k  e;BAŞ HÜKÜMDAR;İREMCİK;57;O.YILDIZ;İ.SUAT KUTLU;K.ŞENGEL;9;%26.8(1);;1:16.65;2,65;10 Boy
2;GÜNEŞMİLA KG K;3y a  d;BERKSOY;ALKİRAZ;51 +1.80;Y.GÖKÇE AP;ESER ÖKSÜZER;G.TAŞDELEN;4;%1.17(9);;1:18.35;35,10;1,5  Boy
3;ILGARCAN KG K;3y d  e;DİLİRAN;DEVAM;54,5;Ö.F.ÖZEN AP;SUAT ÇİZİK;AL.ÇİZİK;6;%5.65(6);;1:18.59;6,75;2,5 Boy
4;SEVGİNUR KG K;3y a  d;BAKİBEY;ÖZ KARDEŞ;53 +2.00;M.A.AKGÖBEK AP;TUBA KAYA;YUS.KAYA;7;%2(7);;1:18.95;25,90;Boyun
5;ALPLİ KG SK;3y a  e;ARASLI;BELMACIK;57 +0.30;H.ÇİZİK;MEHMET KILIÇ;Ş.OLĞAÇ;1;%18.32(3);;1:19.00;3,30;
6;İKLİMECE;3y d  d;YILMABAŞAR;RAVZA;51 +2.00;M.T.COŞKUN AP;RAMAZAN ÇELİK;RAM. KAYA;3;%14.86(4);;1:20.10;5,15;
7;YÜCEALP SK;3y a  e;SERDÜMEN;ÖZBEYZA;57 +0.30;E.ÇANKAYA;SEMİH KATI;M.DOLAK;10;%22.38(2);;1:20.26;3,60;
8;GÖKKILIÇ KG;3y k  e;KAFKAS ŞAHI;SAFSU;54 +0.40;R.KETME AP;İRFAN TÜRKMAN;YUS.KAYA;5;%1.22(8);;1:20.77;36,65;
9;GÜLGÜLAY KG K;3y a  d;YILMABAŞAR;CAVİDANHANIM;55 +0.90;M.ÇELİK AP;MERT ÖKSÜZER;YUS.KAYA;2;%6.72(5);;1:21.42;10,35;
10;OKAYGÜN KG;3y a  d;SEMEND;CANSET;54 +1.10;M.KEÇECİ AP;MERT ÖKSÜZER;YUS.KAYA;11;%0.76(5);;1:22.00;10,35;
11;KRALIN OĞLU KG K (Koşmaz);3y a  e;SULTANBATUR;TUYADİN;53;R.KURT AP;İBRAHİM KAYA;A.DİNÇ;8;%0.11(10);;Koşmaz;;
[(7)GÜLGÜLAY,(10)OKAYGÜN,] eküridir.GANYAN(2) :2,65 TL, İKİLİ(2/8) :77,75 TL, SIRALI İKİLİ(2/8) :96,90 TL

2. Kosu :   14.00;ŞARTLI 3; 3 Yaşlı İngilizler; 58.00kg; 1200m; Kum;;;;Rekor Derece :1.11.66
İkramiye;;;;;Yetiştirici Primi;;;;
1.)400.000 TL;2.)160.000 TL;3.)80.000 TL;4.)40.000 TL;5.)20.000 TL;1.)72.000 TL;2.)28.800 TL;3.)14.400 TL;4.)7.200 TL;5.)3.600 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;DANİSKA KG K DB;3y d  d;SMART ROBIN (JPN);BEST TULIP;53 +2.00;A.YILDIZ;KÜRŞAT ORUÇ;GAL.KILIÇ;2;%15.52(3);51;1:14.91;6,05;2,5 Boy
2;BIG AVALANCHE DB SK;3y a  d;SUPER SAVER (USA);SHE IS MY GIRL;52 +1.30;Ö.F.ÖZEN AP;MURAT ÇELİK;Y.ÖZTAŞ;4;%31.83(1);52;1:15.34;2,05;Boyun
