Şanlıurfa;(2. Yarış Günü);20/04/2026
1. Kosu :   17.45;Maiden; 2 Yaşlı İngilizler; 57.00kg; 1000m; Kum;;;;Rekor Derece :1.03.43
İkramiye;;;;;Yetiştirici Primi;;;;
1.)395.000 TL;2.)158.000 TL;3.)79.000 TL;4.)39.500 TL;5.)19.750 TL;1.)118.500 TL;2.)47.400 TL;3.)23.700 TL;4.)11.850 TL;5.)5.925 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;FELAKET KG SK;2y d  e;HAKEEM (USA);AL MAHA;57;F.YARDIMCI;BÜLENT DEMİR;EKR.YARDIMCI;4;%25.2(3);;1:03.76;2,25;5,5 Boy
2;ÇAKIR FURKAN KG K;2y a  e;RUN AWAY AND HIDE (USA);HIGH JUDGE;57;İ.AKYAVUZ;MEHMET BOZKAYA;MEHM.KAYA;8;%26.76(1);;1:04.90;2,40;2 Boy
3;TAFO IS BACK KG K;2y d  e;TIZWAY (USA);BONCUK;54 +2.00;M.ŞAKİR AP;TAYFUN AYDIN;Y.BAYSAL;2;%26.65(2);;1:05.25;2,50;1,5  Boy
4;PRENSES FEHİME SKG SK;2y d  d;HEMSWORTH (USA);PRENSES REVNA;55 +2.00;Y.CENGİZ;MAHMUT YARDIMCI;A.YARDIMCI;3;%5.44(4);;1:05.45;12,80;8 Boy
5;BERNAMCAN K;2y d  d;DISTANT SHINING;GREAT RUNNER;55 +2.00;İ.KATAR;SUPHİ AKYAVUZ;S.AKYAVUZ;1;%2.77(6);;1:07.20;19,40;
6;EWER OF SWEET SK;2y a  d;TRAPPE SHOT (USA);MARLA SINGER;55 +1.20;N.ALTIN;MEHMET BOZKAYA;E.ALTIN;6;%2.51(1);;1:08.39;2,40;
7;IBAN KG SK;2y d  e;HAKEEM (USA);FOURTUNE;57;M.E.DOĞAN;RESULCAN YARDIMCI;EKR.YARDIMCI;5;%4.16(5);;1:12.63;9,70;
8;KING BALDWIN KG K SK (Koşmaz);2y d  e;RUN AWAY AND HIDE (USA);REWARDING GIRL;57;A.AKDEMİR;HALİL SARIDAL;SİN.ALTUNDAĞ;7;%6.5(7);;Koşmaz;7,40;
[(1)ÇAKIR FURKAN,(7)EWER OF SWEET,] eküridir.GANYAN(2) :2,25 TL, İKİLİ(1/2) :5,55 TL, SIRALI İKİLİ(2/1) :10,60 TL

2. Kosu :   18.30;Handikap 16 /H3; 3 Yaşlı İngilizler; kg; 1200m; Kum;;;;Rekor Derece :1.12.03
İkramiye;;;;;Yetiştirici Primi;;;;
1.)440.000 TL;2.)176.000 TL;3.)88.000 TL;4.)44.000 TL;5.)22.000 TL;1.)79.200 TL;2.)31.680 TL;3.)15.840 TL;4.)7.920 TL;5.)3.960 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;KING OF THE FIELD DB SKG SK;3y d  e;SUPER SAVER (USA);JUST WIN;58,5;N.DEMİR;MUSTAFA YARDIMCI;E.KAPLAN;7;%27.79(1);52;1:14.70;2,30;6 Boy
2;ASİLSİMA KG SK;3y d  e;GÜNGÖR BABA;QUEEN OF THE STORM;58,5;Y.ÇELİKBAŞ;ABDULKADİR YAZAR;MEH.ASLAN;1;%12.84(3);52;1:15.85;5,05;2,5 Boy
3;RAHAT OLL KG DB SK;3y a  e;PERFECTO;FREUDE;53,5 +1.90;A.AKDEMİR;MAHMUT KARAKEÇİ;Z.AKDEMİR;6;%9.03(6);42;1:16.22;6,90;Baş
4;KING YAKUP DB SK;3y a  e;EUPRHATES (USA);SADE ZARAFET;52,5 +2.00;B.SARIDAL AP;YAKUP KAYA;MEH.ASLAN;5;%2.78(8);40;1:16.25;26,95;Yarım Boy
5;KARDAHA KG SK;3y d  d;KLIMT (USA);IRMAK PRENSES;60;İ.AKYAVUZ;TEKİN AKYAVUZ;S.AKYAVUZ;8;%18.56(2);55;1:16.31;4,50;
6;WARRIOR MAN DB SK;3y d  e;SUPER SAVER (USA);FAIR STORM;58;A.ÇANKAYA AP;İBRAHİM HALİL YILDIZSOY;A.YARDIMCI;4;%4.35(7);55;1:18.80;18,50;
7;METE KOÇ BEY KG K;3y d  e;GÜNGÖR BABA;KIRGÜLÜM;59,5;İ.KATAR;HÜSEYİN ÇELİK;S.KARAKEÇİLİ;3;%11.58(5);54;1:20.36;4,40;
8;MY ARES KG K DB SK;3y d  e;APPROVE (IRE);SAND SPOUT;60,5;N.ALTIN;MEHMET TAHİR AKIL;F.E.AKIL;2;%11.61(4);56;1:22.66;6,00;
9;SEYYİT BEY SKG SK ÖG (Koşmaz);3y d  e;PAPA CLEM (USA);ADORABLE;51 +1.60;H.YÖNDEN AP;HÜSEYİN BAŞIBÜYÜK;EKR.YARDIMCI;9 - DS;%1.46(9);37;Koşmaz;;
GANYAN(6) :2,30 TL, İKİLİ(5/6) :9,00 TL, SIRALI İKİLİ(6/5) :12,05 TL, ÜÇLÜ BAHİS(6/5/7) :125,60 TL Çıkan 1 Atla: 18,00 TL, PLASE(5) :2,05 TL, PLASE(6) :2,30 TL, 1. ÇİFTE(2/6) :12,70 TL

3. Kosu :   19.00;Handikap 15 /H3; 3 ve Yukarı İngilizler; kg; 1400m; Kum;;;;Rekor Derece :1.24.64
İkramiye;;;;;Yetiştirici Primi;;;;
1.)350.000 TL;2.)140.000 TL;3.)70.000 TL;4.)35.000 TL;5.)17.500 TL;1.)63.000 TL;2.)25.200 TL;3.)12.600 TL;4.)6.300 TL;5.)3.150 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SUPERLINE KG DB SK;5y d  a;SUPER SAVER (USA);PENTOLINE;62,5;Y.ÇELİKBAŞ;HİKMET ÇELİK;S.KARAKEÇİLİ;4;%21.16(2)  %24.63(1);51;1:29.16;2,65;6 Boy
2;LION ROBERO DB SKG SK;4y d  a;VICTORY GALLOP (CAN);RAFİA;59,5;Y.CENGİZ;HASAN ALPAY;S.AKYAVUZ;3;%24.36(1)  %23.69(2);47;1:30.41;3,70;2,5 Boy
3;BEYOND THE SEA DB SKG SK;6y d k;VICTORY GALLOP (CAN);DERYA SULTAN;60;İ.KATAR;MAHSUM EROL;MEH.ASLAN;5;%2.86(9)  %2.79(9);46;1:30.82;21,90;2,5 Boy
4;UZUN ALİ DB SK;4y d  a;PAPA CLEM (USA);LILYANTUS;54 +1.20;İ.AKYAVUZ;HALİL AKGÖBEK;RES.KAYA;13 - DS;%17.39(3)  %17.71(3);36;1:31.27;4,00;3,5 Boy
5;ÜÇNUR K DB;4y a k;LION HEART (USA);PATIENT;55 +0.50;A.AKDEMİR;TARIK KARADUMAN;S.AKYAVUZ;12;%5.87(5)  %5.4(5);38;1:31.96;20,90;
6;HAMİDİN KG SK;6y a  a;LION HEART (USA);MISSY FRANKLIN;61;B.SARIDAL AP;MEHMET ÇEVİK;M.ASLAN;8;%4.57(7)  %4.08(7);52;1:32.36;13,90;
7;CHARLIE BROWN SKG SK;4y d  a;MYBOYCHARLIE (IRE);VICTORY CHANT (GB);52 +0.60;H.YÖNDEN AP;ERCAN POLAT;E.AÇMAZ;6;%1.1(13)  %0.92(13);32;1:32.58;56,55;
8;BLACK FIG DB SKG SK;4y d  a;TIZWAY (USA);JAKLIN;61,5;M.IŞIK;AHMET ERCAN;H.TÜRKMAN;9;%1.92(10)  %1.73(11);51;1:33.07;38,55;
9;MERYEM SULTAN DB SKG SK ÖG;4y d k;KLUGER (JPN);MELODİ;62;N.ALTIN;MEHMET ERCAN;Y.BAYSAL;7;%3.67(8)  %3.37(8);52;1:33.59;23,15;
10;ÜNLÜ AĞAM KG DB SK;4y d  a;TIZWAY (USA);PRENSES DİDEM;59 +0.70;M.ÜNLÜ;NADİRE ÜNLÜ;RES.KAYA;10;%5.58(6)  %4.94(6);46;1:34.36;5,40;
11;TEK OZANIM KG SK;4y d  a;BODEMEISTER (USA);AKDERE;60,5;S.KAPLAN;ÖMER DEMİR;S.KARAKEÇİLİ;11;%1.87(11)  %1.82(10);49;1:36.44;28,90;
12;INFORMACTION KG SK;4y d  a;MYBOYCHARLIE (IRE);CHARDONNAY;61;A.ÇANKAYA AP;MAHMUT KARAKEÇİ;Z.AKDEMİR;1;%7.95(4)  %7.23(4);54;1:36.63;11,45;
13;REEZ DB SK;4y d  a;VOODOO SONG (USA);SALUTE REGINA (USA);54 +2.00;M.ŞAKİR AP;HALİL ŞİMŞEK;S.AKYAVUZ;2;%1.7(12)  %1.7(12);39;1:41.00;34,25;
GANYAN(5) :2,65 TL, İKİLİ(5/7) :5,55 TL, SIRALI İKİLİ(5/7) :11,35 TL, 2. ÇİFTE(6/5) :7,60 TL

4. Kosu :   19.30;ŞARTLI 4/DHT; 4 ve Yukarı Araplar; 57.50kg; 60.50 kg; 2100m; Kum;;;;Rekor Derece :2.30.01
İkramiye;;;;;Yetiştirici Primi;;;;
1.)350.000 TL;2.)140.000 TL;3.)70.000 TL;4.)35.000 TL;5.)17.500 TL;1.)63.000 TL;2.)25.200 TL;3.)12.600 TL;4.)6.300 TL;5.)3.150 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;KRALCEVHERİ KG SK;5y a  a;JOKER;HAZİRANKIZI;60,5;İ.KATAR;İSMAİL SANCAR;E.AÇMAZ;9 - DS;%39.33(1)  %39.43(1);84;2:35.57;1,55;4 Boy
2;ÇELİK SEMEND DB SKG SK;5y a  a;SEMEND;SOYDAN;56,5;A.AKDEMİR;FUAT ŞİMŞEK;İ.ATMACA;8;%1.96(9)  %1.9(9);65;2:36.45;20,65;9 Boy
3;DEBDEBE DB SKG SK;5y k  a;SON MARTI;ZAHİDE HATUN;56,5;M.E.DOĞAN;RESULCAN YARDIMCI;EKR.YARDIMCI;4;%9.25(5)  %8.4(5);78;2:38.50;8,80;9 Boy
