Elazığ;(5. Yarış Günü);21/04/2026
1. Kosu :   17.45;Handikap 14 /H3; 3 ve Yukarı İngilizler; kg; 2000m; Kum;;;;Rekor Derece :2.07.49
İkramiye;;;;;Yetiştirici Primi;;;;
1.)280.000 TL;2.)112.000 TL;3.)56.000 TL;4.)28.000 TL;5.)14.000 TL;1.)50.400 TL;2.)20.160 TL;3.)10.080 TL;4.)5.040 TL;5.)2.520 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;JUNIOR CURA KG SK;4y k  a;GRAYSTORM;İDİL;54 +1.50;B.SARIDAL AP;HASİBE ÇOLAK CURA;T.ÇİZİK;6;%11.06(4);27;2:17.51;9,00;13 Boy
2;GREEN GÖLE K DB;4y d  a;VICTOIRE PISA (JPN);ARİN;62,5;İ.AKYAVUZ;İSMAİL ÖZCAN;B.FAHRİOĞLU;4;%32.76(1);43;2:19.99;1,75;30 Boy
3;MELİS HANIM SK;4y d k;HAKKAR;KIZGIN BULUT;62,5;MEH.TAŞKAYA;ERKAN YILDIRIM;M.BULUÇ;5;%10.6(5);43;2:26.14;6,50;1,5  Boy
4;FOÇA STORM SKG SK;5y d k;GRAYSTORM;MADE IN FOÇA;63;A.H.BAYAR;HÜSEYİN ÇELİK;S.KARAKEÇİLİ;2;%6.7(6);40;2:26.40;11,05;5,5 Boy
5;SILVEN DB SKG SK;3y k  e;KIRCAALİ;RUSE;50 +2.00;M.T.COŞKUN AP;FIRAT TEKİNALP;K.TAŞDEMİR;1;%24.15(2);34;2:27.51;2,50;
6;BAY WIND KG SK;3y a  e;FINESSE;LEATHER BAG;50 +2.00;Ç.CANPOLAT AP;METİN SAYAR;S.KARAKEÇİLİ;3;%14.74(3);35;2:50.65;6,10;
GANYAN(6) :9,00 TL, SIRALI İKİLİ(6/2) :25,65 TL

2. Kosu :   18.30;ŞARTLI 3; 3 ve Yukarı İngilizler; 51.00kg; 60.00 kg; 61.50 kg; 1600m; Kum;;;;Rekor Derece :1.41.32
İkramiye;;;;;Yetiştirici Primi;;;;
1.)280.000 TL;2.)112.000 TL;3.)56.000 TL;4.)28.000 TL;5.)14.000 TL;1.)50.400 TL;2.)20.160 TL;3.)10.080 TL;4.)5.040 TL;5.)2.520 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BATIMERT KG DB SK;4y d  a;EUPRHATES (USA);YALÇINKIZ;57 +0.50;Y.CENGİZ;MEHMET TURAN;MAHMUT DOĞAN;5;%2.64(7);63;1:48.79;23,20;Yarım Boy
2;YOU ARE JUST FINE KG DB SK ÖG;5y a  a;BLUEGRASS CAT (USA);MARY CELESTE (USA);59,5;F.YARDIMCI;NEDİM KARAKEÇİ;Z.AKDEMİR;3;%57.32(1);80;1:48.91;1,25;10 Boy
3;YİĞİT KHAN DB SK;5y a  a;KING OF TRAKYA;HİSARIM;58,5;N.ALTIN;MEHMET ALİ YARDIMCI;E.KAPLAN;7;%3.67(6);65;1:50.81;16,30;Boyun
4;KURTULUŞ ANADOLU SKG SK;5y k  a;MENDIP (USA);ROKOKO;58,5;H.ALTUNDAĞ;HÜSEYİN ÇELİK;S.KARAKEÇİLİ;6;%10.21(2);63;1:50.88;8,40;Boyun
5;SEASMOKE DB SK;4y d  g;MENDIP (USA);SEA SECRET;57;İ.AKYAVUZ;MUHAMMED ŞERİF FELHAN;At Sahibi;8;%8.32(4);47;1:50.95;5,20;
6;REAL EFFECT KG SK;5y k  a;NATIVE KHAN (FR);TOP TRAIL (USA);58,5;M.DOĞAN;REFİK ÇEVİK;M.BULUÇ;2;%7.64(5);57;1:51.37;6,40;
7;GARONOR DB SK;8y a  a;LION HEART (USA);LAJITAS (USA);59,5 +0.10;MEH.TAŞKAYA;ERKAN YILDIRIM;F.YALÇINKAYA;4;%8.62(3);56;1:52.34;12,15;
8;AKINLARBEYİ KG SK;5y d  a;YILDIRIMBEY;AIR ROSE;55,5 +0.10;Ç.CANPOLAT AP;ÖMER F. ÇEVİK;F.YALÇINKAYA;1;%1.56(8);70;1:56.70;28,35;
GANYAN(6) :23,20 TL, İKİLİ(2/6) :17,50 TL, SIRALI İKİLİ(6/2) :90,50 TL, ÜÇLÜ BAHİS(6/2/5) :1.394,80 TL, PLASE(2) :1,85 TL, PLASE(6) :2,45 TL, 1. ÇİFTE(6/6) :158,55 TL

3. Kosu :   19.00;Maiden/DHÖW/Dişi; 3 Yaşlı Araplar; 57.00kg; 1000m; Kum;;;;Rekor Derece :1.08.65
İkramiye;;;;;Yetiştirici Primi;;;;
1.)395.000 TL;2.)158.000 TL;3.)79.000 TL;4.)39.500 TL;5.)19.750 TL;1.)118.500 TL;2.)47.400 TL;3.)23.700 TL;4.)11.850 TL;5.)5.925 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;FİRİYOZA KG K;3y a  d;AFRİKAANDER;IRMAK GÜLÜ;57;M.N.SUNKAR;HÜSEYİN KARLIGÜZEL;M.A.SUBAY;5;%23.14(1)  %27.25(1);;1:13.88;2,15;8,5 Boy
2;KALBİN KG K;3y k  d;FİRİKYA;MAKARON;57;M.DOĞAN;MEHMET TURAN;MAHMUT DOĞAN;1;%7.98(6)  %8.55(5);;1:15.53;5,25;10 Boy
3;PRENSES FADİLE KG K;3y k  d;TALİPHAN;ÇİNİKIZ;57 +0.50;Y.CENGİZ;İLHAN GÜRLER;S.KARAKEÇİLİ;3;%20.71(2)  %18.73(2);;1:17.57;4,80;1 Boy
4;GÜZELBİLGE K;3y k  d;DENİZİM;ACIBADEM;55 +2.00;A.ÇANKAYA AP;MAHMUT YARDIMCI;A.YARDIMCI;7;%4.66(7)  %4.4(7);;1:17.75;14,95;Yarım Boy
5;SEDERİ GÜZELİ KG K DB;3y a  d;BALALAYKA;ÖZ ŞUBAT;57;İ.AKYAVUZ;MEHMET ALİ ÇEÇAN;M.A.SUBAY;6;%18.02(3)  %17.57(3);;1:17.85;4,05;
6;NERGİS SULTAN KG K DB;3y k  d;TÜMÖZ BEY;SERVERMEZ;57 +1.00;H.ALTUNDAĞ;ĞEMDİN ULUCAN;B.FAHRİOĞLU;2;%3.72(8)  %3.41(8);;1:26.88;21,55;
7;EYLÜL GÜZELİ KG DB SK;3y a  d;BALALAYKA;TUMBUL ZEMZEM;57;N.ALTIN;BİLAL TUMBUL;MAHMUT DOĞAN;8;%8.34(5)  %7.92(6);;1:27.91;9,80;
8;RENGİNKIZ KG K;3y k  d;HABERKAN;GÜNEŞLİ;57;A.H.BAYAR;MEHMET GÜNEŞ;RE.ARSLAN;4;%13.45(4)  %12.16(4);;1:31.28;6,00;
GANYAN(2) :2,15 TL, İKİLİ(2/4) :10,30 TL, SIRALI İKİLİ(2/4) :18,60 TL, 2. ÇİFTE(6/2) :130,25 TL

4. Kosu :   19.30;Handikap 14/DHÖW /H3; 4 ve Yukarı Araplar; kg; 1600m; Kum;;;;Rekor Derece :1.52.80
İkramiye;;;;;Yetiştirici Primi;;;;
1.)280.000 TL;2.)112.000 TL;3.)56.000 TL;4.)28.000 TL;5.)14.000 TL;1.)50.400 TL;2.)20.160 TL;3.)10.080 TL;4.)5.040 TL;5.)2.520 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SAVT KG K;4y k k;DESPOT;GÖRKEMLİ;57,5;İ.AKYAVUZ;YAHYA İŞIK;A.IŞIK;7;%38.68(1)  %40.32(1);39;2:02.95;1,10;3,5 Boy
2;BARBAROSOĞLU KG SK;4y k  a;BARBAROSBEY;DİŞİBUSEFAL;53,5 +2.00;N.ALTIN;YAHYA İŞIK;A.IŞIK;5;%4.09(1)  %3.99(1);31;2:03.63;1,10;5,5 Boy
3;AĞASAÇAN KG SK;4y a  a;FATİH AĞA;GÜZELDİZDAR;51 +1.50;Ç.CANPOLAT AP;GÜNAYDIN SAÇAN;S.KARAKEÇİLİ;8;%11.06(4)  %10.75(4);30;2:04.78;8,15;2,5 Boy
4;HİPOTENÜS DB SKG SK;4y k k;FATİH AĞA;EREN ÇİÇEĞİ;55 +1.60;İ.KATAR;MUHAMMED ALP EREN;E.AÇMAZ;1;%11.77(3)  %10.84(3);34;2:05.25;6,85;2,5 Boy
5;TURBOKOLİK KG DB SK;4y k  a;SON MARTI;AYAŞGÜZELİ;53 +1.80;A.AKDEMİR;ALİ SUNKAR;N.DOĞAN;3;%13.75(2)  %12.98(2);30;2:05.71;11,05;
6;DEDE ENSAR KG DB SK;4y a  a;BUMBAİ;NURLUCA;54 +2.00;A.H.BAYAR;ABDULKADİR TOPRAK;MAHMUT DOĞAN;9;%2.53(6)  %2.86(6);32;2:05.73;26,30;
7;SEDEN KIZ KG K DB;6y a k;SAADIN GÜCÜ;GÖZÜN AYDIN;58 +1.60;M.P.DEMİR AP;MUSTAFA TAŞKAYA;R.BARMAN;10;%2.04(7)  %2.11(8);39;2:07.65;21,60;
8;BIÇKIN KRAL KG K;5y k  a;SONALP;NEVGÜL;60 +0.10;M.A.AKTÜRK;MAHMUT CANLIKA;At Sahibi;6;%5.12(5)  %5.65(5);39;2:09.81;14,75;
9;MAVİ DÜŞ KG DB;4y a k;ODİNHAN;NURDİDE;56 +1.10;M.DOĞAN;FERAT ÖZKAN;MEHM.KAYA;2;%1.7(9)  %1.79(9);36;2:26.62;27,45;
10;YOVANKA DB SKG SK;5y k k;DERBİŞAH;GÜLÜCÜK;55 +2.00;A.ÇANKAYA AP;YURDAL KARGIN;M.BULUÇ;4;%1.85(8)  %2.12(7);29;2:31.60;36,90;
11;GÖNÜL SAYFAM SK (Koşmaz);6y a k;TÜMÖZ BEY;BÖRTEKİZ;63;E.AKKILIÇ;MEHMET EMİN DEMİRKAPU;B.DEMİRKAPU;11 - DS;%7.41(10)  %6.59(10);45;Koşmaz;;
[(6)SAVT,(8)BARBAROSOĞLU,] eküridir.GANYAN(6) :1,10 TL, 1. 3'LÜ GANYAN(6/2/1,6,8) :374,40 TL, İKİLİ(6/8) :6,05 TL, SIRALI İKİLİ(6/8) :9,45 TL, ÜÇLÜ BAHİS(6/8/10) :91,00 TL Çıkan 1 Atla: 12,10 TL, PLASE(6) :1,25 TL, PLASE(8) :1,95 TL, PLASE İKİLİ(6/10) :5,70 TL, PLASE İKİLİ(6/8) :4,10 TL, PLASE İKİLİ(8/10) :8,20 TL, 3. ÇİFTE(2/6,8) :4,05 TL

5. Kosu :   20.00;ŞARTLI 5/DHÖW; 4 ve Yukarı Araplar; 58.00kg; 60.00 kg; 1500m; Kum;;;;Rekor Derece :1.44.63
İkramiye;;;;;Yetiştirici Primi;;;;
1.)440.000 TL;2.)176.000 TL;3.)88.000 TL;4.)44.000 TL;5.)22.000 TL;1.)79.200 TL;2.)31.680 TL;3.)15.840 TL;4.)7.920 TL;5.)3.960 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SEHHAR KG DB;6y a  a;TÜMÖZ BEY;GÜLBENCE;57;İ.KATAR;YÜKSEL ARSLAN;E.AÇMAZ;3;%2.74(1)  %2.77(1);81;1:50.22;1,30;7 Boy
2;DOĞAN KHAN KG K DB;7y a  g;KAIZBERT (RU);MELOŞ;60;N.ALTIN;YÜKSEL ARSLAN;F.YALÇINKAYA;1;%54.54(1)  %54.45(1);86;1:51.58;1,30;Yarım Boy
3;YAROVA KG SK;6y k  a;KAIZBERT (RU);FUNDAHANIM;56 +1.10;M.DOĞAN;MAHMUT KARAKEÇİ;Z.AKDEMİR;2;%12.47(2)  %13.56(2);81;1:51.72;2,65;1,5  Boy
4;DÖRTNALBEYİ DB SKG SK;9y k  a;BALIKHAN;YILDIRIMKIZ;60;A.ÇANKAYA AP;ÖMER YARDIMCI;A.YARDIMCI;4;%11.26(3)  %10.48(3);89;1:52.03;5,95;7,5 Boy
5;TAŞTEPE KG DB SK;7y a  a;KARA YAĞIZ;BURGAZLIM;56 +1.50;Y.CENGİZ;SAVAŞ ERGİN;F.YALÇINKAYA;6;%8.75(4)  %8.69(4);77;1:53.59;5,70;
6;YOLKIRAN KG DB SK;11y a  a;KAIZBERT (RU);TUTAYA;56 +0.10;A.H.BAYAR;YÜKSEL ARSLAN;E.AÇMAZ;7;%2.57(1)  %2.54(1);57;2:18.40;1,30;
7;YUTANGİRDAP KG SK (Koşmaz);10y a  a;KAIZBERT (RU);HASMİN;56;İ.AKYAVUZ;METİN ARSLAN;MAHMUT DOĞAN;5;%7.67(5)  %7.51(5);70;Koşmaz;;
[(3)SEHHAR,(2)DOĞAN KHAN,(6)YOLKIRAN,] eküridir.GANYAN(3) :1,30 TL, İKİLİ(2/3) :10,50 TL, SIRALI İKİLİ(3/2) :35,35 TL, ÜÇLÜ BAHİS(3/2/5) :227,60 TL Çıkan 1 Atla: 21,00 TL, 4. ÇİFTE(6,8/2,3,6) :2,25 TL

6. Kosu :   20.30;Handikap 14/Dişi /H3; 3 Yaşlı İngilizler; kg; 1700m; Kum;;;;Rekor Derece :1.47.45
İkramiye;;;;;Yetiştirici Primi;;;;
1.)280.000 TL;2.)112.000 TL;3.)56.000 TL;4.)28.000 TL;5.)14.000 TL;1.)50.400 TL;2.)20.160 TL;3.)10.080 TL;4.)5.040 TL;5.)2.520 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;PROBABLY THE BEST DB SKG SK;3y a  d;SUPER SAVER (USA);TATVAN KIZILCA (CAN);57;İ.KATAR;C.TAHİR BURHANLIOĞLU;MEHM.KAYA;3;%8.43(6)  %8.6(6);32;1:59.46;8,60;1,5  Boy
2;THON KHITCHIBA KG SK;3y a  d;KAMEKO (USA);KIYOSHI (GB);58;N.ALTIN;BEDİHA GÖKKAN;Y.BAYSAL;1;%14.44(4)  %14.32(4);34;1:59.68;7,05;Boyun
3;FUTURE BREEZE KG K;3y d  d;ABBAS YOLCU;CASH ONLY;56,5;A.AKDEMİR;MUZBAH YARDIMCI;A.YARDIMCI;2;%16.03(3)  %15.73(3);31;1:59.74;4,90;14 Boy
4;TAMİKO KG SK;3y a  d;SADLER'S JOY (USA);ENGLISH CLASS (USA);57,5;M.DOĞAN;CEMİL ÇİZİK;T.ÇİZİK;7 - DS;%20.48(2)  %20.58(2);33;2:02.78;3,15;2 Boy
5;KADIKÖY GÜZELİ KG K;3y d  d;BODYGUARD HERO (USA);LETTHEMUSICTAKEUS (IRE);60,5;M.A.AKTÜRK;REFİK ÇEVİK;M.BULUÇ;5;%8.97(5)  %8.84(5);39;2:03.18;4,55;
6;LOVENLY LADY SKG SK;3y d  d;VICTORY GALLOP (CAN);LOVING LADY;56 +1.40;A.ÇANKAYA AP;M. BURAK TINAZ;B.FAHRİOĞLU;6 - DS;%6.31(7)  %5.88(7);31;2:06.39;14,20;
7;LADY SCREAM K DB;3y d  d;TILSIT (USA);ALÇİNİM;57,5 +0.10;MEH.TAŞKAYA;MUSTAFA TAŞKAYA;R.BARMAN;4;%25.35(1)  %26.04(1);33;2:09.83;2,40;
GANYAN(5) :8,60 TL, 1. 6'LI GANYAN(6/6/2/1,6,8/2,3,6,7/5) :28.641,35 TL, İKİLİ(2/5) :20,65 TL, SIRALI İKİLİ(5/2) :56,25 TL, ÜÇLÜ BAHİS(5/2/6) :296,40 TL, 5. ÇİFTE(2,3,6/5) :19,45 TL

7. Kosu :   21.00;Handikap 15/DHÖW /H3; 4 Yaşlı Araplar; kg; 1500m; Kum;;;;Rekor Derece :1.44.63
İkramiye;;;;;Yetiştirici Primi;;;;
1.)350.000 TL;2.)140.000 TL;3.)70.000 TL;4.)35.000 TL;5.)17.500 TL;1.)63.000 TL;2.)25.200 TL;3.)12.600 TL;4.)6.300 TL;5.)3.150 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;NEVALÇİÇEĞİ KG SK;4y k k;TEK YÜREK;TURBOŞİMŞEK;56,5;İ.AKYAVUZ;EYYÜP SANCAR;M.A.SUBAY;5;%24.19(2);42;1:54.10;3,10;2 Boy
2;BERHAN BEYLİ KG DB SK SGKR;4y a  a;FATİH AĞA;TATLIHAN;56,5 +1.80;H.ALTUNDAĞ;MEHMET Ş. ÇİZİK;M.A.SUBAY;2;%9.61(1);42;1:54.52;1,60;3,5 Boy
3;TAM BİR SAVAŞÇI KG SK;4y k  a;FATİH AĞA;SITARA;60,5;M.A.AKTÜRK;MEHMET Ş. ÇİZİK;T.ÇİZİK;3;%29.48(1);50;1:55.25;1,60;Yarım Boy
4;NAZLI BERRA DB SKG SK;4y k k;ALTINCI HİS;DENİZSEFASI;55,5 +0.70;A.H.BAYAR;MUSTAFA YARDIMCI;A.YARDIMCI;4;%7.69(5);40;1:55.37;11,55;12 Boy
5;DEMİR ATLAS SK;4y d  a;BABA MEVLÜT;SOYLU GÜZEL;55,5 +1.50;M.DOĞAN;ĞEMDİN ULUCAN;B.FAHRİOĞLU;1;%15.07(3);40;1:57.89;5,45;
6;MESTAN BEY KG SK;4y a  a;GÜNTAY;ZUHALİM;57 +0.50;Y.CENGİZ;ABDULHAMİT YARDIMCI;A.YARDIMCI;6;%13.96(4);43;2:02.11;3,70;
[(2)BERHAN BEYLİ,(1)TAM BİR SAVAŞÇI,] eküridir.GANYAN(5) :3,10 TL, SIRALI İKİLİ(5/2) :18,55 TL, 6. ÇİFTE(5/5) :45,55 TL

8. Kosu :   21.30;Maiden/DHÖW/Dişi; 3 Yaşlı Araplar; 57.00kg; 1000m; Kum;;;;Rekor Derece :1.08.65
İkramiye;;;;;Yetiştirici Primi;;;;
1.)395.000 TL;2.)158.000 TL;3.)79.000 TL;4.)39.500 TL;5.)19.750 TL;1.)118.500 TL;2.)47.400 TL;3.)23.700 TL;4.)11.850 TL;5.)5.925 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;KIZIM BİNDAL KG K;3y a  d;AFRİKAANDER;BİNDALINGÜLÜ;57 +2.00;M.P.DEMİR AP;ALİ GÖZKEMAL;M.E.SARIDAL;2;%5.34(7);;1:16.08;11,60;1,5  Boy
2;EKSEN KG SK;3y a  d;CANYOLDAŞ;GONCA NAZ;57;İ.AKYAVUZ;İBRAHİM HAKKI BOYRAZ;Z.AKDEMİR;5;%30.82(1);;1:16.37;2,45;1,5  Boy
3;EDALI NİDA K;3y d  d;TÜMÖZ BEY;GÖNÜLALAN;57 +0.30;M.DOĞAN;HASAN ULUCAN;B.FAHRİOĞLU;7;%6.82(6);;1:16.61;11,20;3,5 Boy
4;ALİYE ANA KG SK;3y k  d;POYRAZYELİ;KIZILNEHİR;57 +1.50;H.ALTUNDAĞ;MAHMUT YARDIMCI;A.YARDIMCI;3;%8.2(5);;1:17.28;10,55;1,5  Boy
5;HÜSNÜGÜLÜM K;3y k  d;TEK YÜREK;LEYLO;54 +2.00;B.SARIDAL AP;MUSTAFA SARIDAL;M.E.SARIDAL;1;%17.14(2);;1:17.49;4,25;
6;SIRÇA KÖŞK SKG SK;3y k  d;YILMABAŞAR;SURÇA;55 +2.00;A.ÇANKAYA AP;İBRAHİM HAKKI BOYRAZ;Z.AKDEMİR;6;%2.06(1);;1:17.68;2,45;
7;TRIAN KG DB SK;3y a  d;SAADIN GÜCÜ;OKGİBİ;57 +0.50;Y.CENGİZ;HAMZA CANLIKA;Y.BAYSAL;8;%16.98(3);;1:30.93;3,50;
8;ELİFNAZ HANIM KG SK;3y a  d;BALALAYKA;ASİKIZ;57 +0.10;M.N.SUNKAR;İZZETTİN SUNKAR;M.A.SUBAY;4;%12.63(4);;1:37.58;3,40;
