Adana;(1. Yarış Günü);19/04/2026
1. Kosu :   17.15;Maiden/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1000m; Kum;;;;Rekor Derece :1.09.93
İkramiye;;;;;Yetiştirici Primi;;;;
1.)545.000 TL;2.)218.000 TL;3.)109.000 TL;4.)54.500 TL;5.)27.250 TL;1.)163.500 TL;2.)65.400 TL;3.)32.700 TL;4.)16.350 TL;5.)8.175 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ÇELİK ANSELMO KG DB SK;3y a  e;GELİBOLU;ALTIN TURBO;57;MÜS.ÇELİK;MUSTAFA ÇELİK;F.KİP;6;%17.88(3);;1:13.33;3,35;2,5 Boy
2;GÖNÜL SARAYI KG DB SK;3y d  e;SONALP;CANIMBAKTAN;53 +1.70;M.KIYAK AP;ERKAN DOĞAN;O.GİRİŞKİN;3;%1.55(6);;1:13.71;31,70;1,5  Boy
3;GÜZEL DEFNE SK;3y d  d;SONALP;AHUNİGAR;55 +2.00;Y.CENGİZ;AZİZ KULAK;Y.BAYSAL;8;%2.97(4);;1:13.92;18,95;Baş
4;YÜCEALP SK;3y a  e;SERDÜMEN;ÖZBEYZA;57 +0.10;E.ÇANKAYA;SEMİH KATI;M.DOLAK;10;%51.07(1);;1:13.94;1,60;4,5 Boy
5;KATI HANIM K;3y d  d;KATI SEMİH;SİTARE;55 +0.70;M.N.SUNKAR;MİTHAT KATI;M.TEK;5;%1.77(1);;1:14.73;1,60;
6;ZAFER İZİ KG K;3y a  e;KAYAYÜREKLİ;ARAT SOYLU;57 +0.50;H.ÇİZİK;MEHMET RESUL KARA;İ.KÖROĞLU;1;%20.88(2);;1:15.62;3,30;
7;ÇAKIRDAMLA KG K;3y a  d;SERHANTAY;İKİSAKİN;55 +0.80;N.DEMİR;SALİH ERTEN;F.DEMİR;2;%2.59(5);;1:17.16;6,10;
8;KARACADAĞ KIZI KG;3y a  d;SERHANTAY;ŞENTAY KIZI;51 +1.50;M.T.COŞKUN AP;HALİL FELHAN;NEJ.TURAN;4;%0.65(7);;1:29.62;33,95;
9;DELİ ASMİN KG K (Koşmaz);3y k  d;BARBAROSBEY;YAŞARNUR;55;M.G.ARSLAN;MEHMET KANDEMİR;Y.TUNCAY;9;%0.31(9);;Koşmaz;;
10;İNCİ ADASI SK (Koşmaz);3y k  d;TURBO;SARI İNCİ;55;F.ÇETİNBAŞ;FEHMİ İLERİ;A.DİNÇ;7;%0.33(8);;Koşmaz;;
[(3)YÜCEALP,(10)KATI HANIM,] eküridir.GANYAN(1) :3,35 TL, İKİLİ(1/2) :51,20 TL, SIRALI İKİLİ(1/2) :82,10 TL

2. Kosu :   17.45;Handikap 14 /H2; 3 ve Yukarı İngilizler; kg; 1300m; Kum;;;;Rekor Derece :1.18.98
İkramiye;;;;;Yetiştirici Primi;;;;
1.)400.000 TL;2.)160.000 TL;3.)80.000 TL;4.)40.000 TL;5.)20.000 TL;1.)72.000 TL;2.)28.800 TL;3.)14.400 TL;4.)7.200 TL;5.)3.600 TL;
