Antalya;(35. Yarış Günü);07/04/2026
3;ROYALCAN KG SK;4y k  a;SERHANTAY;ALANZA;58;E.AKKILIÇ;MEHMET KARAKEÇİ;AR.KILIÇ;4;%5.96(5)  %7.61(5);;1:22.01;8,30;3,5 Boy
4;EFSANEGÜL K;4y d k;EFSANETAY;TANURA;56 +0.20;E.AKTUĞ;ALİ GÖZKEMAL;S.ÇELİKMAN;10;%2.76(6)  %3.7(6);17;1:22.62;17,05;1,5  Boy
5;MON NIA DB SKG SK;4y k k;ARASLI;YENİCELİ;52 +1.90;F.YÜCEL AP;M.EMİN ALTUNDAĞ;K.KORKMAZ;2;%1.26(8)  %1.62(8);24;1:22.91;28,60;
6;ADEN PRENSİ DB SKG SK;4y a  a;KAMAN;CAN HÜMEYRA;61;E.ÇANKAYA;İBRAHİM KAYA;RAM. KAYA;1;%21.47(2)  %27.4(2);30;1:22.97;3,80;
7;MARTENİÇKA KG DB SK;4y k k;ALTAHA;NAZLIÇAKAR;56 +0.20;E.AKPINAR AP;YENER GİRİŞKEN;A.R.YILDIZ;3;%0.9(9)  %1.22(9);15;1:23.13;35,65;
8;TAYAKADIN KG DB SK GKR;4y a k;TAYKUT;VONALI;53 +2.00;M.TEKPETEK AP;ŞEYDA ERCAN;A.AKBULUT;6;%1.81(7)  %2.33(7);;1:24.41;26,75;
9;MÜHÜR TAŞI DB SKG SK;4y d k;SONALP;VAHİDE;56;SERH.ÇELİK AP;İSMAİL KARAKEÇİLİ;S.KULAK;7;%8.79(4)  %9.75(4);30;1:25.70;7,20;
10;HACİRE SULTAN KG K (Koşmaz);4y d k;ERGÖKÇE;UÇANKINALI;53;D.KONUK AP;İBRAHİM KAYA;RAM. KAYA;8;%0.16(10)  %0.05(10);20;Koşmaz;;
[(1)ADEN PRENSİ,(7)HACİRE SULTAN,] eküridir.GANYAN(4) :8,80 TL, 1. 3'LÜ GANYAN(2/8/4) :150,20 TL, İKİLİ(2/4) :7,60 TL, SIRALI İKİLİ(4/2) :29,30 TL, ÜÇLÜ BAHİS(4/2/3) :290,30 TL Çıkan 1 Atla: 15,20 TL, PLASE(2) :1,25 TL, PLASE(4) :1,25 TL, PLASE İKİLİ(2/3) :7,00 TL, PLASE İKİLİ(2/4) :6,90 TL, PLASE İKİLİ(3/4) :20,90 TL, 4. ÇİFTE(8/4) :44,40 TL

6. Kosu :   20.00;KV-8; 4 ve Yukarı İngilizler; 58.00kg; 59.00 kg; 1200m; Sentetik;;;;Rekor Derece :1.10.19
İkramiye;;;;;Yetiştirici Primi;;;;
1.)975.000 TL;2.)390.000 TL;3.)195.000 TL;4.)97.500 TL;5.)48.750 TL;1.)234.000 TL;2.)93.600 TL;3.)46.800 TL;4.)23.400 TL;5.)11.700 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;CAZATOR DE OSOS SK;4y d  a;LUXOR;ROCKET GIRL;58;M.S.ÇELİK;GÜLİZAR YANIK;M.DOLAK;8;%15.33(4)  %16.15(4);85;1:10.95;5,15;2 Boy
2;İSEN BUGA KG K DB;6y a  a;YAVUZKAYA;INGLEWOOD;59;E.ÇANKAYA;LEVENT SARIKAYA;S.ÖZGEZER;7;%17.77(3)  %18.06(3);89;1:11.17;5,00;Boyun
3;TANGÜL HANIM DB SKG SK;7y d k;DEĞİRMENDERELİ;SAHRA;57;E.AKTUĞ;ALOŞ YILDIRIM;M.ÇAM;6;%4.03(5)  %5.26(5);66;1:11.22;11,85;1 Boy
4;PERFECT SUNSET DB;4y d  a;CATALINA CRUISER (USA);HASITI (USA);58;A.SÖZEN;GÖKÇEN YILDIZ;Ş.ÖZGÜR;5;%24.31(2)  %24.06(2);86;1:11.33;2,35;1 Boy
5;SÜPER SADİ DB SK;6y d  a;SCARFACE;Fİ FENOMONİ;59;H.KARATAŞ;HAKAN BOYAV;B.TURGUL;9 - DS;%30.78(1)  %27.02(1);89;1:11.46;2,50;
6;SHEER FORCE SK;4y d  a;PAPA CLEM (USA);YOSUN SULTAN;58;A.ASLAN;SELİM KAYA;RAM. KAYA;4;%2.73(7)  %3.47(6);65;1:11.51;15,05;
7;BÜLENT DB SK;7y d  a;KING OF TRAKYA;WINNING TIME;59;M.A.AKGÖBEK AP;MÜSLÜM ŞEKER;RAM. KAYA;1;%2.95(6)  %3.35(7);83;1:12.21;18,40;
8;MİRALAYIM DB SKG SK;5y k  a;LUXOR;BIG STAR;59;A.MEH.ALTIN AP;NURDENİZ EMRE;M.KARACA;2;%1.35(8)  %1.88(8);84;1:12.70;29,20;
9;KEEN EYE K DB;6y d  a;SIDNEY'S CANDY (USA);PLUS VALUE (USA);59;İ.S.SÖĞÜT;İRFAN AKGÜL;S.C.GÖZÜNGÜ;3;%0.74(9)  %0.75(9);75;1:13.27;31,85;
GANYAN(6) :5,15 TL, 1. 6'LI GANYAN(3,9/3/2/8/4/6) :6.505,87 TL, 1. 5'Lİ GANYAN(3/2/8/4/6) :2.621,55 TL, İKİLİ(2/6) :11,15 TL, SIRALI İKİLİ(6/2) :22,05 TL, ÜÇLÜ BAHİS(6/2/9) :375,40 TL, PLASE(2) :2,50 TL, PLASE(6) :1,95 TL, 5. ÇİFTE(4/6) :45,05 TL

7. Kosu :   20.30;ŞARTLI 4; 3 Yaşlı İngilizler; 58.00kg; 1400m; Sentetik;;;;Rekor Derece :1.22.70
İkramiye;;;;;Yetiştirici Primi;;;;
1.)490.000 TL;2.)196.000 TL;3.)98.000 TL;4.)49.000 TL;5.)24.500 TL;1.)88.200 TL;2.)35.280 TL;3.)17.640 TL;4.)8.820 TL;5.)4.410 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BRISBANE;3y d  e;EPAULETTE (AUS);PRECIOUS JEWEL;56;M.S.ÇELİK;CEM ÖZBELGE;İ.TEMEL;2;%25.36(2);43;1:24.50;2,50;1,5  Boy
2;STEEL ROCK KG SK;3y d  d;MENDIP (USA);IMPASSABLE GIRL;58;A.ASLAN;SELİM KAYA;RAM. KAYA;3;%5.63(5);47;1:24.72;11,40;3 Boy
3;ARCHONEI K DB;3y d  e;AUTHORIZED (IRE);ANCK SUNAMUM;55 +2.00;E.ÇANKAYA;ŞEYDA ERCAN;A.AKBULUT;5;%4.89(6);39;1:25.13;12,90;1,5  Boy
4;SKY CRUISE DB SK;3y d  e;GÜNGÖR BABA;GABRIEL;55;M.A.AKGÖBEK AP;EYYÜP AYDINLIKTA;İ.TURAN;6;%0.8(7);38;1:25.38;38,80;Baş
5;SHAWSHANK K;3y d  e;BODEMEISTER (USA);KATUŞA;58;SER.YILDIZ AP;BARIŞ KARAGÖZ;A.ÖCAL;4;%6.97(4);51;1:25.39;8,00;
6;LORD OF DRAGON K DB;3y d  e;VICTORY GALLOP (CAN);SEDDIFI;58;S.TIRPAN;ADİL EREN;O.BULUT;8 - DS;%13.29(3);61;1:26.02;4,40;
7;DEJAME SK;3y k  d;TOROK (IRE);VAPOUR MUSING (GB);54 +1.90;H.KARATAŞ;İSHAK ŞAHİN;M.DOLAK;1;%42.61(1);72;1:26.24;1,80;
8;CREATIVE MIND DB SKG SK (Koşmaz);3y k  e;TIZWAY (USA);CREATIVE SLANG (USA);56;A.SÖZEN;GÖKÇEN YILDIZ;Ş.ÖZGÜR;7;%0.46(8);64;Koşmaz;;
GANYAN(5) :2,50 TL, İKİLİ(4/5) :20,15 TL, SIRALI İKİLİ(5/4) :26,50 TL, ÜÇLÜ BAHİS(5/4/8) :402,20 TL Çıkan 1 Atla: 40,30 TL, PLASE(4) :3,90 TL, PLASE(5) :1,85 TL, 6. ÇİFTE(6/5) :18,55 TL

8. Kosu :   21.00;ŞARTLI 4/DHÖ/Y2; 4 ve Yukarı Araplar; 57.50kg; 60.50 kg; 2100m; Sentetik;;;;Rekor Derece :2.21.71
İkramiye;;;;;Yetiştirici Primi;;;;
1.)490.000 TL;2.)196.000 TL;3.)98.000 TL;4.)49.000 TL;5.)24.500 TL;1.)88.200 TL;2.)35.280 TL;3.)17.640 TL;4.)8.820 TL;5.)4.410 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;KIZIL GEZEGEN DB SKG SK;6y k  a;TURBO;DİLSOY;60,5;A.MEH.ALTIN;MUHANNAD DARAVSHA;Ö.ALTIN;4;%44.89(1);99;2:25.18;1,70;Burun
2;YAŞARSERAP KG K DB;6y a k;KAYAYÜREKLİ;GÜNLÜK GÜNEŞLİK;60,5;M.A.AKGÖBEK;YUNUS KARAKOÇ;S.ÇELİKMAN;8;%18.19(3);95;2:25.19;3,35;2 Boy
