İzmir;(44. Yarış Günü);10/04/2026
1. Kosu :   17.45;SATIŞ 1; 3 Yaşlı İngilizler; 58.00kg; 1200m; Kum;;;;Rekor Derece :1.11.25
İkramiye;;;;;Yetiştirici Primi;;;;
1.)385.000 TL;2.)154.000 TL;3.)77.000 TL;4.)38.500 TL;5.)19.250 TL;1.)69.300 TL;2.)27.720 TL;3.)13.860 TL;4.)6.930 TL;5.)3.465 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ORANGE AZURA DB SK;3y d  e;PAPA CLEM (USA);ELMASTINAZ;58;N.AVCİ;DUYGU KAYNARCA;SEY.DEMİR;3;%32.03(1);41;1:14.78;2,10;2,5 Boy
2;CHEROKEE KG K DB;3y d  e;KINOWA;MAJULI;55;Ö.F.ÖZEN AP;ÖZGÜR ÇİÇEK;H.DURMUŞ;2;%29.92(2);51;1:15.11;2,10;5 Boy
3;KINOWA GIRL K DB;3y d  d;KINOWA;AMARANTHINE;56 +0.50;M.M.BİLGİN;ERSİN KÖROĞLU;At Sahibi;1;%7.94(4);38;1:15.98;9,40;4 Boy
4;UĞURLU NİLGÜN KG K DB;3y d  d;AZARAKS;AKYAZILI BELKIS;56 +1.40;Ç.OK;EŞREF AKDUMAN;A.E.AVCI;6 - DS;%6.01(5);45;1:16.63;10,60;1,5  Boy
5;DESESPERADOS K;3y d  e;MENDIP (USA);HER LATEST FILM (USA);58;M.ÇİÇEK;GÜLİZAR YANIK;H.SUNKAR;4;%21.05(3);50;1:16.82;3,35;
6;SUPER SHOW KG DB SK;3y d  e;SUPER SAVER (USA);MADRİDLİ;58;Y.GÖKÇE AP;BAYRAM GÖKÇE;S.ŞAHYAZICI;5;%3.04(6);36;1:21.05;24,45;
GANYAN(2) :2,10 TL, SIRALI İKİLİ(2/6) :5,60 TL

2. Kosu :   18.30;Handikap 16 /H2; 3 Yaşlı İngilizler; kg; 1400m; Kum;;;;Rekor Derece :1.24.15
İkramiye;;;;;Yetiştirici Primi;;;;
1.)630.000 TL;2.)252.000 TL;3.)126.000 TL;4.)63.000 TL1.)113.400 TL;2.)45.360 TL;3.)22.680 TL;4.)11.340 TL
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BOB VALDES;3y d  e;DIVINE HEART;AZİMLİ KIZ;58,5;A.MEH.ALTIN AP;MEHMET CAN;E.AYHAN;1;%47.2(1);63;1:28.07;1,60;1,5  Boy
2;MAGIC BANK KG K DB;3y d  d;KLIMT (USA);DİLBAR;54;B.BÜLBÜL AP;TUFAN ÇELİK;Ş.ÇELİK;2;%10.69(4);56;1:28.29;8,30;Baş
