Bursa;(20. Yarış Günü);06/04/2026
1. Kosu :   13.00;ŞARTLI 4/Dişi; 4 ve Yukarı İngilizler; 58.00kg; 59.00 kg; 1400m; Kum;;;;Rekor Derece :1.24.50
İkramiye;;;;;Yetiştirici Primi;;;;
1.)490.000 TL;2.)196.000 TL;3.)98.000 TL;4.)49.000 TL;5.)24.500 TL;1.)88.200 TL;2.)35.280 TL;3.)17.640 TL;4.)8.820 TL;5.)4.410 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;DUCENS MULIER DB SK;5y a k;DAREDEVIL (USA);LITTLE BIRD;55 +1.30;O.YILDIZ;NEDİM AKAGÜNDÜZ;R.COŞKUN;7;%11.52(5);80;1:26.88;9,00;2,5 Boy
2;MEGA LOVE DB SK;4y d k;GOOD CURRY;SUDE SULTAN;53 +1.20;Ç.TAŞCI AP;FERHAT ÇELİK;Ö.YILDIRIM;8;%3.03(7);71;1:27.31;33,85;1 Boy
3;NEZNAKOMKA K;4y d k;TRAPPE SHOT (USA);GÜZEL ECEM;54 +2.00;ER.CANKILIÇ AP;DEMİRHAN YILMAZ;E.ÇİLEK;4;%18.33(3);50;1:27.47;3,50;Burun
4;BELLA MARE DB SK;4y a k;RUN AWAY AND HIDE (USA);LAİK KIZ;56;A.KAÇMAZ;A.CEYDA FEYZULLAH;İ.KIZILDAĞ;3;%28.07(1);71;1:27.48;2,25;4,5 Boy
5;I RO K;6y d k;MARCAVELLY (USA);SABBATH (USA);55 +0.50;K.TOKAÇOĞLU;ESRA ATMAN;E.USLU;9 - DS;%13.53(4);75;1:28.13;7,40;
6;NOVADORA DB SK;5y d k;APPROVE (IRE);LERZAN;53 +1.10;M.BAĞ AP;MUSTAFA ÜNLÜ;E.TURAN;6;%0.62(9);23;1:28.43;56,10;
7;TILO GIRL KG SK;4y d k;THREE VALLEYS (USA);SECRET NAME;55 +1.00;C.PASO;NEDİM BAYRAK;G.SUBAŞI;1;%3.47(6);40;1:28.61;13,65;
8;İŞİN ASLI K DB;10y d k;AGRESIVO (USA);DONT MAKE ME CRY;55 +2.00;T.ALICI;BEKTAŞ YILDIRIM;BEK.YILDIRIM;2;%2.1(8);41;1:28.91;15,60;
9;SÜSLÜCAN KG DB SK;4y a k;TRAPPE SHOT (USA);MADAM ALYA;58;G.ÖZÇELİK;ÇAĞLAR ŞAHİN AKBABA;MAH.BAYKARA;5;%19.33(2);70;1:29.96;3,05;
GANYAN(3) :9,00 TL, İKİLİ(3/8) :94,60 TL, SIRALI İKİLİ(3/8) :133,00 TL

2. Kosu :   13.30;Handikap 16/DHÖW /H2; 4 Yaşlı Araplar; kg; 1400m; Kum;;;;Rekor Derece :1.33.63
İkramiye;;;;;Yetiştirici Primi;;;;
1.)630.000 TL;2.)252.000 TL;3.)126.000 TL;4.)63.000 TL;5.)31.500 TL;1.)113.400 TL;2.)45.360 TL;3.)22.680 TL;4.)11.340 TL;5.)5.670 TL;
