Elazığ;(1. Yarış Günü);01/04/2026
1. Kosu :   17.45;ŞARTLI 19; 3 Yaşlı İngilizler; 58.00kg; 1200m; Kum;;;;Rekor Derece :1.12.50
İkramiye;;;;;Yetiştirici Primi;;;;
1.)395.000 TL;2.)158.000 TL;3.)79.000 TL;4.)39.500 TL;5.)19.750 TL;1.)94.800 TL;2.)37.920 TL;3.)18.960 TL;4.)9.480 TL;5.)4.740 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BAY WIND KG SK;3y a  e;FINESSE;LEATHER BAG;58;N.ALTIN;METİN SAYAR;S.KARAKEÇİLİ;1;%15.89(4);22;1:21.20;4,40;3,5 Boy
2;GOODBYE KG DB SK;3y d  d;BATTLEGROUND (USA);MUBASHERA (USA);56 +2.00;MEH.TAŞKAYA;ZELİHA KARAKEÇİLİ;M.KARALI;7;%23.27(2);25;1:21.86;2,25;2,5 Boy
3;ÇEVİK HANI DB SK;3y d  e;HEMSWORTH (USA);TIA JUANA (IRE);58;M.A.AKTÜRK;REFİK ÇEVİK;E.AÇMAZ;2;%17.55(3);25;1:22.40;3,45;1,5  Boy
4;VICTORY CODE DB SKG SK;3y a  e;BLUEGRASS CAT (USA);BELIEVE IN VICTORY (USA);58 +0.90;S.KAYA;OSMAN TANER;A.YARDIMCI;4;%33.48(1);;1:22.75;3,20;10 Boy
5;ANGRY EAGLE SKG SK;3y a  d;TRAPPE SHOT (USA);PIETRA QUEX;55 +2.00;H.ALTUNKILIÇ;HÜSEYİN YILDIZ;K.TAŞDEMİR;6;%1.61(7);20;1:24.74;30,70;
6;LA CROQUETA SKG SK;3y d  e;KANEKO;LİBERA RAGAZZA;56;İ.AKYAVUZ;DOĞUKAN YAPICI;M.BULUÇ;3;%5.97(5);7;1:27.01;7,15;
7;ALPERİN OĞLU KG SK;3y d  e;MY FREEDOM;KIZIM ASUDE;56 +2.00;H.ALTUNDAĞ;ALİ BAKIR;F.BAKIR;5;%2.23(6);11;1:32.43;20,05;
GANYAN(1) :4,40 TL, İKİLİ(1/4) :8,10 TL, SIRALI İKİLİ(1/4) :21,30 TL

2. Kosu :   18.30;ŞARTLI 3; 3 Yaşlı İngilizler; 58.00kg; 1500m; Kum;;;;Rekor Derece :1.32.60
İkramiye;;;;;Yetiştirici Primi;;;;
1.)280.000 TL;2.)112.000 TL;3.)56.000 TL;4.)28.000 TL;5.)14.000 TL;1.)50.400 TL;2.)20.160 TL;3.)10.080 TL;4.)5.040 TL;5.)2.520 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;JAZZMASTER DB SK;3y a  g;LION HEART (USA);LHAZAREEN;56 +2.00;M.A.AKTÜRK;REFİK ÇEVİK;E.AÇMAZ;1;%7.58(3);44;1:44.44;4,85;6,5 Boy
2;DÜZCE ASLANI KG DB SK;3y d  e;BODEMEISTER (USA);VARTİKA;60;A.AKDEMİR;MAHMUT CANLIKA;At Sahibi;4;%7.37(4);32;1:45.71;3,55;6,5 Boy
3;KING YAKUP DB SK;3y a  e;EUPRHATES (USA);SADE ZARAFET;55 +0.30;N.ALTIN;YAKUP KAYA;A.AKBABA;3;%11.71(2);40;1:46.96;3,00;3 Boy
4;LADY SCREAM K DB;3y d  d;TILSIT (USA);ALÇİNİM;55 +2.00;H.ALTUNKILIÇ;MUSTAFA TAŞKAYA;R.BARMAN;2;%1.41(5);31;1:47.56;14,60;4 Boy
5;MERT PAŞA DB SK;3y d  e;HAKEEM (USA);PAÇİ;56 +2.00;MEH.TAŞKAYA;E.KAYHAN ERGİN;R.BARMAN;5;%70.59(1);59;1:48.45;1,85;
6;LA LLEVO AL CİELO SK;3y d  d;MENDIP (USA);DEMİRSEMA;55 +2.00;B.SARIDAL AP;GÜLİZAR YANIK;F.BAKAY;6 - DS;%1.34(6);40;1:53.07;15,20;
GANYAN(2) :4,85 TL, SIRALI İKİLİ(2/1) :44,95 TL, 1. ÇİFTE(1/2) :52,45 TL

3. Kosu :   19.00;Handikap 14/DHÖ /H3; 4 ve Yukarı Araplar; kg; 2000m; Kum;;;;Rekor Derece :2.23.20
İkramiye;;;;;Yetiştirici Primi;;;;
1.)280.000 TL;2.)112.000 TL;3.)56.000 TL;4.)28.000 TL;5.)14.000 TL;1.)50.400 TL;2.)20.160 TL;3.)10.080 TL;4.)5.040 TL;5.)2.520 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;OĞUZBEYİ DB SKG SK;4y a  a;ANKA;BETÜL;61,5;İ.AKYAVUZ;MESUT AKBAŞ;Ö.GÜNDÜZ;5;%43.41(1)  %53.68(1);44;2:39.11;1,40;17 Boy
2;SAVT KG K;4y k k;DESPOT;GÖRKEMLİ;55,5 +1.90;H.ALTUNKILIÇ;YAHYA İŞIK;A.IŞIK;7;%1.86(9)  %1.73(9);32;2:42.47;26,75;Boyun
3;KOCA SABRİ KG DB SK;4y k  a;BABA MEVLÜT;TAMERİNKIZI;55,5 +1.70;İ.KATAR;SERKAN AKSU;O.GÖRMEZ;2;%9.55(3)  %7.16(4);32;2:42.52;7,90;26 Boy
4;DEDE SOYLU K DB;4y a  a;DEDE SEYDO;HAYAT NUR;58,5;N.ALTIN;MUSTAFA CENGİZ;F.BAKAY;3;%18.24(2)  %13.94(2);38;2:47.70;4,35;9 Boy
5;ALTIN SULTAN DB SK;5y k k;KARAÜZÜM;AYÖZGÜR;54,5 +0.30;Ç.CANPOLAT AP;FATİH HAYIRLIOĞLU;ES.YILDIRIM;10;%0.71(10)  %0.7(10);28;2:49.50;58,65;
6;ZAFİRE SULTAN SKG SK;5y k k;KIRBULUT;ZAFİREGÜLÜ;55,5 +1.50;B.SARIDAL AP;ALİ BAKIR;F.BAKIR;6;%0.57(11)  %0.63(11);30;2:50.00;62,35;
7;BIÇKIN KRAL KG K;5y k  a;SONALP;NEVGÜL;63;M.A.AKTÜRK;MAHMUT CANLIKA;At Sahibi;4;%4.82(6)  %4.27(6);41;2:54.13;13,35;
8;LAVİSTAKAYA SK;5y k k;BERKCAN;DOKTORKAYA;63;MEH.TAŞKAYA;AHMET BABACAN;T.AYDIN;11;%6.09(5)  %4.83(5);41;2:54.80;19,70;
9;MESTAN BEY KG DB SK;4y a  a;GÜNTAY;ZUHALİM;61;Y.CENGİZ;ABDULHAMİT YARDIMCI;A.YARDIMCI;1;%9.38(4)  %8.7(3);43;3:01.35;6,65;
10;AZAT BABA KG K GKR;4y k  a;ANKA;NEŞVÜNEMA;55,5 +1.50;Y.ÇELİKBAŞ;BÜLENT TOYDEMİR;M.DEMİROL;8;%3.1(7)  %2.4(7);32;3:18.59;25,15;
11;SEDEN KIZ DB SK;6y a k;SAADIN GÜCÜ;GÖZÜN AYDIN;60;E.ATLAMAZ AP;MUSTAFA TAŞKAYA;R.BARMAN;9;%2.26(8)  %1.96(8);41;Derecesiz;24,60;
GANYAN(1) :1,40 TL, İKİLİ(1/9) :27,60 TL, SIRALI İKİLİ(1/9) :36,35 TL, 2. ÇİFTE(2/1) :21,30 TL

4. Kosu :  ELAZIĞ JANDARMA KOŞUSU 19.30;KV-6/DHÖW; 4 Yaşlı Araplar; 58.00kg; 1200m; Kum;;;;Rekor Derece :1.21.14
