İzmir;(1. Yarış Günü);16/04/2026
1. Kosu :   17.45;Maiden/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1000m; Kum;;;;Rekor Derece :1.07.70
İkramiye;;;;;Yetiştirici Primi;;;;
1.)545.000 TL;2.)218.000 TL;3.)109.000 TL;4.)54.500 TL;5.)27.250 TL;1.)163.500 TL;2.)65.400 TL;3.)32.700 TL;4.)16.350 TL;5.)8.175 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;GÜMBÜR BABA SK;3y a  e;GÜMBÜRGÜMBÜR;HAREM;55 +2.00;H.Y.ÜNVER AP;EMİNE ALTIN;At Sahibi;2;%2.59(6);;1:09.63;14,25;5 Boy
2;NAKIŞ HAN KG DB;3y a  e;GELİBOLU;KARARLITAY;57;M.M.BİLGİN;BAHADIR YEŞİL;A.ATAŞ;3;%19.79(2);;1:10.54;2,45;3 Boy
3;TUĞRAPTAY KG K;3y k  e;BAŞ HÜKÜMDAR;TUTKUMUZ;57 +1.30;M.GÖNÜLTAŞ;FAİK GÖNÜLTAŞ;N.GÖNÜLTAŞ;6;%45.48(1);;1:10.94;1,55;4 Boy
4;ÇERKES ENVER KG K;3y a  e;BERKSOY;SIRMAANA;53 +0.10;S.AKŞIN AP;AYHAN AKTAŞ;B.AKTAŞ;7;%2.91(5);;1:11.74;20,00;3 Boy
5;KAYANİLİM;3y d  d;GÜMBÜRGÜMBÜR;NİLİM;55;B.M.MIRIK;SELİM KAYA;C.T.KÖSE;1;%6.02(3);;1:12.26;6,30;
6;GUREGH KG K DB;3y k  e;KAYAYÜREKLİ;SABIRLIKAYA;57;S.TIRPAN;AZİZE KAYA;M.Y.YILDIRIM;8;%2.19(7);;1:13.15;12,20;
7;CEBEL ASLANI KG K;3y k  e;BATMANASLANI;CEBELKIZ;57;N.AVCİ;FEYZİ GÖNÜLTAŞ;N.GÖNÜLTAŞ;5;%17.75(1);;1:13.22;1,55;
8;AMANKIZIM SK;3y a  d;KAFKASLIEFSANESİ;AMANYÜREK;51 +2.00;Y.GÖKÇE AP;EMİNE KAYA;M.Y.YILDIRIM;4;%3.27(4);;1:15.43;13,50;
[(6)TUĞRAPTAY,(1)CEBEL ASLANI,] eküridir.GANYAN(4) :14,25 TL, İKİLİ(4/5) :50,90 TL, SIRALI İKİLİ(4/5) :89,05 TL

2. Kosu :   18.30;ŞARTLI 5; 3 Yaşlı İngilizler; 58.00kg; 1400m; Kum;;;;Rekor Derece :1.24.15
İkramiye;;;;;Yetiştirici Primi;;;;
1.)630.000 TL;2.)252.000 TL;3.)126.000 TL;4.)63.000 TL;5.)31.500 TL;1.)113.400 TL;2.)45.360 TL;3.)22.680 TL;4.)11.340 TL;5.)5.670 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;FROST CAT KG DB SK;3y d  e;KINOWA;APRIL RYAN;58;M.ÇİÇEK;DENİZ AK;İ.ALTINÖZ;2;%31.77(1);66;1:27.68;1,90;Yarım Boy
