Kocaeli;(1. Yarış Günü);14/04/2026
1. Kosu :   13.30;Maiden/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1000m; Kum;;;;Rekor Derece :1.09.24
İkramiye;;;;;Yetiştirici Primi;;;;
1.)545.000 TL;2.)218.000 TL;3.)109.000 TL;4.)54.500 TL;5.)27.250 TL;1.)163.500 TL;2.)65.400 TL;3.)32.700 TL;4.)16.350 TL;5.)8.175 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BOZKIR YİĞİDİ KG SK;3y k  e;OĞUZBOYLU;GÖKÇEADA;53 +0.10;M.T.COŞKUN AP;BEŞİR KAYA;RAM. KAYA;7;%14.24(4);;1:10.82;4,35;1,5  Boy
2;AKGÜL HANIM KG K;3y d  d;SONALP;TOMRİSTAY;53 +1.40;R.KETME AP;ZEYNEL ALTUNBAŞ;YUS.KAYA;4;%26.44(2);;1:11.11;4,30;2,5 Boy
3;GÜZEL ZEHRA K;3y k  d;OĞUZBOYLU;AYŞEANA;55 +0.70;C.ALTUN;ALİ KAYA;At Sahibi;3;%15.37(3);;1:11.46;4,05;3,5 Boy
4;ŞEKER İNCİ KG SK;3y d  d;SONALP;MİLAS;51 +0.90;M.UYAR AP;ALİ KAYA;At Sahibi;8;%2.52(3);;1:12.08;4,05;3,5 Boy
5;GÜNEŞMİLA KG K;3y a  d;BERKSOY;ALKİRAZ;55 +0.20;M.KESKİN;ESER ÖKSÜZER;YUS.KAYA;12;%8.61(5);;1:12.66;11,95;
6;İFTİHAR KG;3y a  d;DİLİRAN;ASLA PESETME;55 +1.70;M.ÇİÇEK;İ.EROL KURAL;İ.E.KURAL;5;%31.09(1);;1:14.09;1,40;
7;BEŞİRHAT KG K (Koşmaz);3y k  e;GÜLBEŞİR;ATEŞHATTI;55;D.KONUK AP;TUBA KAYA;M.A.KAYA;6;%0.04(10);;Koşmaz;;
8;SEVERBEY KG SK (Koşmaz);3y d  e;ONURKAAN;KARAMASKE;57;A.CEYLAN AP;ESER ÖKSÜZER;YUS.KAYA;9;%1(6);;Koşmaz;;
9;ARKAZGÜLÜ KG SK (Koşmaz);3y a  d;ÖZGÜNHAN;HUNATHATUN;54;M.ÇELİK AP;RECEP YEDİKAPU;A.DİNÇ;11;%0.11(9);;Koşmaz;;
10;PARLAK ELMAS KG K (Koşmaz);3y a  d;ORÇUN;ANLAYIŞLI;55;C.PASO;ZEYNEL ALTUNBAŞ;YUS.KAYA;1;%0.13(8);;Koşmaz;;
11;REFİYE (Koşmaz);3y k  d;MADRABAZ;İTİLŞAN;55;M.F.ASLAN AP;İBRAHİM HALİL ASLAN;M.ASLAN;10;%0.41(7);;Koşmaz;;
12;YALINTAY KG K (Koşmaz);3y d  d;TÜMÖZ BEY;BEGİM;55;M.F.KAYA AP;SELAMİ AKKILIÇ;Y.ÇAĞLAR;2;%0.04(11);;Koşmaz;;
[(6)GÜNEŞMİLA,(3)SEVERBEY,] eküridir.[(4)AKGÜL HANIM],(9)PARLAK ELMAS],] eküridir.[(7)GÜZEL ZEHRA],(11)ŞEKER İNCİ],] eküridir.GANYAN(2) :4,35 TL, İKİLİ(2/4) :14,90 TL, SIRALI İKİLİ(2/4) :27,65 TL

2. Kosu :   14.00;ŞARTLI 4; 3 Yaşlı İngilizler; 58.00kg; 1800m; Kum;;;;Rekor Derece :1.53.68
İkramiye;;;;;Yetiştirici Primi;;;;
1.)490.000 TL;2.)196.000 TL;3.)98.000 TL;4.)49.000 TL;5.)24.500 TL;1.)88.200 TL;2.)35.280 TL;3.)17.640 TL;4.)8.820 TL;5.)4.410 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;FIRE AT WILL DB SKG SK;3y k  e;GENERAL QUARTERS (USA);OLIMPIADE;56 +0.60;B.M.MIRIK;CENGİZ RONA;S.YANMAZ;7 - DS;%36.64(1);53;1:57.97;1,85;4 Boy
2;ROCK FOR EVER SK;3y d  e;PAPA CLEM (USA);WINŞAH;56;G.ÖZÇELİK;NİHAT HAS;F.GEZİCİ;6;%30.3(2);52;1:58.68;2,50;1,5  Boy
3;ERİNÖZ ALP KG DB SK;3y a  e;TOCCET (USA);BİRSU;55 +1.10;A.YILDIZ;ÖZGÜR ERİNÖZ;At Sahibi;3;%23.57(3);51;1:58.94;3,20;3,5 Boy
4;SİHİRLİ JOVANKA KG DB SK;3y d  d;GOOD CURRY;VICTORY BLUES;53 +1.50;A.ASLAN;SONGÜL YILDIRIM;N.YILDIRIM;4;%5.32(4);42;1:59.57;9,45;13 Boy
5;MISS İDİL DB SK;3y d  d;MER DE GLACE (JPN);PERFECT HEART;54 +2.00;MAH.TURAN;BUBO CANPOLAT;CE.POLAT;1;%2.62(5);42;2:02.15;13,60;
6;SE Sİ GUAŞE DB SK;3y d  d;KLIMT (USA);EOLION;50 +1.90;H.YOLAÇICI AP;TEMEL AYDIN;S.YANMAZ;5;%0.56(7);16;2:03.07;40,05;
7;SUPER SATURDAY DB SK;3y d  d;AGRESIVO (USA);PURO DIAMOND;53 +0.50;O.ATMACA;ERHAN ÇORAP;S.YANMAZ;2;%1(6);38;2:21.69;28,35;
GANYAN(1) :1,85 TL, İKİLİ(1/2) :1,95 TL, SIRALI İKİLİ(1/2) :3,60 TL, ÜÇLÜ BAHİS(1/2/3) :10,30 TL, 1. ÇİFTE(2/1) :14,15 TL

3. Kosu :   14.30;ŞARTLI 5/DHÖW; 4 Yaşlı Araplar; 58.00kg; 1400m; Kum;;;;Rekor Derece :1.33.64
İkramiye;;;;;Yetiştirici Primi;;;;
1.)630.000 TL;2.)252.000 TL;3.)126.000 TL;4.)63.000 TL;5.)31.500 TL;1.)113.400 TL;2.)45.360 TL;3.)22.680 TL;4.)11.340 TL;5.)5.670 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BEŞİR ÇAVUŞ KG DB SK;4y k  a;GÜMBÜRGÜMBÜR;CAŞPERİ;52 +1.00;M.T.COŞKUN AP;BEŞİR KAYA;RAM. KAYA;2;%18.59(3);71;1:37.15;2,45;Burun
2;KURTATAN KG K;4y a  a;BERKSOY;VERDİNAZ;58;A.YILDIZ;FENER BARLIK;B.AKBULUT;4;%21.47(2);53;1:37.16;4,70;2,5 Boy
3;OĞLUM GÜROL KG;4y k  a;OĞLUM BURAK;ZEHRA HALA;58;M.ÇİÇEK;ABDURRAHMAN DEMİR;Y.AKBULUT;1;%15.33(4);58;1:37.55;4,35;6,5 Boy
4;ERKURT KG K DB;4y k  a;KURTÇABEY;NEVRAZİN;57;M.KEÇECİ AP;DAVUT YILDIRIM;CE.POLAT;3;%43.46(1);74;1:38.70;1,65;Yarım Boy
5;YOSUNKAYA KG SK;4y d  a;SONALP;GÖKÇEADA;52 +0.10;M.UYAR AP;İREM NUR KAYA;RAM. KAYA;5;%1.15(5);40;1:38.78;24,80;
GANYAN(4) :2,45 TL, SIRALI İKİLİ(4/2) :9,55 TL, 2. ÇİFTE(1/4) :7,30 TL

4. Kosu :   15.00;Maiden/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1000m; Kum;;;;Rekor Derece :1.09.24
İkramiye;;;;;Yetiştirici Primi;;;;
1.)545.000 TL;2.)218.000 TL;3.)109.000 TL;4.)54.500 TL;5.)27.250 TL;1.)163.500 TL;2.)65.400 TL;3.)32.700 TL;4.)16.350 TL;5.)8.175 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
