İstanbul;(27. Yarış Günü);04/04/2026
1. Kosu :   17.45;Maiden; 3 Yaşlı İngilizler; 58.00kg; 2000m; Sentetik;;;;Rekor Derece :2.00.81
İkramiye;;;;;Yetiştirici Primi;;;;
1.)545.000 TL;2.)218.000 TL;3.)109.000 TL;4.)54.500 TL;5.)27.250 TL;1.)130.800 TL;2.)52.320 TL;3.)26.160 TL;4.)13.080 TL;5.)6.540 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;TERCAL NİHAT DB SK;3y a  e;FINESSE;DELAL SULTAN;58;B.AKÇAY;FETİ DAĞ;At Sahibi;2;%8.11(4);29;2:06.00;8,10;1,5  Boy
2;GAME SAVER KG;3y d  e;SUPER SAVER (USA);LOVELY BLAZE;58;A.SÖZEN;ENİS EMRE GELGİN;A.KÜÇÜKAKSOY;1;%40.66(1);;2:06.21;1,55;1 Boy
3;GHOST OF NIGHT KG SK;3y k  e;GAZIBORA KHAN (GB);TORTILLA;60;H.KARATAŞ;SERVET KAZANKAYA;T.YILMAZ;6;%36.61(2);36;2:06.34;1,95;11 Boy
4;CROWN JEWEL DB SKG SK;3y d  d;EPAULETTE (AUS);KUDO;56;A.YILDIZ;HÜLYA GÖDEK;T.TAŞAR;3;%3.14(5);27;2:08.67;14,45;Yarım Boy
5;KARA BİGA SK;3y d  e;WOLF PRINCE;CRYSTAL CUP;58;M.M.BİLGİN;YAMAN GİDER;MAH.BAYKARA;9;%9.91(3);;2:08.78;11,70;
6;SEVEN SKY ALMİLA SK;3y d  d;NOBEL PRIZE (IRE);CHAMPION GIRL;51;M.T.ERTAL AP;ALİ ERTAN BİLGİLİ;H.ÇARIKÇI;4;%0.11(9);11;2:09.86;146,85;
7;SECRET VICTOR KG K;3y d  d;BATTLEGROUND (USA);CASA INGRID (FR);54 +1.90;K.YILMAZ AP;MEHMET Ş. DİNÇ;S.ÇİFTÇİ;8;%0.23(8);10;2:17.09;64,50;
8;MEVLÜDE HATUN K;3y d  d;KANEKO;LADİN;52 +1.80;Y.GÖKÇE AP;İREM KALKAVAN;S.BEKTAŞ;7;%0.46(7);11;2:17.46;33,35;
9;CHAGATAI KG DB;3y d  g;AUTHORIZED (IRE);AAMAAL (GER);54;Y.Ş.GÜMÜŞ AP;DUYGU FATURA;E.USLU;5;%0.78(6);13;2:17.87;58,15;
