Diyarbakır;(2. Yarış Günü);25/04/2026
4. Kosu :   22.30;ŞARTLI 19; 2 Yaşlı İngilizler; 57.00kg; 1000m; Kum;;;;Rekor Derece :1.05.31
İkramiye;;;;;Yetiştirici Primi;;;;
1.)395.000 TL;2.)158.000 TL;3.)79.000 TL;4.)39.500 TL;5.)19.750 TL;1.)118.500 TL;2.)47.400 TL;3.)23.700 TL;4.)11.850 TL;5.)5.925 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;VICTORY XECE K;2y d  d;KANEKO;MISS ECEM;54 +1.60;F.YARDIMCI;BÜLENT DEMİR;A.YARDIMCI;5;%38.85(1);;1:05.31;1,75;5,5 Boy
2;IVAR KG K;2y d  e;SMART ROBIN (JPN);HAVARIN KIZI;55 +2.00;N.ALTIN;MUSTAFA KORKMAZ;MEH.ASLAN;1;%21.9(3);;1:06.22;2,80;Yarım Boy
3;LEYDİ STARK KG K ÖG;2y d  d;SMART ROBIN (JPN);LEZZAZ;55 +2.00;M.DOĞAN;OSMAN TANMAN;M.BULUÇ;6;%5.33(4);;1:06.30;10,45;5 Boy
4;KING SERGEN KG K;2y d  e;AKGÜN;ÖZEL;55 +2.00;M.P.DEMİR AP;HÜSEYİN SARIDAL;A.ZENGİN;2;%26.44(2);;1:07.16;2,80;6 Boy
5;VALENTINE GIRL KG K;2y d  d;CİHANIM;WONDER SEA;54 +1.60;A.AKDEMİR;MAHMUT SİNANLI;M.BULUÇ;3;%3.27(6);;1:08.17;15,45;
6;OTTO MOYE K SK;2y d  d;LION KING;OKO MOYE;55 +2.00;A.ÇANKAYA AP;MURAT AZİZOĞLU;E.AÇMAZ;4;%4.21(5);;1:08.45;18,50;
GANYAN(6) :1,75 TL, SIRALI İKİLİ(6/1) :4,45 TL, 3. ÇİFTE(8/6) :11,70 TL

