5. Kosu :  MUSTAFA ERGİN KOŞUSU 20.00;KV-6/DHÖW; 4 ve Yukarı Araplar; 58.00kg; 60.50 kg; 1700m; Kum;;;;Rekor Derece :1.59.47
İkramiye;;;;;Yetiştirici Primi;;;;
1.)500.000 TL;2.)200.000 TL;3.)100.000 TL;4.)50.000 TL;5.)25.000 TL;1.)120.000 TL;2.)48.000 TL;3.)24.000 TL;4.)12.000 TL;5.)6.000 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SEHHAR KG DB;6y a  a;TÜMÖZ BEY;GÜLBENCE;58,5;İ.KATAR;YÜKSEL ARSLAN;MAHMUT DOĞAN;1;%3.22(9)  %3.15(9);82;2:08.91;5,05;7 Boy
2;TAŞTEPE KG DB SK;7y a  a;KARA YAĞIZ;BURGAZLIM;56,5;M.DOĞAN;SAVAŞ ERGİN;F.YALÇINKAYA;2;%3.73(8)  %3.46(8);77;2:10.29;17,80;2,5 Boy
3;ÇİLOBEY DB SKG SK;5y a  a;KURUŞAĞA;ASSOS;56,5 +0.90;H.ALTUNDAĞ;MEHMET CAN ÇİZİK;M.K.ÇİZİK;6;%3.12(10)  %3.13(10);85;2:10.82;31,00;Boyun
4;BAŞ ALP KG DB;7y d  a;BABA MEVLÜT;KUTBİKE;56,5 +1.00;Y.CENGİZ;FUAT CANLIKA;M.BULUÇ;10;%6.96(6)  %7(6);75;2:10.87;10,65;3,5 Boy
5;DÖRTNALBEYİ DB SKG SK;9y k  a;BALIKHAN;YILDIRIMKIZ;61,5;F.YARDIMCI;ÖMER YARDIMCI;A.YARDIMCI;5;%12.72(4)  %12.56(4);89;2:11.62;7,40;
6;DOĞAN KHAN KG K DB;7y a  g;KAIZBERT (RU);MELOŞ;58,5;H.ALTUNKILIÇ;YÜKSEL ARSLAN;F.YALÇINKAYA;7;%16.69(3)  %16.56(3);86;2:15.44;5,05;
7;HİLVANLIOĞLU KG DB;8y a  a;ŞİMŞEĞİNOĞLU;GÜLDEREN;60,5;İ.AKYAVUZ;MEHMET CAMUZ;M.K.ÇİZİK;4;%19.66(2)  %20.64(1);91;2:25.71;3,00;
8;PEKALP DB SK;8y d  a;TÜMÖZ BEY;DOĞUNUN YILDIZI;56,5;N.ALTIN;HASAN ARSLAN;İ.ATMACA;11 - DS;%20.41(1)  %20.39(2);99;2:36.17;2,00;
9;ANADOLU GÜCÜ KG SK;7y k  a;ORÇUN;ARZULU;64,5;A.H.BAYAR;CELAL DEMİR;MEHM.KAYA;9;%5.34(7)  %5.02(7);87;2:41.44;14,35;
10;YAROVA KG SK;6y k  a;KAIZBERT (RU);FUNDAHANIM;56,5;A.AKDEMİR;MAHMUT KARAKEÇİ;Z.AKDEMİR;3;%7.98(5)  %8.03(5);81;Derecesiz;13,50;
11;YOLKIRAN KG SK (Koşmaz);11y a  a;KAIZBERT (RU);TUTAYA;56,5;İ.AKIN AP;YÜKSEL ARSLAN;F.YALÇINKAYA;8;%0.18(11)  %0.05(11);57;Koşmaz;;
[(5)SEHHAR,(4)DOĞAN KHAN,(11)YOLKIRAN,] eküridir.GANYAN(5) :5,05 TL, İKİLİ(5/9) :155,55 TL, SIRALI İKİLİ(5/9) :264,25 TL, ÜÇLÜ BAHİS(5/9/7) :7.055,10 TL, PLASE(5) :6,50 TL, PLASE(9) :3,55 TL, PLASE İKİLİ(5/7) :94,70 TL, PLASE İKİLİ(5/9) :28,80 TL, PLASE İKİLİ(7/9) :80,10 TL, 4. ÇİFTE(4/4,5,11) :26,70 TL

6. Kosu :   20.30;Handikap 14/Dişi /H3; 3 ve Yukarı İngilizler; kg; 2000m; Kum;;;;Rekor Derece :2.07.49
İkramiye;;;;;Yetiştirici Primi;;;;
1.)280.000 TL;2.)112.000 TL;3.)56.000 TL;4.)28.000 TL;5.)14.000 TL;1.)50.400 TL;2.)20.160 TL;3.)10.080 TL;4.)5.040 TL;5.)2.520 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SKYDIVE DB SKG SK;5y d k;MYBOYCHARLIE (IRE);BEYAZ GÖLGE;63;MEH.TAŞKAYA;ALAETTİN ÖZCAN;F.YALÇINKAYA;4;%18.05(1)  %18.32(1);45;2:20.65;3,55;6,5 Boy
2;DANCING GRACE KG DB SK;5y d k;AVERY ISLAND (USA);WILD CLAWS;56;N.ALTIN;MAHMUT KARAKEÇİLİ;MAHMUT DOĞAN;9 - DS;%7.78(7)  %7.73(7);31;2:21.91;8,65;1,5  Boy
3;SAKLIKAPI KG DB SK;4y a k;AUTHORIZED (IRE);İSMETİNKIZI;60,5;İ.AKYAVUZ;ALİ ŞAHİN;T.TAHTA;7;%18.47(2)  %18.88(2);44;2:22.24;3,60;2,5 Boy
4;MELİS HANIM SK;4y d k;HAKKAR;KIZGIN BULUT;60;M.DOĞAN;ERKAN YILDIRIM;M.BULUÇ;1;%12.85(4)  %12.59(4);43;2:22.71;4,65;2,5 Boy
5;PROBABLY THE BEST DB SKG SK;3y a  d;SUPER SAVER (USA);TATVAN KIZILCA (CAN);50 +2.00;B.SARIDAL AP;C.TAHİR BURHANLIOĞLU;MEHM.KAYA;3;%14.59(3)  %14.74(3);39;2:23.16;3,80;
6;FUTURE BREEZE KG K;3y d  d;ABBAS YOLCU;CASH ONLY;50 +2.00;İ.AKIN AP;MUZBAH YARDIMCI;A.YARDIMCI;6;%11(5)  %10.68(6);33;2:23.36;7,30;
7;FOÇA STORM SKG SK;5y d k;GRAYSTORM;MADE IN FOÇA;60,5;H.ALTUNDAĞ;HÜSEYİN ÇELİK;S.KARAKEÇİLİ;2;%10.94(6)  %11.14(5);40;2:31.06;7,50;
8;CRIMENA FIRE DB SK;4y a k;CRIMEAN TATAR;WHITE FIRE;60;H.ALTUNKILIÇ;MEHMET EMİN DEMİRKAPU;İ.ATMACA;5;%4.66(8)  %4.43(8);43;2:31.78;15,55;
9;I AM INVINCIBLE KG DB SK;4y d k;BODEMEISTER (USA);KARAHİNDİBAYA;50 +2.00;Ç.CANPOLAT AP;ALAETTİN ÖZCAN;F.YALÇINKAYA;8;%1.67(1)  %1.49(1);6;Derecesiz;3,55;
[(1)SKYDIVE,(9)I AM INVINCIBLE,] eküridir.GANYAN(1) :3,55 TL, 1. 6'LI GANYAN(4/1/1/4/4,5,11/1,9) :10.267,10 TL, İKİLİ(1/8) :28,00 TL, SIRALI İKİLİ(1/8) :54,00 TL, ÜÇLÜ BAHİS(1/8/2) :647,40 TL, PLASE(1) :1,65 TL, PLASE(8) :3,45 TL, 5. ÇİFTE(4,5,11/1,9) :29,40 TL

7. Kosu :   21.00;Handikap 15/DHÖW /H3; 4 ve Yukarı Araplar; kg; 1900m; Kum;;;;Rekor Derece :2.15.76
İkramiye;;;;;Yetiştirici Primi;;;;
1.)350.000 TL;2.)140.000 TL;3.)70.000 TL;4.)35.000 TL;5.)17.500 TL;1.)63.000 TL;2.)25.200 TL;3.)12.600 TL;4.)6.300 TL;5.)3.150 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SAVT KG K;4y k k;DESPOT;GÖRKEMLİ;57;İ.AKYAVUZ;YAHYA İŞIK;A.IŞIK;7;%57.35(1);48;2:28.06;1,25;15 Boy
2;ABEHEYRAN KG SK;5y d  a;EMBİR HAN;EMİRSOYLU;59,5;H.ALTUNKILIÇ;HAKAN GÜLER;M.KARALI;5;%7.86(4);48;2:30.97;9,90;10 Boy
3;LAVİSTAKAYA SK;5y k k;BERKCAN;DOKTORKAYA;58,5;M.DOĞAN;AHMET BABACAN;F.YALÇINKAYA;3;%5.01(5);46;2:33.04;11,40;1,5  Boy
4;BIÇKIN KRAL KG K;5y k  a;SONALP;NEVGÜL;54,5 +1.40;N.ALTIN;MAHMUT CANLIKA;İ.ATMACA;6;%4.89(6);38;2:33.52;15,15;Yarım Boy
5;QUATRO KG DB SK;6y a  a;ÖZGÜNHAN;PÜRNEŞE;62 +0.10;İ.KATAR;ERKUT ŞAHİN;B.FAHRİOĞLU;1;%10.68(3);53;2:33.65;4,95;
6;ZEYNEPCANKIZI KG K DB;5y a k;ŞİMŞEĞİNOĞLU;ŞİPAL;58,5;M.A.AKTÜRK;HÜSEYİN BECENE;MEHM.KAYA;2;%11.01(2);46;2:42.46;5,60;
7;ŞAHTAYIM DB SKG SK;5y a  a;ESKİŞEHİRLİ;MUCAN;61;A.ÇANKAYA AP;AZİZ BECENE;M.K.ÇİZİK;4;%3.21(7);55;2:43.36;14,35;
GANYAN(4) :1,25 TL, İKİLİ(3/4) :7,10 TL, SIRALI İKİLİ(4/3) :8,90 TL, ÜÇLÜ BAHİS(4/3/5) :96,00 TL, 6. ÇİFTE(1,9/4) :7,40 TL

8. Kosu :   21.30;Maiden/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1100m; Kum;;;;Rekor Derece :1.18.97
İkramiye;;;;;Yetiştirici Primi;;;;
1.)395.000 TL;2.)158.000 TL;3.)79.000 TL;4.)39.500 TL;5.)19.750 TL;1.)118.500 TL;2.)47.400 TL;3.)23.700 TL;4.)11.850 TL;5.)5.925 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;EDALI NİDA K;3y d  d;TÜMÖZ BEY;GÖNÜLALAN;55 +1.50;M.DOĞAN;HASAN ULUCAN;B.FAHRİOĞLU;3;%20.37(2);;1:23.67;3,75;2,5 Boy
2;GÜNÇİÇEK KG K;3y k  d;TÜMÖZ BEY;CİBEK;55 +2.00;H.ALTUNDAĞ;HASAN ULUCAN;B.FAHRİOĞLU;1;%1.31(2);;1:24.12;3,75;1,5  Boy
3;EKSEN KG SK;3y a  d;CANYOLDAŞ;GONCA NAZ;55;İ.AKYAVUZ;İBRAHİM HAKKI BOYRAZ;Z.AKDEMİR;5;%37(1);;1:24.48;2,75;5,5 Boy
4;GÜZELBİLGE K;3y k  d;DENİZİM;ACIBADEM;55 +2.00;A.ÇANKAYA AP;MAHMUT YARDIMCI;A.YARDIMCI;2;%6.31(3);;1:25.58;5,35;12 Boy
5;FIRATHAN AĞASI KG K;3y a  e;AFRİKAANDER;KÖSTEBEK;57 +0.50;Y.CENGİZ;MUSTAFA TUMBUL;MEHM.KAYA;6;%7.36(5);;1:27.90;6,60;
6;SERTCAN AĞA KG SK;3y a  e;GÜMBÜRGÜMBÜR;SARIBİRGÜL;57;N.ALTIN;ÖZGÜR DAĞ;A.IŞIK;4;%8.49(4);;1:29.02;6,75;
7;ELİFNAZ HANIM KG K DB;3y a  d;BALALAYKA;ASİKIZ;55 +1.30;A.AKDEMİR;İZZETTİN SUNKAR;M.A.SUBAY;8;%6.32(6);;1:33.21;6,30;
8;GÜL ELA KG SK;3y k  d;SERDÜMEN;MY FLOWER;55 +2.00;M.A.AKTÜRK;RAMAZAN TUMBUL;Y.BAYSAL;10;%2.24(9);;1:33.74;22,65;
9;KARLIOVA BEYİ KG SK;3y a  e;ORHUNKAAN;GONCANUR;57 +0.40;H.ALTUNKILIÇ;YAHYA İŞIK;A.IŞIK;9;%3.92(7);;1:37.58;10,45;
10;CENAPBABA DB SK;3y k  e;SON MARTI;KALP AĞRIM;54 +1.20;B.SARIDAL AP;MAHMUT YARDIMCI;A.YARDIMCI;11;%4.31(3);;1:38.10;5,35;
11;KIZIM İLKİM K;3y d  d;SERHANTAY;GÖZNURU;55 +2.00;İ.KATAR;NÜSRET CANPOLAT;M.KARALI;7;%2.37(8);;1:39.56;14,05;
[(10)GÜZELBİLGE,(1)CENAPBABA,] eküridir.[(5)EDALI NİDA],(9)GÜNÇİÇEK],] eküridir.GANYAN(5) :3,75 TL, 7'Lİ PLASE(1,3/1,5/3,4/4,5,9,11/1,8,9/3,4/5,9) :971,10 TL, 2. 6'LI GANYAN(1/4/4,5,11/1,9/4/5,9) :3.274,95 TL, 5'Lİ GANYAN(4/4,5,11/1,9/4/5,9) :923,55 TL, 4'LÜ GANYAN(4,5,11/1,9/4/5,9) :193,20 TL, 2. 3'LÜ GANYAN(1,9/4/5,9) :48,30 TL, İKİLİ(5/9) :51,05 TL, SIRALI İKİLİ(5/9) :87,75 TL, ÜÇLÜ BAHİS(5/9/6) :867,90 TL, PLASE(5) :3,15 TL, PLASE(9) :14,00 TL, PLASE İKİLİ(5/6) :3,60 TL, PLASE İKİLİ(5/9) :20,80 TL, PLASE İKİLİ(6/9) :14,60 TL, 7. ÇİFTE(4/5,9) :7,25 TL, 7'Lİ GANYAN(1/1/4/4,5,11/1,9/4/5,9) :6.735,70 TL

