Bursa;(2. Yarış Günü);17/04/2026
1. Kosu :   13.30;ŞARTLI 1; 2 Yaşlı İngilizler; 57.00kg; 800m; Çim;;;;Rekor Derece :0.45.64
İkramiye;;;;;Yetiştirici Primi;;;;
1.)685.000 TL;2.)274.000 TL;3.)137.000 TL;4.)68.500 TL;5.)34.250 TL;1.)205.500 TL;2.)82.200 TL;3.)41.100 TL;4.)20.550 TL;5.)10.275 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;RISING GLORY;2y d  e;SUPER SAVER (USA);RED REGENT;57 +1.20;MAHS.TURAN;MEHMET ERDİNÇ CANLI;M.BATMAN;4;%1.54(7);;0:47.46;18,80;2 Boy
2;SILA ALEYNA KG K;2y d  d;FLY BY ME;LADY DURU;55 +2.00;T.YILDIZ;İSA ÖZKAN;R.DEMİRDOĞAN;6;%3.9(4);;0:47.73;12,90;1 Boy
3;ELSENORDELOSCIELOS SK;2y d  e;AUTHORIZED (IRE);GOLD DUST WOMAN (USA);57 +0.20;E.ÇANKAYA;İSHAK ŞAHİN;H.SUNKAR;2;%59.78(1);;0:47.87;1,20;4 Boy
4;BLUE ROYAL KG K SK;2y d  d;ROYAL AVSAR (USA);BLUE FLOWER;55 +0.20;C.PASO;ALİ YILMAZ;HÜS.KARABULUT;9 - DS;%5.68(3);;0:48.43;9,60;1,5  Boy
5;LILYHAMMER KG K;2y d  d;AUTHORIZED (IRE);LILY PASSION (GB);55;O.ATMACA;ÖZGÜR ALPASLAN SÜMER;HÜS.KARABULUT;5;%1.37(8);;0:48.59;15,20;
6;GREENLIFE;2y d  d;GENERAL QUARTERS (USA);SPECTRUM GIRL;55;R.KETME AP;RAMAZAN YILMAZ;Z.KAYA;3;%2.57(6);;0:48.63;15,30;
7;LUNGTA;2y d  e;FEARLESS KING (GB);MATMAZEL ÇİKOLATA;57;N.AVCİ;FATMA RANA ATAŞ ÇALIK;Y.ARSLANCA;7;%20.09(2);;0:49.43;3,90;
8;PUYOL KG K;2y d  e;SUPER ALP (USA);BULLSEYE;57 +0.50;O.GÖKÇE;MAHMUT MELİH KILIÇ;M.TÜRKOĞLU;8;%3.03(5);;0:52.61;22,05;
9;NEBULA STAR K (Koşmaz);2y a  d;BLUEGRASS CAT (USA);WILD PRINCESSE;55 +1.80;MAH.TURAN;MECNUN ALDAĞ;A.TEMİZER;1;%2.04(9);;Koşmaz;;
GANYAN(4) :18,80 TL, İKİLİ(4/9) :139,15 TL, SIRALI İKİLİ(4/9) :359,55 TL

