İstanbul;(2. Yarış Günü);17/04/2026
1. Kosu :   17.45;Handikap 14 /H2; 3 Yaşlı İngilizler; kg; 2000m; Sentetik;;;;Rekor Derece :2.00.81
İkramiye;;;;;Yetiştirici Primi;;;;
1.)470.000 TL;2.)188.000 TL;3.)94.000 TL;4.)47.000 TL;5.)23.500 TL;1.)84.600 TL;2.)33.840 TL;3.)16.920 TL;4.)8.460 TL;5.)4.230 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;LAST HERO KG K;3y d  e;KLIMT (USA);WU ZETIAN;58,5;G.KOCAKAYA;CEMİL AYALP;S.ÇİFTÇİ;1;%70.77(1);44;2:06.07;1,05;2,5 Boy
2;ANOTHER MOMENT K DB;3y d  e;TIZWAY (USA);LUCKY MOMENT;56,5;M.M.BİLGİN;AYTUĞ ATALAY;H.YÜZBAŞI;2;%5.43(3);40;2:06.47;14,85;3,5 Boy
3;VEN CONMİGO K;3y d  d;MYBOYCHARLIE (IRE);GLEN;56;M.S.ÇELİK;SEMİH KATI;M.DOLAK;7;%1.15(7);39;2:07.11;31,25;1,5  Boy
4;KING OF PROTI DB SK;3y d  e;AMERİKALI;QUEEN OF PROTI;56;V.ABİŞ;KEMAL KURT;A.KÜÇÜKAKSOY;8;%13.03(2);39;2:07.37;4,85;2 Boy
5;IRON CLEM DB SK;3y d  e;PAPA CLEM (USA);DEMİRSU;57,5;Y.GÖKÇE AP;İLHAN KAPUSIZ;G.SÜTCÜ;4;%2.87(5);48;2:07.65;21,85;
6;WATERSHED KG DB SK;3y k  e;NATIVE KHAN (FR);ROMAN RIDGE (FR);52 +1.50;M.MANAV AP;GÜLŞEN DÜLGER;H.DÜLGER;5;%2.57(6);35;2:08.64;17,45;
7;BY MUTLU KG K DB SK;3y d  e;AUTHORIZED (IRE);TEMPO RISING;55,5 +0.50;A.KURŞUN;DİNÇER MUTLU;İB.B.OĞULLARI;6;%3.84(4);38;2:09.09;17,00;
8;INVINCIBLE ARES SKG SK;3y a  e;VICTOIRE PISA (JPN);TITTIBA (GB);50 +2.00;HAK.YILDIZ;TUBA KARPUZ;HAK.EL;3;%0.34(8);19;2:09.56;61,45;
GANYAN(2) :1,05 TL, İKİLİ(2/3) :4,65 TL, SIRALI İKİLİ(2/3) :5,75 TL

2. Kosu :   18.30;Handikap 16/DHÖ /H1; 4 ve Yukarı Araplar; kg; 2000m; Sentetik;;;;Rekor Derece :2.14.52
İkramiye;;;;;Yetiştirici Primi;;;;
1.)730.000 TL;2.)292.000 TL;3.)146.000 TL;4.)73.000 TL;5.)36.500 TL;1.)131.400 TL;2.)52.560 TL;3.)26.280 TL;4.)13.140 TL;5.)6.570 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;YAĞIZHANBEY DB;5y d  a;BAHARŞAH;NURMELEK;53 +2.00;B.AKÇAY;DAVUT ARSLANCA;A.BOZKURT;6;%2.94(9);55;2:17.99;19,50;2,5 Boy
2;AKGÜN AĞA KG DB SK;4y a  a;TAYKUT;KARKUŞU;53,5 +2.00;M.KEÇECİ AP;MERTCAN ÖZKAN;Y.DEMİRKIRAN;11;%23.6(1);66;2:18.36;3,55;Burun
3;ÖZGÜNALP KG;4y a  a;ÖZGÜNHAN;ÜLKÜNUR;56,5;M.S.ÇELİK;SEMİH KATI;M.DOLAK;3;%20.05(2);68;2:18.37;2,80;4,5 Boy
4;ÖZGÜNBERK KG DB;4y a  a;ÖZGÜNHAN;SARIBARÇIN;50 +2.00;Z.KARABULUT AP;ALİ TAHİR VARUŞ;MET.ACAR;9;%8.93(5);47;2:19.02;5,25;2 Boy
5;MANDAR ABBAS DB SKG SK;6y k  a;TAMERİNOĞLU;SAL SABİL;54 +2.00;A.YILDIZ;A.ENGİN GICIR;İ.E.KURAL;1;%6.14(7);57;2:19.36;11,90;
6;BABA TUNA DB GKR;4y k  a;BABA MEVLÜT;KAFKAS HATUN;50 +2.00;A.KAÇMAZ;FERAT ÖZKAN;SEV.BEKTAŞ;8;%11.52(3);54;2:19.49;5,15;
7;BARAN REİS KG SK;6y k  a;KARAÜZÜM;ÖZPINAR;60;M.A.AKGÖBEK AP;MEHMET MURAT UĞURLU;H.HARMANBAŞI;2;%11.98(4);73;2:19.64;6,25;
8;İLKUTHAN KG K DB;4y k  a;KARAÜZÜM;VIKA (RU);50 +1.90;S.AKBULAT AP;F. NİHAT BURUK;T.YILMAZ;4;%7.64(6);37;2:20.57;12,35;
9;TUNÇYILMAZ KG DB SK;6y a  a;UÇANBEY;BOSNALI;52 +0.80;M.A.ALTUNDAĞ AP;İSMAİL DEMİR;Ö.GÜNELİ;12 - DS;%0.86(10);59;2:20.94;51,70;
10;LAZMAN K DB BB;5y a  a;BAŞSEKLAVİ;SİM SİM;60;B.ÇETİN AP;METE ÇELİK;B.ÇAPKIN;10;%3.31(8);75;2:23.42;17,70;
11;SAHAFBEY KG GKR;4y a  a;GÜRSU;EZİNEGELİNİ;50 +2.00;S.YAZICIOĞLU AP;CANAN DAĞYAR DALKILINÇ;H.HARMANBAŞI;7;%0.35(11);10;2:31.43;89,40;
12;BATUGA KG DB SK;4y a  a;ÖZGÜNHAN;ZAHİDE.36;50 +2.00;GÖK.BEKTAŞ;FERAT ÖZKAN;SEV.BEKTAŞ;5;%2.68(3);38;Derecesiz;5,15;
[(8)BABA TUNA,(10)BATUGA,] eküridir.GANYAN(7) :19,50 TL, İKİLİ(4/7) :41,40 TL, SIRALI İKİLİ(7/4) :118,80 TL, ÜÇLÜ BAHİS(7/4/3) :730,30 TL, PLASE(4) :2,40 TL, PLASE(7) :3,00 TL, PLASE İKİLİ(3/4) :4,10 TL, PLASE İKİLİ(3/7) :22,90 TL, PLASE İKİLİ(4/7) :21,30 TL, SIRALI 5 Lİ BAHİS(7/4/3/9/6) :21.287,06 TL, 1. ÇİFTE(2/7) :33,30 TL

3. Kosu :   19.00;ŞARTLI 1; 2 Yaşlı İngilizler; 57.00kg; 800m; Çim;;;;Rekor Derece :0.45.72
İkramiye;;;;;Yetiştirici Primi;;;;
1.)835.000 TL;2.)334.000 TL;3.)167.000 TL;4.)83.500 TL;5.)41.750 TL;1.)250.500 TL;2.)100.200 TL;3.)50.100 TL;4.)25.050 TL;5.)12.525 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;VICTORY OF TOMO K;2y d  e;TOUCH THE WOLF;GÜLENGÜL;57;M.S.ÇELİK;MEHMET ALİ KATI;M.DOLAK;3;%32.27(1)  %39.04(1);;0:47.90;1,55;2 Boy
2;SPEED QUEEN SK;2y d  d;KANEKO;HOPEFUL;55 +1.00;A.YILDIZ;GÜLİZAR YANIK;M.DOLAK;4;%9.31(5)  %8.56(5);;0:48.18;10,10;Boyun
3;GOLDEN CHAMPION KG K;2y d  e;KLIMT (USA);KEDİ KIZ;57;V.ABİŞ;RECEP BATUHAN KELEŞ;MUR.AKKILIÇ;1;%15.78(4)  %13.9(4);;0:48.22;6,00;3,5 Boy
4;ADDISON KG K;2y d  d;AYRTON;MY BIG DREAM;55 +1.80;H.ÇİZİK;MEHMET NUR BECENE;S.BECENE;7;%3.24(7)  %3.5(7);;0:48.68;12,40;3 Boy
5;BÜYÜK ATTİLA K;2y d  e;PADRE PADRONE (IRE);EYE IN THE SKY;57 +1.00;S.KAYA;DUYGU FATURA;E.USLU;6;%17.85(2)  %15.32(2);;0:49.00;5,25;
6;PYROHAN KG K;2y d  e;AUTHORIZED (IRE);MAGIKA (GB);57;M.G.ARSLAN;OGÜN ATEŞ;Y.DEMİRKIRAN;2;%4.5(6)  %5.12(6);;0:49.67;8,50;
7;RAZENOID KG SK;2y d  e;BATTLEGROUND (USA);KARATECİ EYLÜL;57 +0.30;A.ÇELİK;EBRU KARGIN;M.KARAGÜNEY;5;%16.56(3)  %14.37(3);;0:51.08;4,95;
8;STORM SOVEREIGN (Koşmaz);2y d  e;COOGER;SEMOSHUM;57;MEH.KAYA AP;V.HAKAN KELEŞ;Y.DEMİRKIRAN;8;%0.48(8)  %0.2(8);;Koşmaz;;
GANYAN(6) :1,55 TL, İKİLİ(6/8) :9,10 TL, SIRALI İKİLİ(6/8) :10,55 TL, 2. ÇİFTE(7/6) :59,85 TL

4. Kosu :  F.DERYA BEŞİKÇİ KOŞUSU 19.30;KV-8/Dişi; 3 Yaşlı İngilizler; 58.00kg; 1400m; Çim;;;;Rekor Derece :1.21.22
İkramiye;;;;;Yetiştirici Primi;;;;
1.)1.130.000 TL;2.)452.000 TL;3.)226.000 TL;4.)113.000 TL;5.)56.500 TL;1.)271.200 TL;2.)108.480 TL;3.)54.240 TL;4.)27.120 TL;5.)13.560 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;STAR RUNNER KG K;3y d  d;TOROK (IRE);ANGELETTA;58;A.SÖZEN;TOLGA BACA;Y.DEMİRKIRAN;1;%13.99(3)  %13.06(2);77;1:22.94;6,45;1 Boy
2;VINTAGE K;3y a  d;VICTOR LUDORUM (GB);DARADIYNA (FR);58;V.ABİŞ;BURAK GÖKTÜRK;H.BOYRAZ;6;%6.22(6)  %6.31(6);43;1:23.07;6,60;Yarım Boy
3;LYARA KG SK;3y d  d;TOROK (IRE);PIAFFE (USA);58;M.KAYA;FUNDA TEKER;U.BİLİK;10;%12.14(4)  %11.3(4);76;1:23.17;8,15;Yarım Boy
4;INCOME DB SKG SK;3y d  d;BATTLEGROUND (USA);KİSOS;58 +0.10;S.KAYA;HÜLYA KAHRAMAN;İB.B.OĞULLARI;7;%14.25(2)  %12.85(3);81;1:23.24;7,90;Boyun
5;GRACE OF GOD K DB;3y d  d;TOROK (IRE);REINE MAGIQUE (GB);58;Ö.YILDIRIM;ALİ RIZA ÇELİKOĞLU;U.BİLİK;4;%34.99(1)  %36.38(1);96;1:23.27;1,85;
6;DAELLA K;3y d  d;ROMANISED (IRE);TRULLY BLESSED (FR);58;A.YILDIZ;ŞEYDA ERCAN;A.TEPEBAŞI;9;%1.56(9)  %1.87(9);67;1:23.95;26,15;
7;MAGICAL FLOWER K;3y d  d;WAR CORRESPONDENT (USA);NORTHERN WARRIOR;58;A.KAÇMAZ;SEMA ULAŞ;H.YÜZBAŞI;13 - DS;%0.85(11)  %1.08(11);53;1:23.96;36,70;
8;HAŞARI SK;3y d  d;EPAULETTE (AUS);ELADA;58;H.ÇİZİK;SELÇUK ACAR;Ö.GÜNELİ;3;%0.74(12)  %0.8(12);31;1:24.08;41,15;
9;LOQUİTA SK;3y d  d;KLIMT (USA);TONYA;58;A.ÇELİK;SEMİH KATI;M.DOLAK;11 - DS;%3.45(7)  %3.96(7);76;1:24.32;17,60;
