İzmir;(11. Yarış Günü);21/05/2026
1. Kosu :   17.15;Maiden; 2 Yaşlı İngilizler; 57.00kg; 1000m; Kum;;;;Rekor Derece :1.01.37
İkramiye;;;;;Yetiştirici Primi;;;;
1.)545.000 TL;2.)218.000 TL;3.)109.000 TL;4.)54.500 TL;5.)27.250 TL;1.)163.500 TL;2.)65.400 TL;3.)32.700 TL;4.)16.350 TL;5.)8.175 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;DREAM START K;2y d  e;MENDIP (USA);ALWAYS PERFECT;57;M.ÇİÇEK;İLKER GÖZÜTOK;R.YILDIZ;3;%15.6(2);;1:02.63;3,65;5 Boy
2;ZEYTİN KG K;2y d  d;SUPER SAVER (USA);ALWAYS MARJU;55 +1.00;K.TOKAÇOĞLU;ÖMER USLU;M.A.PAKEL;6;%38.51(1);;1:03.47;1,65;4 Boy
3;LA PERLE RARE SK;2y a  d;DREAM AHEAD (USA);AKRANTI (GB);55 +1.00;M.M.BİLGİN;İSHAK ŞAHİN;M.DOLAK;1;%13.51(4);;1:04.16;6,05;2 Boy
4;TEMERARIO SK;2y d  e;BODEMEISTER (USA);COCONUT;54;Ö.F.ÖZEN AP;MEHMET ALİ KATI;M.DOLAK;8;%14.57(3);29;1:04.45;3,80;3,5 Boy
5;SON DU ROİ SK;2y d  e;VOODOO SONG (USA);C J OZ (JPN);57 +1.70;M.KAYİŞ AP;SADETTİN GÜZEL;E.C.BAYDAN;5;%7.75(5);;1:05.01;7,15;
6;KAFKASYA GÜLÜ KG K DB;2y d  d;HAKKAR;GÜLTEKİN;55 +1.50;A.KÜRÜNDÜK;BURHAN ŞEN;A.ŞEN;7;%0.82(7);;1:07.98;49,20;
7;QUEEN ERİNÖZ DB SKG SK;2y d  d;VICTOIRE PISA (JPN);PERA;54 +2.00;A.MEH.ALTIN AP;ÖZGÜR ERİNÖZ;A.ÖKSÜZLER;4;%0.84(6);;1:08.30;29,00;
8;NEVER SAY NO K DB SKG (Koşmaz);2y d  d;SATONO ARES (JPN);DYNATRON;55;N.AVCİ;OZAN KAYNARCA;SEY.DEMİR;2;%8.4(8);;Koşmaz;;
GANYAN(1) :3,65 TL, İKİLİ(1/8) :4,85 TL, SIRALI İKİLİ(1/8) :10,70 TL

2. Kosu :   17.45;ŞARTLI 4/DHÖW; 4 ve Yukarı Araplar; 57.50kg; 60.00 kg; 2000m; Kum;;;;Rekor Derece :2.17.95
İkramiye;;;;;Yetiştirici Primi;;;;
1.)490.000 TL;2.)196.000 TL;3.)98.000 TL;4.)49.000 TL;5.)24.500 TL;1.)88.200 TL;2.)35.280 TL;3.)17.640 TL;4.)8.820 TL;5.)4.410 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;UMUT TAY KG DB;6y d  a;TÜMÖZ BEY;ELA;60;Ö.F.ÖZEN AP;BEKİR CANPOLAT;O.TAŞDEMİR;6;%25.88(2);94;2:22.28;2,55;9 Boy
2;ÇAĞDAŞ ALAÇAT KG DB;7y k  a;JOKER;RUHŞAT;58;M.M.BİLGİN;HALUK OĞUZ;O.AKTAŞ;5;%46.34(1);93;2:23.92;2,15;Yarım Boy
3;GÜRSELHAN DB SKG SK;6y k  g;TAMERİNOĞLU;MERCANHANIM;58;H.ŞİMŞEK;DEMET ÇİFTÇİ;A.ATAŞ;3;%1.25(5);57;2:24.02;25,45;Burun
4;GERARD KG K DB;7y a  a;BİTİRİMKARINCA;ŞANSLI;56;E.AKTUĞ;OSMAN NURİ KIR;Y.ARSLANCA;1;%15.82(3);88;2:24.03;2,60;2 Boy
5;KAZANCI KG DB GKR;8y k  a;TAMERİNOĞLU;LALEZAR;56;Y.GÖKÇE AP;ABDULLATİF BATMACI;O.TAŞDEMİR;7;%9.11(4);77;2:24.39;7,65;
6;PONÇİKTAY DB;6y a k;BESLENEY;HASHATUN;50 +2.00;E.D.ÖKTEN AP;KAYA KAYA;At Sahibi;4;%0.58(7);54;2:26.01;25,15;
7;SARSALA KG DB SK;5y d  a;ALTINCI HİS;ESMELTEM;60;M.GÖNÜLTAŞ;DENİZ AÇIK;M.YAYAN;2;%1.03(6);59;2:27.36;21,15;
GANYAN(1) :2,55 TL, İKİLİ(1/4) :3,30 TL, SIRALI İKİLİ(1/4) :5,50 TL, ÜÇLÜ BAHİS(1/4/6) :83,70 TL, 1. ÇİFTE(1/1) :11,30 TL

3. Kosu :   18.30;Maiden; 2 Yaşlı İngilizler; 57.00kg; 1000m; Kum;;;;Rekor Derece :1.01.37
İkramiye;;;;;Yetiştirici Primi;;;;
1.)545.000 TL;2.)218.000 TL;3.)109.000 TL;4.)54.500 TL;5.)27.250 TL;1.)163.500 TL;2.)65.400 TL;3.)32.700 TL;4.)16.350 TL;5.)8.175 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;LUNGTA KG;2y d  e;FEARLESS KING (GB);MATMAZEL ÇİKOLATA;57;M.M.BİLGİN;FATMA RANA ATAŞ ÇALIK;Y.ARSLANCA;5;%38.28(1);;1:03.00;1,65;Boyun
2;BEAUTY ALYA K;2y d  d;ULAN BATOR;MIA SAN MIA;51 +2.00;S.AKŞIN AP;İLHAN SÖNMEZ;B.AKTAŞ;1;%8.73(5);;1:03.04;11,35;4 Boy
3;FINAL SHOT KG;2y d  e;TOCCET (USA);BİRSU;54;Ö.F.ÖZEN AP;GÜLCAN EVREN;E.C.BAYDAN;2;%8.97(4);;1:03.75;6,05;Boyun
4;LADY ESİN KG DB SK;2y a  d;KANEKO;MELODİ;52 +2.00;O.KIZILDAŞ AP;MUSTAFA ARICI;SEY.GÖKÇE;6;%5.07(7);;1:03.81;10,00;2 Boy
5;OKLOHAMA SK;2y d  d;EPAULETTE (AUS);SEA AND VICTORY;55;Y.GÖKÇE AP;GÜLİZAR YANIK;M.DOLAK;4;%5.1(6);;1:04.06;10,85;
6;ÇORLİ KG DB SK;2y d  d;JUNGLE MAN;MAMBO;55 +0.10;B.M.MIRIK;METİN SİVRİ;K.KAYALIK;3;%22.74(2);;1:04.20;3,45;
7;I LOVE SPEED KG DB SK;2y d  e;KLIMT (USA);ARPELLO;54 +1.60;K.YILMAZ AP;İ.SUAT KUTLU;K.ŞENGEL;7;%11.11(3);;1:04.38;6,40;
GANYAN(3) :1,65 TL, İKİLİ(3/4) :17,40 TL, SIRALI İKİLİ(3/4) :18,45 TL, ÜÇLÜ BAHİS(3/4/1) :160,90 TL, 2. ÇİFTE(1/3) :5,20 TL

4. Kosu :   19.00;Handikap 14/DHÖW /H2; 4 ve Yukarı Araplar; kg; 2000m; Kum;;;;Rekor Derece :2.17.95
İkramiye;;;;;Yetiştirici Primi;;;;
1.)400.000 TL;2.)160.000 TL;3.)80.000 TL;4.)40.000 TL;5.)20.000 TL;1.)72.000 TL;2.)28.800 TL;3.)14.400 TL;4.)7.200 TL;5.)3.600 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;NALDÖKEN PRENSİ KG K;4y d  a;TAYKUT;FOSFOR;57;K.TOKAÇOĞLU;BEKİR CANPOLAT;O.TAŞDEMİR;13;%14.75(2)  %16.35(2);41;2:23.35;3,80;3 Boy
2;SANCAK TAŞIYAN KG SK;4y a  a;BAŞ HÜKÜMDAR;AGAFE;57;M.ÇİÇEK;ÖNDER PAPAĞAN;E.ERGÖKÇEN;11;%26.91(1)  %30.51(1);41;2:23.87;1,95;1,5  Boy
3;GÜN IŞITAN KG K DB;4y a  g;DİLİRAN;TOŞUR HANIM;53 +2.00;H.ŞİMŞEK;BARIŞ YAKUT;H.KURT;15 - DS;%10.27(4)  %9.28(5);33;2:24.12;9,00;1,5  Boy
4;BAĞNI ÇİÇEK DB;5y a k;ATEŞTOPU;BOSNA GÜZELİ;57;M.KEÇECİ AP;MEHMET UÇAR;NEJ.TURAN;2;%5.76(6)  %5.33(6);40;2:24.36;13,70;8 Boy
5;ESMERDAĞ DB YP;5y k  a;YILMABAŞAR;GÜRAÇAR;61,5;A.İNCİ;MEHMET BİRDEN;S.C.GÖZÜNGÜ;7;%4.94(8)  %4.53(8);45;2:25.76;16,50;
6;BAŞ SÜVARİ KG SK;5y d k;OYMAKBEYİ;COMOGÖLÜ;58,5 +0.50;R.KETME AP;YUNUS KÜLAHCIOĞLU;M.YAYAN;3;%3.52(9)  %2.99(9);45;2:25.98;24,15;
7;ARLİNHAN KG DB SK;5y k k;TAMERİNOĞLU;NURSİNE;61;Ö.F.ÖZEN AP;CEREN AKTEPE;Ş.GÜMÜŞ;9;%10.51(3)  %9.46(3);48;2:26.14;9,00;
8;MURJAN DB SKG SK;4y k  a;TAMERİNOĞLU;KAFKAS FİLİZİ;50 +2.00;İ.S.SÖĞÜT;FERİT MENGİ;S.C.GÖZÜNGÜ;5;%0.73(12)  %0.49(13);23;2:26.70;56,20;
9;YOL GEZER KG K DB;4y k k;ÖZGÜNHAN;SABIRTAŞI;52;A.METİN AP;HAÇIM TURAN;NEJ.TURAN;4;%0.72(13)  %0.54(12);37;2:27.77;57,05;
10;HALİDAĞA KG DB SK;5y a  a;OVA;ŞERBETHANIM;56 +1.50;B.M.MIRIK;ALİ GÜMÜŞ;Ş.GÜMÜŞ;8;%9.57(5)  %9.46(4);34;2:29.98;9,65;
11;ÖZGÜLEN GÜZELİ KG K;5y k k;YILMABAŞAR;ÖZGÜLEN;59,5;Y.GÖKÇE AP;BEKİR CANPOLAT;O.TAŞDEMİR;12;%3.74(2)  %3.36(2);47;2:31.41;3,80;
12;AKSELBEYİM KG DB;4y a  a;KURTEL;YILDIZ KÖŞKÜ;54,5 +0.30;N.AVCİ;MUSTAFA KOCATÜRK;M.KURDU;10;%5.32(7)  %4.97(7);36;2:31.64;11,15;
13;CANFEZA KG DB SK GKR;4y a k;TÜMÖZ BEY;NİLAYSU;51,5 +1.70;S.AKŞIN AP;HÜSEYİN MEHMET ERCOŞ;B.AKTAŞ;1;%0.56(14)  %0.48(14);34;2:33.23;43,00;
14;BODRUM AĞASI KG DB SK;4y a  a;GÜMBÜRGÜMBÜR;SIRTAY;50 +1.80;Ç.TAŞCI AP;HÜSEYİN SEZER;A.ÖKSÜZLER;14 - DS;%0.96(11)  %0.76(11);33;2:37.13;37,60;
15;TUNA KALESİ DB SK;5y a  a;FİRİKYA;KANBATUR;57,5;M.M.KARABULUT AP;İSA EVREN;E.C.BAYDAN;6;%1.75(10)  %1.49(10);43;2:42.08;30,35;
[(6)NALDÖKEN PRENSİ,(2)ÖZGÜLEN GÜZELİ,] eküridir.GANYAN(6) :3,80 TL, İKİLİ(6/7) :6,50 TL, SIRALI İKİLİ(6/7) :14,65 TL, 3. ÇİFTE(3/2,6) :7,10 TL

5. Kosu :   19.30;Handikap 15 /H2; 3 Yaşlı İngilizler; kg; 1600m; Kum;;;;Rekor Derece :1.37.63
İkramiye;;;;;Yetiştirici Primi;;;;
1.)490.000 TL;2.)196.000 TL;3.)98.000 TL;4.)49.000 TL;5.)24.500 TL;1.)88.200 TL;2.)35.280 TL;3.)17.640 TL;4.)8.820 TL;5.)4.410 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;RÜZGAR LİDER K DB;3y d  e;KLIMT (USA);GRAND AKARCA;59;K.TOKAÇOĞLU;TURGAY AKARCA;B.GÜL;3;%15.33(3)  %15.33(3);54;1:43.08;5,40;Burun
2;HAS HASEKİ DB SKG SK;3y d  e;MENDIP (USA);FELICITA;58,5;N.AVCİ;YALÇIN TÜRE;S.UYSAL;12 - DS;%18.05(2)  %16.92(2);53;1:43.09;4,30;Burun
3;ERİNÖZ ALP DB SKG SK;3y a  e;TOCCET (USA);BİRSU;59;A.MEH.ALTIN AP;ÖZGÜR ERİNÖZ;A.ÖKSÜZLER;7;%20.08(1)  %18.61(1);58;1:43.10;3,45;1 Boy
4;GLORIOUS LIFE KG DB SK;3y d  e;AVERY ISLAND (USA);HIGHEST APPROVAL (USA);57;O.ATMACA;UNSAL KACAKOGLU;SEY.GÖKÇE;13 - DS;%4.95(8)  %5.76(8);50;1:43.22;10,60;3 Boy
5;NO BRAKES KG K;3y a  d;COPPERFIELD;YEŞİLMİŞİK;53,5 +2.00;M.KEÇECİ AP;RECEP DİKKULE;Y.AKKILIÇ;10;%5.71(7)  %6.3(7);47;1:43.78;13,40;
6;DREAM CHASER KG DB SK ÖG;3y d  d;BODEMEISTER (USA);LOVE SPICE (GB);50 +1.80;Ç.TAŞCI AP;MESUT SAYAR;S.C.GÖZÜNGÜ;4;%0.81(13)  %0.77(13);36;1:43.86;43,25;
7;DAUGHTER OF GODDES K DB SKG SK;3y d  d;HAKEEM (USA);LEGEND OF CARIA;52,5 +2.00;E.AKTUĞ;TANSEL ARSLAN;A.ÖZMÜŞ;1;%3.51(9)  %3.91(9);41;1:44.05;19,45;
8;LITTLE BATTLER K DB;3y d  d;SADLER'S JOY (USA);LITTLE HEART (USA);53 +2.00;A.KÜRÜNDÜK;NİHAT SAĞLAM;H.KURT;2;%1.76(10)  %1.9(10);42;1:44.17;22,30;
9;MOMENT SAVER KG SK;3y d  e;SUPER SAVER (USA);STORY MOMENT;55,5;Ö.F.ÖZEN AP;KORAL KALPAKLIOĞLU;T.VATANSEVER;8;%10.56(4)  %10.7(4);51;1:46.34;4,85;
10;CHEROKEE KG K DB;3y d  e;KINOWA;MAJULI;55;Y.GÖKÇE AP;ÖZGÜR ÇİÇEK;H.DURMUŞ;5;%9(5)  %9.23(5);52;1:46.45;9,70;
11;ÇİFTE YÜREKLİ KG DB SK;3y d  e;MYBOYCHARLIE (IRE);TRAKYA İNCİSİ;50,5 +1.50;İ.S.SÖĞÜT;SIDIKA MÜDERRİSOĞLU;E.AYHAN;9;%1.51(12)  %1.48(11);37;1:46.80;30,05;
12;AVENGING KG K DB;3y d  e;KINOWA;CYPRIANA;52,5 +2.00;H.ŞİMŞEK;A.FERHAT KÜÇÜKER;E.AYHAN;11;%7.21(6)  %7.68(6);41;1:47.47;10,65;
13;ROOCKET OF RUNNER KG DB SK;3y d  e;MENDIP (USA);MUZAFFER SULTAN;52,5 +1.70;R.KETME AP;BOZAN ALTIN;E.C.BAYDAN;6;%1.53(11)  %1.42(12);41;1:50.80;18,20;
GANYAN(1) :5,40 TL, 1. 3'LÜ GANYAN(3/2,6/1) :94,40 TL, İKİLİ(1/3) :11,20 TL, SIRALI İKİLİ(1/3) :21,95 TL, ÜÇLÜ BAHİS(1/3/2) :168,60 TL, PLASE(1) :3,10 TL, PLASE(3) :2,60 TL, PLASE İKİLİ(1/2) :13,80 TL, PLASE İKİLİ(1/3) :7,50 TL, PLASE İKİLİ(2/3) :8,90 TL, SIRALI 5 Lİ BAHİS(1/3/2/6/7) :2.788,68 TL, 4. ÇİFTE(2,6/1) :23,25 TL

6. Kosu :  BERAT GÖKÇE KOŞUSU 20.00;KV-6; 3 ve Yukarı İngilizler; 53.00kg; 60.00 kg; 60.50 kg; 1400m; Kum;;;;Rekor Derece :1.24.15
İkramiye;;;;;Yetiştirici Primi;;;;
1.)695.000 TL;2.)278.000 TL;3.)139.000 TL;4.)69.500 TL;5.)34.750 TL;1.)166.800 TL;2.)66.720 TL;3.)33.360 TL;4.)16.680 TL;5.)8.340 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;HUGE SUCCES KG;4y a  a;RUN AWAY AND HIDE (USA);DİLAY STAR;57;GÖKH.GÖKÇE;ERDAL YILDIRIM;E.ERGÖKÇEN;7;%49.64(1)  %51.46(1);86;1:25.76;1,55;5 Boy
2;RED STORM KG DB SK;4y a  a;LION HEART (USA);OLGO;56;M.M.BİLGİN;ULAŞ GÖKÇE;SEY.GÖKÇE;5;%19.08(2)  %18.98(2);84;1:26.56;3,35;1,5  Boy
3;THE ADMIRAL SK;4y k  a;NATIVE KHAN (FR);PLEINE FORME (USA);60;B.M.MIRIK;AYŞEGÜL HAYMANA;SEY.GÖKÇE;6;%16.21(3)  %14.53(3);85;1:26.75;4,30;Yarım Boy
4;FEBRİS KG SK;5y d  a;LILBOURNE LAD (IRE);ZAREEN (GER);56,5;M.ÇİÇEK;SELMAN ERDEMİRCİ;FAH.CEYLAN;1;%8.74(4)  %9.22(4);90;1:26.86;7,45;12 Boy
5;ULTRA FAST KG K;5y d  a;MENDIP (USA);PHRASE (GB);56,5;E.AKTUĞ;RECEP DİKKULE;Y.AKKILIÇ;2;%1(7)  %0.75(7);87;1:28.99;17,95;
6;STAR MY BEST SKG SK;4y d  a;APPROVE (IRE);TAWAFEEG (USA);56;K.TOKAÇOĞLU;MAZLUM TURAN;TU.TURAN;3;%1.31(6)  %1.1(6);73;1:29.07;25,25;
7;THUNDER JEST KG K;7y d k;MENDIP (USA);WHITESOX;55,5 +0.20;M.KEÇECİ AP;OSMAN KOCABİÇAK;Y.AKKILIÇ;4;%4.02(5)  %3.97(5);90;1:30.47;12,00;
GANYAN(2) :1,55 TL, 1. 6'LI GANYAN(1/1/3/2,6/1/2) :1.844,37 TL, 1. 5'Lİ GANYAN(1/3/2,6/1/2) :385,87 TL, İKİLİ(2/4) :2,50 TL, SIRALI İKİLİ(2/4) :3,95 TL, ÜÇLÜ BAHİS(2/4/1) :20,00 TL, 5. ÇİFTE(1/2) :10,40 TL

7. Kosu :   20.30;Handikap 17 /H2; 3 ve Yukarı İngilizler; kg; 2000m; Kum;;;;Rekor Derece :2.05.51
İkramiye;;;;;Yetiştirici Primi;;;;
1.)680.000 TL;2.)272.000 TL;3.)136.000 TL;4.)68.000 TL;5.)34.000 TL;1.)163.200 TL;2.)65.280 TL;3.)32.640 TL;4.)16.320 TL;5.)8.160 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;GROUND SPEED K DB SK;4y a  a;LION HEART (USA);GROUND SHAKER;61,5;GÖKH.GÖKÇE;TUNCER GÖKÇE;SEY.GÖKÇE;8;%14.06(3);72;2:08.79;5,50;Boyun
2;LETS LOVE DB SKG SK;4y k k;TRAPPE SHOT (USA);DAWN DEW (GER);58,5;N.AVCİ;ÖVGÜ BARLAS;S.C.GÖZÜNGÜ;6;%45.77(1);66;2:08.86;1,50;2 Boy
3;FORTUNELLO SKG SK;7y d  a;SMART ROBIN (JPN);SPIRA (IRE);55;R.KETME AP;SELİN DİKENCİK;M.ÖZGÜL;5;%3.81(7);56;2:09.19;18,65;4 Boy
4;BERİD SK;5y a  a;NATIVE KHAN (FR);AYSULTAN;60;Y.GÖKÇE AP;ZAFER GEZİCİ;S.ŞAHYAZICI;1;%4.56(6);72;2:09.83;19,70;6 Boy
5;BLACK BREEZE SKG SK;4y d  a;NOBEL PRIZE (IRE);WEMBLEY FIRTINASI;50,5 +1.10;Ç.TAŞCI AP;ULAŞ GÖKÇE;SEY.GÖKÇE;2;%0.7(8);50;2:10.82;29,75;
6;COOL POWER DB SKG SK;5y d  a;AIR VICE MARSHAL (USA);BIRD SECRETS (USA);53,5;Ö.F.ÖZEN AP;MÜNEVVER ÖRKÜN;FAH.CEYLAN;4;%8(4);53;2:11.65;9,15;
7;CAN SADİ SK;4y d  a;TIZWAY (USA);FAIRY FAST;60;K.YILMAZ AP;SADİ KIR;C.YILDIRIM;7;%6.88(5);75;2:15.24;9,90;
8;ÇİFTÇİ KG K DB GKR;4y d  a;TOROK (IRE);AEGEAN PARADISE;50 +2.00;İ.S.SÖĞÜT;İSMET ÇİFTÇİ;İ.ALP.TAMER;3;%0.46(9);49;2:19.93;35,80;
9;EL VERDUGO KG SK;4y d  a;MENDIP (USA);GOOD MEMORY;58,5;M.M.BİLGİN;SEMİH KATI;M.DOLAK;9;%15.76(2);66;2:20.23;3,80;
GANYAN(3) :5,50 TL, İKİLİ(3/5) :4,80 TL, SIRALI İKİLİ(3/5) :14,10 TL, ÜÇLÜ BAHİS(3/5/6) :213,50 TL, PLASE(3) :1,50 TL, PLASE(5) :2,60 TL, 6. ÇİFTE(2/3) :9,95 TL

8. Kosu :   21.00;ŞARTLI 4/Dişi/Y2; 3 ve Yukarı İngilizler; 51.50kg; 60.00 kg; 61.50 kg; 2000m; Kum;;;;Rekor Derece :2.05.51
İkramiye;;;;;Yetiştirici Primi;;;;
1.)490.000 TL;2.)196.000 TL;3.)98.000 TL;4.)49.000 TL;5.)24.500 TL;1.)88.200 TL;2.)35.280 TL;3.)17.640 TL;4.)8.820 TL;5.)4.410 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
