Şanlıurfa;(4. Yarış Günü);04/05/2026
1. Kosu :   17.45;Maiden/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1100m; Kum;;;;Rekor Derece :1.15.07
İkramiye;;;;;Yetiştirici Primi;;;;
1.)395.000 TL;2.)158.000 TL;3.)79.000 TL;4.)39.500 TL;5.)19.750 TL;1.)118.500 TL;2.)47.400 TL;3.)23.700 TL;4.)11.850 TL;5.)5.925 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;PAPETTİ KG K;3y a  e;THOR;ZELİHA HATUN;55 +1.90;A.ÇANKAYA AP;KÜRŞAT ORUÇ;M.ASLAN;7;%44.34(1);;1:19.40;1,50;11 Boy
2;BABA AKİF KG SK;3y k  e;SERHANTAY;MONTREAL;57;A.H.BAYAR;SELÇUK YONTÜRK;Y.BAYSAL;2;%4.59(8);;1:21.44;15,60;7,5 Boy
3;DİLEK ABLA KG SK;3y a  d;SERHANTAY;MAKAY;51 +1.70;H.YÖNDEN AP;CEBRAİL AKTAŞ;EKR.YARDIMCI;4;%1.56(10);;1:22.94;34,10;4 Boy
4;HÜSNÜGÜLÜM K;3y k  d;TEK YÜREK;LEYLO;55 +0.70;B.SARIDAL AP;MUSTAFA SARIDAL;SİN.ALTUNDAĞ;1;%7.55(4);;1:23.59;10,45;Boyun
5;ZENGHAT KG K;3y a  d;BALALAYKA;KAFKASLIDEVRANI;55 +1.50;A.AKDEMİR;SALİH KIZILKANAT;T.ÇİZİK;3;%10.91(2);;1:23.65;7,40;
6;GÜMÜŞÇELİK KG K;3y k  e;TEK YÜREK;TURBOŞİMŞEK;57;N.ALTIN;GÖNÜL ÇELİK;S.KARAKEÇİLİ;11;%8.84(3);;1:23.66;7,95;
7;CORSA KG;3y a  e;DENİZİM;BERKUK;57;M.E.DOĞAN;BİŞAR ÇELİK;M.A.SUBAY;9;%5.72(6);;1:24.20;13,40;
8;KURUDUT KG K;3y k  d;KAFKAS ŞAHI;YÜKSEK ATEŞ;55 +2.00;M.IŞIK;HÜSEYİN YER;Ö.GÜNDÜZ;8;%2.78(9);;1:25.74;20,75;
9;EZDAR GÜLÜ KG K;3y a  d;SERHANTAY;EZDAR;55 +0.90;E.AKKILIÇ;ALİ YAŞARER;İ.ATMACA;10;%1.43(11);;1:25.82;42,00;
