İstanbul;(17. Yarış Günü);22/05/2026
1. Kosu :   17.45;Handikap 16/DHÖW /H2; 4 Yaşlı Araplar; kg; 1600m; Çim;;;;Rekor Derece :1.43.29
İkramiye;;;;;Yetiştirici Primi;;;;
1.)730.000 TL;2.)292.000 TL;3.)146.000 TL;4.)73.000 TL;5.)36.500 TL;1.)131.400 TL;2.)52.560 TL;3.)26.280 TL;4.)13.140 TL;5.)6.570 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;CEBELTUNA KG K;4y a  a;AYABAKAN;CEBELKIZ;61;M.KAYA;KADRİYE VATANSEVER;SÜL.ASLAN;7;%8.53(5);66;1:46.60;11,30;Burun
2;KALEM KIRAN KG SK;4y a  a;ONURKAAN;AKSU;52 +2.00;V.ABİŞ;SALİH TEKİNALP;S.GÜNAYDIN;6;%20.73(2);46;1:46.61;3,05;4 Boy
3;TOZYUTTURAN KG;4y k  a;ÖZGÜNHAN;ANAMURLU;50 +2.00;A.KAÇMAZ;ELİF AKIN;GÖK.GÖKÇE;10;%11.05(4);43;1:47.19;9,80;Boyun
4;CANEYMEN KG DB;4y k  a;MADRABAZ;İLKADIM;57,5;A.ÇELİK;MEHMET BULANIK;KE.YILMAZ;8;%5.82(6);59;1:47.23;9,30;Baş
5;LOSTRA KG K;4y a  a;ARTOS;ÇERKEZKÖY GÜZELİ;54;E.AKTUĞ;MEHMET BULANIK;KE.YILMAZ;3;%1.09(6);52;1:47.27;9,30;
6;BAY UMUT KG DB SK;4y a  a;TALİPHAN;BİLBİLAN;56,5;ER.CANKILIÇ AP;BÜŞRA ÖZTÜRK KARATEPE;B.DAĞ;2;%6.01(7);61;1:47.48;14,55;
7;ALMUTANABİY KG;4y a  a;UÇANBEY;ESLEM SULTAN;59;H.KARATAŞ;AZİZ YILMAZ;C.TURAN;5;%25.14(1);62;1:47.63;2,50;
8;KAYAŞAH K DB SKG;4y k  a;AYTİGİN HAN;İZMİRGÜLÜ;52 +2.00;Y.Ş.GÜMÜŞ AP;KAYA KAYA;RAM. KAYA;4;%1.13(10);48;1:47.96;35,15;
9;DOĞAN EFE KG SK;4y a  a;GELİBOLU;MÜŞERREF;50 +2.00;GÖK.BEKTAŞ;CEMİLE AYDIN;C.TURAN;12;%1.56(9);44;1:49.47;39,50;
10;SOĞUKDAĞ DB SK;4y d  a;BİÇER;ATİFEHANIM;56;MÜS.ÇELİK;FUAT ÇETİN;B.YÜKSEL;9;%5.11(8);56;1:49.72;16,20;
11;ADA LIFE KG K GKR;4y k k;YALNIZEFE;NALYAKAN;50 +2.00;HAK.YILDIZ;ARMAĞAN TURHAN;A.N.HINÇ;11;%0.4(11);38;1:50.33;58,25;
12;ÜMİTZADE KG DB SK;4y a  a;TAMERŞAH;İZBELİ;50 +2.00;M.A.ALTUNDAĞ AP;AHMET KARACADAĞ;B.ÇAPKIN;1;%0.18(12);33;1:52.34;128,30;
13;KAPTAN ARAS KG DB;4y a  a;ÖZHABER;ALSELMA;58,5;H.ÇİZİK;İSMET TURAN;F.TURAN;13;%13.24(3);61;1:53.27;3,95;
[(5)CANEYMEN,(7)LOSTRA,] eküridir.GANYAN(1) :11,30 TL, İKİLİ(1/9) :20,15 TL, SIRALI İKİLİ(1/9) :76,00 TL

2. Kosu :   18.30;ŞARTLI 4; 3 Yaşlı İngilizler; 58.00kg; 1900m; Çim;;;;Rekor Derece :1.52.63
İkramiye;;;;;Yetiştirici Primi;;;;
1.)595.000 TL;2.)238.000 TL;3.)119.000 TL;4.)59.500 TL;5.)29.750 TL;1.)107.100 TL;2.)42.840 TL;3.)21.420 TL;4.)10.710 TL;5.)5.355 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;TALİPHAN BEY;3y d  e;ULYSSES (IRE);CODICIL (GB);55 +1.00;ER.CANKILIÇ AP;TALİP ÖZTÜRK;B.DAĞ;6;%9.68(2);44;1:57.56;4,30;2 Boy
2;EL GLADIADOR KG K DB;3y d  e;KANEKO;AVVENTURA (USA);54 +2.00;Ö.YILDIRIM;ALİ RIZA ÇELİKOĞLU;U.BİLİK;7 - DS;%77.35(1);92;1:57.87;1,15;4 Boy
3;SARUNAS DB SK;3y d  e;VINO ROSSO (USA);STAMP (USA);56 +0.50;A.SÖZEN;BARIŞ GÖKTÜRK;H.BOYRAZ;1;%4.74(4);46;1:58.48;8,55;1 Boy
4;LAND OF LEGENDS KG K;3y d  e;RHYTHM DIVINE;IANNA;58;A.ÇELİK;SABA ÇİL;C.TURAN;3;%5.12(3);57;1:58.60;7,30;4,5 Boy
5;BOLD RUNNER KG K;3y d  e;KANEKO;DİCOŞ;54 +2.00;H.ÇİZİK;ELİF AKIN;GÖK.GÖKÇE;4;%1.94(5);;1:59.32;16,00;
6;VINCENTE SK;3y d  e;BATTLEGROUND (USA);PIPING (IRE);54 +0.30;E.AKTUĞ;YİĞİT CAN YAZICI;A.YAZICI;5;%0.72(6);;1:59.49;19,05;
7;BARANIM KING K;3y d  e;VICTOIRE PISA (JPN);LIBERO;55 +1.50;SAL.ÇELİK;ENSAR UKAŞ;At Sahibi;2;%0.44(7);;2:12.44;24,05;
GANYAN(2) :4,30 TL, İKİLİ(2/6) :2,15 TL, SIRALI İKİLİ(2/6) :10,25 TL, ÜÇLÜ BAHİS(2/6/3) :64,20 TL, 1. ÇİFTE(1/2) :70,60 TL

3. Kosu :   19.00;Kısa Vade Handikap 22/DHÖW /H1; 4 ve Yukarı Araplar; kg; 1400m; Sentetik;;;;Rekor Derece :1.31.22
İkramiye;;;;;Yetiştirici Primi;;;;
1.)975.000 TL;2.)390.000 TL;3.)195.000 TL;4.)97.500 TL;5.)48.750 TL;1.)234.000 TL;2.)93.600 TL;3.)46.800 TL;4.)23.400 TL;5.)11.700 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SAÇANŞAH SKG SK;4y k  a;FATİH AĞA;SAÇANABLA;56,5 +2.00;S.KAYA;KUTBETTİN SAÇAN;K.KORKMAZ;5;%33.02(1)  %42.83(1);89;1:33.48;2,00;Burun
2;JAFAR KG DB SK;6y k  a;KURTEL;ÇEVİKNAZ;61;H.ÇİZİK;ABDİ ARSLAN;R.SUNA;1;%18.27(2)  %16.79(2);95;1:33.49;3,35;2 Boy
3;SURUÇLU MEMO KG SK;4y k  a;FATİH AĞA;ELENAZ;52 +2.00;E.AKTUĞ;MÜSLÜM BAKAY;A.TEKDEMİR;3;%8.89(4)  %8.05(4);79;1:33.80;9,05;Boyun
4;SADIK AĞANIN OĞLU KG SK;4y a  a;ŞÜKRÜ;KÖPRÜLÜ;59;M.KAYA;SADIK ÇETİN;RAM. KAYA;8;%14.86(3)  %12.47(3);94;1:33.84;4,35;5,5 Boy
5;ÖZTUĞ KG SK;4y a  a;GÜMBÜRGÜMBÜR;IŞIL HANIM;57,5;A.YILDIZ;MERAL ÖZKAN;K.BER.TUTAL;7;%7.45(5)  %5.68(5);91;1:34.65;10,55;
6;ÇELİKGİLLER KG K DB;4y a  a;DEMİRSOY;KARADALGA;55;V.ABİŞ;AHMET KARACADAĞ;B.ÇAPKIN;2;%6.91(6)  %5.47(6);86;1:34.86;11,70;
7;DOĞUYURT DB;4y k  a;GÜRSU;AFİLLİ;50 +2.00;A.KAÇMAZ;MELİS KURTEL EMİN;H.YÜZBAŞI;6;%4.53(7)  %3.91(7);71;1:34.95;17,70;
8;LEONİDAS SK YP;8y d  a;ŞAMİLBEY;BUZDENİZİ;52 +2.00;A.ASLAN;METE ÇELİK;B.ÇAPKIN;11;%1.06(10)  %0.95(10);77;1:36.42;37,60;
9;ÖZTEKBEY KG SK;6y a  a;ALTAHA;KERİME;54,5;GÖK.BEKTAŞ;MAHMUT CANLIKA;MAH.BAYKARA;10;%0.92(11)  %0.64(11);82;1:37.73;46,95;
10;EPARVEN KG SK;7y a k;TURBO;SULTAN ERVA;60;SAL.ÇELİK;HAKAN ÇELİK;H.ÇELİK;9;%1.31(9)  %1.11(9);93;1:38.21;41,70;
11;EMİRENES KG K DB;7y a  a;UÇANOĞLU;SOLMAZGÜL;59;A.SÖZEN;METİN BİNGÖL;HÜS.ÇAKMAK;4;%2.78(8)  %2.11(8);91;1:42.10;21,85;
GANYAN(6) :2,00 TL, İKİLİ(1/6) :4,50 TL, SIRALI İKİLİ(6/1) :7,45 TL, 2. ÇİFTE(2/6) :18,85 TL

4. Kosu :   19.30;ŞARTLI 1/DHÖW/Dişi; 3 Yaşlı Araplar; 57.00kg; 1200m; Çim;;;;Rekor Derece :1.16.50
İkramiye;;;;;Yetiştirici Primi;;;;
1.)835.000 TL;2.)334.000 TL;3.)167.000 TL;4.)83.500 TL;5.)41.750 TL;1.)250.500 TL;2.)100.200 TL;3.)50.100 TL;4.)25.050 TL;5.)12.525 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ALADAĞLAR KG K;3y a  d;GELİBOLU;SARIYAZMA;57;A.YILDIZ;TAMER AKSU;U.TEMUÇİN;13;%5.23(7)  %4.95(7);;1:21.56;15,95;Boyun
2;CAN ŞEHRİBAN KG DB SK;3y k  d;AFRİKAANDER;İLKSEN;57;H.ÇİZİK;ATALAY TURAN;K.KORKMAZ;2;%16.27(2)  %17.02(2);;1:21.60;3,60;1 Boy
3;ÖZBEYİN RÜZGARI KG DB SK;3y a  d;ORHUNKAAN;ÖZBEYİNGÜLÜ;57;V.ABİŞ;YUNUS KARAKOÇ;E.ÇUKURKAŞ;10;%7.89(6)  %7.39(6);;1:21.76;9,90;2 Boy
4;ŞAHANIL KG K;3y a  d;GELİBOLU;MİNE HANIM;57;S.YAZICIOĞLU AP;MELİH GÖRGÜN;HAL.YILDIZ;7;%1.05(13)  %1.01(13);;1:22.09;54,20;1,5  Boy
5;İNCİ ADASI DB SK;3y k  d;TURBO;SARI İNCİ;57;F.ÇETİNBAŞ;FEHMİ İLERİ;Ş.OLĞAÇ;4;%1.76(11)  %1.61(11);;1:22.27;31,10;
6;BEŞTAŞ K DB;3y a  d;MADRABAZ;HÜRGÖNÜL;57;G.KOCAKAYA;ADNAN TAHAOĞLU;S.KERESTECİ;3;%18.99(1)  %19.26(1);;1:22.37;3,60;
7;EZERGELİR;3y a  d;THOR;EZE EZE;57;E.AKTUĞ;GÖKHAN EZER;MAH.BAYKARA;15;%1.86(10)  %1.62(10);;1:22.45;23,15;
8;TUMBUL NADİDE KG K;3y a  d;UÇANOĞLU;TÜTSÜ;57;SAL.ÇELİK;İSRAFİL FELHAN;MAH.BAYKARA;5;%2.61(9)  %2.49(9);;1:23.47;24,45;
9;ALELADE HEJA DB SK;3y k  d;SON MARTI;YARDIMCI GÜLÜ;57;A.KAÇMAZ;ÖMER YARDIMCI;H.DOLMAZ;8;%1.41(12)  %1.23(12);;1:24.21;38,55;
10;UÇANEDA KG;3y a  d;UÇANOĞLU;ESRAMKIZI;57;MÜS.ÇELİK;EMİN TURAN;K.KORKMAZ;1;%12.01(4)  %13.06(4);;1:25.11;7,15;
11;GÜZEL BANU KG K;3y k  d;CANBERKTAY;DİZEL KIZI;57;H.KARATAŞ;MUSTAFA AKTAŞ;S.GÜNAYDIN;6;%14.51(3)  %13.97(3);;1:25.97;4,45;
12;MUŞUN GÜLÜ KG DB SK;3y a  d;SERHANTAY;GÜLBİZ;57;M.KEÇECİ AP;YASEMİN TURAKTEKİN;H.ŞİMŞEK;14;%0.94(14)  %0.86(14);;1:26.23;65,20;
13;TEKSEVDAM K;3y k  d;FATİH AĞA;DESİRE;57;A.SÖZEN;RAMAZAN MEHMET YILDIZ;O.ÖZEL;12;%11.46(5)  %11.75(5);;1:28.41;7,05;
