Adana;(3. Yarış Günü);03/05/2026
1. Kosu :   17.45;Maiden/DHT; 3 Yaşlı Araplar; 57.00kg; 1100m; Kum;;;;Rekor Derece :1.16.03
İkramiye;;;;;Yetiştirici Primi;;;;
1.)545.000 TL;2.)218.000 TL;3.)109.000 TL;4.)54.500 TL;5.)27.250 TL;1.)163.500 TL;2.)65.400 TL;3.)32.700 TL;4.)16.350 TL;5.)8.175 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;HÜKÜMLÜ KG SK;3y d  e;SAADIN GÜCÜ;KISRAK GÜZELİ;57 +0.70;M.AKYAVUZ;SELAMİ KIZILKAYA;S.AKYAVUZ;4;%33.71(1);;1:16.03;2,75;11 Boy
2;VURGUNHAN KG;3y k  e;ENDEREFE;MAHRURKIZ;57;F.ÇETİNBAŞ;AZİZ KULAK;At Sahibi;3;%4.48(3);;1:18.11;4,00;7,5 Boy
3;GÜZEL DEFNE SK;3y d  d;SONALP;AHUNİGAR;55 +0.70;MÜS.ÇELİK;AZİZ KULAK;At Sahibi;8;%9.68(3);;1:19.60;4,00;1,5  Boy
4;FERATUN KG K;3y a  d;TALİPHAN;ZÜLUMKAR;55 +0.20;İ.AKYAVUZ;MEHMET DOĞAN;MAHMUT DOĞAN;10;%13.22(4);;1:19.89;4,10;1,5  Boy
5;LİSBOA K;3y k  e;UÇANBEY;MUTLULUK GÖZYAŞI;57;F.S.M.SANSAR;KAAN GİRAY;B.İLVAN;9;%8.61(5);;1:20.10;8,15;
6;GÖNÜL SARAYI KG DB SK;3y d  e;SONALP;CANIMBAKTAN;57;SAL.ÇELİK;İSMAİL ULAŞ;NEJ.TURAN;6;%20.84(2);;1:21.34;2,90;
7;BAHAR ATEŞİ K;3y k  d;KARAÜZÜM;YUNA;55 +0.20;E.ÇİZİK;MUHİTTİN AYDINALP;H.TEKİNALP;1;%4.28(6);;1:24.13;14,65;
8;CANSUNUN KIZI KG K;3y a  d;UÇANBEY;ÇATIRAYKIZI;55;N.DEMİR;SERDAR DOĞAN;SER.DOĞAN;7;%2(7);;1:26.96;17,25;
9;KARACADAĞ KIZI SK;3y a  d;SERHANTAY;ŞENTAY KIZI;51 +0.70;M.AKDAĞ AP;HALİL FELHAN;NEJ.TURAN;11;%1.09(9);;1:28.70;37,45;
10;REYHANLI GÜZEL KG K;3y k  d;KARAÜZÜM;GÜLREYHAN;55 +1.30;E.AKKILIÇ;NERGİZ DOĞAN;M.Ş.KILINÇ;5;%1.25(8);;1:55.56;73,80;
11;UÇAN TURBOCU (Koşmaz);3y k  d;UÇANBEY;RUMELİ HİSARI;55 +2.00;M.G.ARSLAN;KAAN GİRAY;B.İLVAN;2;%0.82(10);;Koşmaz;;
[(3)LİSBOA,(11)UÇAN TURBOCU,] eküridir.[(4)VURGUNHAN],(8)GÜZEL DEFNE],] eküridir.GANYAN(2) :2,75 TL, İKİLİ(2/4) :21,90 TL, SIRALI İKİLİ(2/4) :23,75 TL

2. Kosu :   18.30;ŞARTLI 4; 3 Yaşlı İngilizler; 58.00kg; 2100m; Kum;;;;Rekor Derece :2.13.41
İkramiye;;;;;Yetiştirici Primi;;;;
1.)490.000 TL;2.)196.000 TL;3.)98.000 TL;4.)49.000 TL;5.)24.500 TL;1.)88.200 TL;2.)35.280 TL;3.)17.640 TL;4.)8.820 TL;5.)4.410 TL;
