Ankara;(6. Yarış Günü);02/05/2026
1. Kosu :   14.00;Handikap 16 /H2; 3 Yaşlı İngilizler; kg; 1900m; Çim;;;;Rekor Derece :1.53.13
İkramiye;;;;;Yetiştirici Primi;;;;
1.)730.000 TL;2.)292.000 TL;3.)146.000 TL;4.)73.000 TL;5.)36.500 TL;1.)131.400 TL;2.)52.560 TL;3.)26.280 TL;4.)13.140 TL;5.)6.570 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;NART THE WOLF K DB;3y d  e;TOUCH THE WOLF;AMBERİM;58,5;A.ÇELİK;ONUR DİLBAZ;İB.B.OĞULLARI;2;%53.32(1);49;1:58.64;1,35;1 Boy
2;AFTER BURNER KG K DB;3y d  e;VICTOIRE PISA (JPN);ZAMİRA;55,5 +0.50;A.KURŞUN;MURAT AKÇA;İB.B.OĞULLARI;3;%13.98(3);43;1:58.79;4,80;2,5 Boy
3;EARTHQUAKE KG SK;3y a  e;SADLER'S JOY (USA);DREAMING OF STELLA (IRE);50 +2.00;M.BAYIR;MAHMUT SEVİM;S.SÜSLÜ;1;%4.46(5);32;1:59.16;11,50;Yarım Boy
4;DARKROK KG DB SK;3y d  e;TOROK (IRE);FATAL ATTRACTION;58;M.S.ÇELİK;ARZU GÜNEŞ;S.EREN;7 - DS;%21.59(2);48;1:59.25;3,10;Yarım Boy
5;ZEYREK SK;3y d  d;MER DE GLACE (JPN);FAST TURTLE;61;SAL.ÇELİK;ATİLA ÖZKAN;M.ALAÇAM;4;%4.75(4);54;1:59.33;10,55;
6;MISS ELLEN KG DB SK;3y d  d;HASAFET;MISS LENA;56 +1.10;M.G.ARSLAN;GÜLDANE ÇİÇEK;S.GÜRKAN;5 - DS;%1.26(6);44;2:01.28;38,55;
7;DİREKLİ BEY KG K;3y d  e;VICTOIRE PISA (JPN);LADY RUHA;50 +2.00;M.KESKİN;MEHMET DİREKLİ;M.DİREKLİ;6 - DS;%0.64(7);15;2:01.29;30,65;
GANYAN(2) :1,35 TL, İKİLİ(2/5) :3,30 TL, SIRALI İKİLİ(2/5) :3,95 TL

2. Kosu :   14.30;ŞARTLI 4/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1100m; Kum;;;;Rekor Derece :1.15.23
İkramiye;;;;;Yetiştirici Primi;;;;
1.)595.000 TL;2.)238.000 TL;3.)119.000 TL;4.)59.500 TL;5.)29.750 TL;1.)178.500 TL;2.)71.400 TL;3.)35.700 TL;4.)17.850 TL;5.)8.925 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;AKERBEY;3y d  e;TAYKUT;SARGIN;53 +2.00;M.S.ÇELİK;ERKAN YILDIZ;KE.YILMAZ;2;%49.13(1);;1:18.57;1,35;4 Boy
2;BOZKIR YİĞİDİ KG SK;3y k  e;OĞUZBOYLU;GÖKÇEADA;51 +1.30;M.T.COŞKUN AP;BEŞİR KAYA;RAM. KAYA;1;%20.96(2);42;1:19.37;3,80;5 Boy
3;CEO ENDER KG SK;3y a  e;GÜMBÜRGÜMBÜR;NEMESİS;54 +2.00;H.ÇİZİK;MAHMUT KARAKEÇİ;AR.KILIÇ;4;%21.8(3);35;1:20.39;2,70;4,5 Boy
4;ZEYMAY KG SK;3y a  d;GÜMBÜRGÜMBÜR;EFEKIZI;53 +1.40;M.A.AKGÖBEK AP;BEŞİR KAYA;RAM. KAYA;5;%2.25(2);40;1:21.32;3,80;Boyun
5;BÜCÜRÜK AKTAŞ KG K;3y k  e;AKTAŞOĞLU;MY AFRODİTE;55 +1.30;İSM.YILDIRIM AP;MEHMET AKTAŞ;MER.KORKMAZ;3;%3.3(4);;1:21.37;14,40;
6;ZEYTİN DİBİ KG SK;3y k  d;BERKSOY;ÖZBAŞAK;53 +1.80;N.DEMİR;ZEYNEL ALTUNBAŞ;RAM. KAYA;7;%2.08(5);;1:21.90;13,90;
7;SEVERBEY KG SK (Koşmaz);3y d  e;ONURKAAN;KARAMASKE;53;F.S.M.SANSAR;ESER ÖKSÜZER;RAM. KAYA;6;%0.48(6);;Koşmaz;;
[(1)BOZKIR YİĞİDİ,(5)ZEYMAY,] eküridir.GANYAN(2) :1,35 TL, İKİLİ(1/2) :3,25 TL, SIRALI İKİLİ(2/1) :4,30 TL, ÜÇLÜ BAHİS(2/1/3) :14,30 TL Çıkan 1 Atla: 2,80 TL, 1. ÇİFTE(2/2) :2,25 TL

3. Kosu :   15.00;Handikap 15/DHÖW /H2; 4 Yaşlı Araplar; kg; 1500m; Kum;;;;Rekor Derece :1.42.39
İkramiye;;;;;Yetiştirici Primi;;;;
1.)595.000 TL;2.)238.000 TL;3.)119.000 TL;4.)59.500 TL;5.)29.750 TL;1.)107.100 TL;2.)42.840 TL;3.)21.420 TL;4.)10.710 TL;5.)5.355 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SAMET EFENDİ KG SK;4y k  a;MENGÜBERT;SARIGOBAK;56,5;SERH.ÇELİK AP;ÜMİT YAĞMUR;V.AKBAŞ;3;%12.89(4)  %11.88(4);53;1:46.07;7,70;1 Boy
2;KUZEYHAN KG DB SK;4y a  a;TAYKUT;SEVEN SISTERS;59;İSM.YILDIRIM AP;İSMAİL UMUT CİYHAN;V.AKBAŞ;5;%11.84(5)  %11.08(5);56;1:46.26;5,95;Yarım Boy
3;SER DAĞYUDAN KG DB SK;4y k  a;SERHANTAY;ADELİNA;60,5;M.S.ÇELİK;F.SEDAT DAĞYUDAN;M.KORKMAZ;2;%14.86(3)  %14.6(3);55;1:46.40;4,35;1,5  Boy
