Kocaeli;(6. Yarış Günü);19/05/2026
1. Kosu :   17.15;Maiden/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1200m; Kum;;;;Rekor Derece :1.19.25
İkramiye;;;;;Yetiştirici Primi;;;;
1.)545.000 TL;2.)218.000 TL;3.)109.000 TL;4.)54.500 TL;5.)27.250 TL;1.)163.500 TL;2.)65.400 TL;3.)32.700 TL;4.)16.350 TL;5.)8.175 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ATICI KAYA KG DB SK;3y a  e;KAYAYÜREKLİ;DESTENAZ;57;A.YILDIZ;AHMET KAYA;M.DEMİRTAŞ;2;%20.34(2);28;1:25.95;3,85;2,5 Boy
2;SOYKAN GÜZELİ KG DB SK;3y a  d;GÜMBÜRGÜMBÜR;GÖNÜLGÜZELİ;55 +0.10;M.N.SUNKAR;MEHMET ÖZTEKİN;İ.ÇEÇAN;7;%32.57(1);;1:26.40;2,25;1 Boy
3;ALPLİ KG DB SK;3y a  e;ARASLI;BELMACIK;57;M.ÇİÇEK;MEHMET KILIÇ;Ş.OLĞAÇ;8;%15.36(3);;1:26.57;4,15;Burun
4;ŞEKER İNCİ KG SK;3y d  d;SONALP;MİLAS;51 +0.30;M.UYAR AP;ALİ KAYA;RAM. KAYA;9;%8.41(5);29;1:26.58;5,75;1,5  Boy
5;BEŞİRHAT KG DB SK;3y k  e;GÜLBEŞİR;ATEŞHATTI;53 +0.60;R.KETME AP;TUBA KAYA;RAM. KAYA;6;%3.01(6);;1:26.77;9,75;
6;SEVGİNUR KG K DB;3y a  d;BAKİBEY;ÖZ KARDEŞ;55 +1.00;M.ÇELİK AP;TUBA KAYA;RAM. KAYA;4;%3.98(6);26;1:27.32;9,75;
7;USKUMRU KG K;3y a  e;SAADIN GÜCÜ;ARDANAY;57;G.ÖZÇELİK;ESEN KARANLIK;GÖK.GÖKÇE;1;%10.07(4);25;1:29.37;5,40;
8;GÖNLÜMDE KUTUP KG SK;3y a  d;KUTUP;GÖNLÜMDE SARUHAN;55 +1.20;E.BOZDAĞ;MURAT TEZER;G.TAŞDELEN;11;%1.65(9);;1:33.00;28,65;
9;FATİHİN ÇİÇEĞİ KG K DB;3y a  d;AYTİGİN HAN;KIZÇEM;54 +2.00;M.KEÇECİ AP;EKREM BİRDEN;At Sahibi;10;%2.14(7);;1:39.84;38,90;
10;İKLİMECE;3y d  d;YILMABAŞAR;RAVZA;51 +1.20;R.KURT AP;RAMAZAN ÇELİK;YUS.KAYA;5;%1.81(8);29;Derecesiz;;
11;ALAZVUR KG SK (Koşmaz);3y k  e;MADRABAZ;MEVHİBE;57;AH.ARSLAN;İBRAHİM HALİL ASLAN;M.ASLAN;3;%0.66(10);;Koşmaz;;
[(4)BEŞİRHAT,(9)SEVGİNUR,] eküridir.GANYAN(3) :3,85 TL, İKİLİ(3/10) :4,50 TL, SIRALI İKİLİ(3/10) :13,95 TL

2. Kosu :   17.45;Handikap 16 /H2; 3 Yaşlı İngilizler; kg; 1500m; Kum;;;;Rekor Derece :1.31.23
İkramiye;;;;;Yetiştirici Primi;;;;
1.)630.000 TL;2.)252.000 TL;3.)126.000 TL;4.)63.000 TL;5.)31.500 TL;1.)113.400 TL;2.)45.360 TL;3.)22.680 TL;4.)11.340 TL;5.)5.670 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ROCK FOR EVER KG SK;3y d  e;PAPA CLEM (USA);WINŞAH;61;G.ÖZÇELİK;NİHAT HAS;F.GEZİCİ;2;%27.31(1);59;1:34.59;3,15;Burun
