İzmir;(8. Yarış Günü);09/05/2026
1. Kosu :   16.15;Handikap 15/DHÖW /H2; 4 Yaşlı Araplar; kg; 2000m; Kum;;;;Rekor Derece :2.17.95
İkramiye;;;;;Yetiştirici Primi;;;;
1.)490.000 TL;2.)196.000 TL;3.)98.000 TL;4.)49.000 TL;5.)24.500 TL;1.)88.200 TL;2.)35.280 TL;3.)17.640 TL;4.)8.820 TL;5.)4.410 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ULU YAŞAR KG DB SK;4y k  a;YAŞARCIK;SULTANGÜZELİ;55;Ö.F.ÖZEN AP;BAHADIR YEŞİL;FAH.CEYLAN;12;%33.73(1);40;2:24.20;2,00;3 Boy
2;SERİNTEPE KG DB SK;4y k  a;YAVUZBEY;SU GAZELİ;58;R.KETME AP;BÜLENT BEYAZTAŞ;S.ŞAHYAZICI;10;%25.59(2);52;2:24.66;2,90;8 Boy
3;SERTTAYKUT KG DB SK;4y k  a;TAYKUT;ECESER;57,5;K.YILMAZ AP;MERT GEZİCİ;S.ŞAHYAZICI;5;%10.18(3);51;2:26.03;6,20;7 Boy
4;ANADOLU MUHAFIZI KG DB SK GKR;4y a  a;TAYKUT;SİNİ GÜZELİ;51,5 +1.30;O.ATMACA;İSMET ÇİFTÇİ;İ.ALP.TAMER;9;%1.8(9);33;2:27.29;25,00;1,5  Boy
5;TURBO BEYİ KG K DB;4y k  a;DEMİRTURBO;GÖNLÜMÜN EFENDİSİ;50 +0.50;B.BÜLBÜL AP;EMRAH GÖKÇE;SEY.GÖKÇE;3;%8.45(4);35;2:27.54;11,55;
6;KURUKAHVE KG K DB;4y a k;UÇANOĞLU;ŞANSLI AYAK;54 +2.00;H.ŞİMŞEK;MEHMET DEMİRKOL;M.KARACA;11;%4.22(6);38;2:28.58;10,15;
7;MATİLDA HANIM KG DB SK;4y a k;KARAÜZÜM;SIRILSIKLAM;50 +2.00;E.D.ÖKTEN AP;BATUHAN ŞEN;F.ŞEN;7;%0.6(11);36;2:29.83;49,60;
8;DELİBOZ KG DB SK;4y d k;SONALP;LEYLAK DALI;54,5 +1.00;B.M.MIRIK;ÇETİN ÖZDİL;Ç.ÖZDİL;1;%3.8(8);39;2:31.99;15,65;
9;EL HAT DB SK;4y a k;MİNİFHAT OĞLU;MAVROVA;54,5;M.GÖL AP;MELAHAT BAGUÇ;H.KURT;6;%0.6(10);39;2:33.02;67,75;
10;ARLİN SU KG SK;4y a k;KARAÜZÜM;MELEKO;54 +1.50;A.MEH.ALTIN AP;GÜRHAN Ş. ÖZBELGE;Ş.ÖZDENİZ;4;%6.51(5);38;2:33.46;15,50;
11;MOR BEYAZ KG DB SK GKR;4y k  a;EMBİR HAN;MOR ELMAS;51,5 +1.80;S.AKŞIN AP;NURTEN ERDÖLEK;N.GÖNÜLTAŞ;2;%4(7);33;2:35.83;13,20;
12;ÇAL BEYİ KG;4y k  a;SERDÜMEN;CENİN;52,5 +0.10;İ.S.SÖĞÜT;NECDET TURAN;M.KARACA;8;%0.53(12);35;2:36.08;42,90;
GANYAN(1) :2,00 TL, İKİLİ(1/11) :3,50 TL, SIRALI İKİLİ(1/11) :6,90 TL

2. Kosu :   16.45;ŞARTLI 1; 2 Yaşlı İngilizler; 57.00kg; 1000m; Kum;;;;Rekor Derece :1.01.37
İkramiye;;;;;Yetiştirici Primi;;;;
1.)685.000 TL;2.)274.000 TL;3.)137.000 TL;4.)68.500 TL;5.)34.250 TL;1.)205.500 TL;2.)82.200 TL;3.)41.100 TL;4.)20.550 TL;5.)10.275 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;VENENO SK;2y a  d;SUPER SAVER (USA);LADY TULPAR;55 +1.40;M.ÇİÇEK;GÜLİZAR YANIK;M.DOLAK;6;%30.76(2);;1:04.05;2,05;2 Boy
2;WOLF ROCK SKG SK;2y d  e;KLIMT (USA);KIRATOVA;57;C.ALTUN;ALİ KAYA;HAK.ASLAN;8;%14.41(3);;1:04.30;3,85;1,5  Boy
3;LA PERLE RARE SK;2y a  d;DREAM AHEAD (USA);AKRANTI (GB);55;N.AVCİ;İSHAK ŞAHİN;M.DOLAK;2;%30.98(1);;1:04.54;2,50;3,5 Boy
4;LİVİA SK;2y d  d;CORINTHIAN (USA);MISS LİYA;55 +0.80;A.MEH.ALTIN AP;MUSTAFA KOYUÖZ;N.GÖNÜLTAŞ;5;%6.65(5);;1:05.02;11,80;2,5 Boy
5;HAS TURBO KG SK;2y d  e;BATTLEGROUND (USA);GİZEM LION;57;B.M.MIRIK;YALÇIN TÜRE;H.E.UYSAL;3;%13.92(4);;1:05.35;4,70;
6;QUEEN ERİNÖZ K;2y d  d;VICTOIRE PISA (JPN);PERA;55 +1.50;A.KÜRÜNDÜK;ÖZGÜR ERİNÖZ;A.ÖKSÜZLER;4;%3.13(6);;1:07.28;19,45;
7;EL QUIQUE SK (Koşmaz);2y d  e;MENDIP (USA);SOUL KITCHEN (USA);57;O.YILMAZ AP;İSHAK ŞAHİN;M.DOLAK;7;%0.15(7);;Koşmaz;;
8;CARITA LINDA SK (Koşmaz);2y d  d;KANEKO;ŞEKER HANIM;55;O.FİDAN AP;SEMİH KATI;M.DOLAK;1;%0(8);;Koşmaz;;
[(5)LA PERLE RARE,(1)EL QUIQUE,] eküridir.GANYAN(8) :2,05 TL, İKİLİ(3/8) :5,15 TL, SIRALI İKİLİ(8/3) :7,40 TL, ÜÇLÜ BAHİS(8/3/5) :26,80 TL Çıkan 1 Atla: 5,30 TL, PLASE() :İade, 1. ÇİFTE(1/8) :6,05 TL

3. Kosu :   17.15;Handikap 15 /H2; 3 Yaşlı İngilizler; kg; 2000m; Kum;;;;Rekor Derece :2.05.51
İkramiye;;;;;Yetiştirici Primi;;;;
1.)490.000 TL;2.)196.000 TL;3.)98.000 TL;4.)49.000 TL;5.)24.500 TL;1.)88.200 TL;2.)35.280 TL;3.)17.640 TL;4.)8.820 TL;5.)4.410 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;GLORIOUS LIFE KG DB SK;3y d  e;AVERY ISLAND (USA);HIGHEST APPROVAL (USA);51,5 +1.10;O.ATMACA;UNSAL KACAKOGLU;SEY.GÖKÇE;6 - DS;%2.45(5);40;2:12.31;13,75;2 Boy
2;RÜZGAR LİDER K DB;3y d  e;KLIMT (USA);GRAND AKARCA;57,5;N.AVCİ;TURGAY AKARCA;B.GÜL;2;%33.53(1);52;2:12.64;2,40;1,5  Boy
3;MR DEMİRAYAK K DB;3y d  e;TORUK MACTO (IRE);GOLDVINE;57;B.M.MIRIK;ERSAN KAHRAMANLI;İ.ALP.TAMER;4;%20.9(3);51;2:12.85;3,30;Burun
4;BLACK SHARK KG K DB;3y d  e;BODEMEISTER (USA);KATE GREENAWAY (USA);59;Ö.F.ÖZEN AP;GÜLNUR GÜLERCE;M.YAYAN;3;%23.21(2);59;2:12.86;2,75;5 Boy
5;ROOCKET OF RUNNER KG DB SK;3y d  e;MENDIP (USA);MUZAFFER SULTAN;50 +0.40;B.BÜLBÜL AP;BOZAN ALTIN;E.C.BAYDAN;1;%1.99(6);41;2:13.68;18,50;
6;PHANTOM STRIKE SK YP;3y d  e;PAPA CLEM (USA);BELLA PERFECT;58;A.MEH.ALTIN AP;CENK HÜNER;T.VATANSEVER;5;%17.91(4);57;2:15.31;3,55;
GANYAN(6) :13,75 TL, SIRALI İKİLİ(6/3) :73,30 TL, 2. ÇİFTE(8/6) :86,45 TL

4. Kosu :   18.00;ŞARTLI 4/DHÖW/Y2; 4 ve Yukarı Araplar; 58.00kg; 60.00 kg; 1900m; Kum;;;;Rekor Derece :2.10.52
İkramiye;;;;;Yetiştirici Primi;;;;
1.)490.000 TL;2.)196.000 TL;3.)98.000 TL;4.)49.000 TL;5.)24.500 TL;1.)88.200 TL;2.)35.280 TL;3.)17.640 TL;4.)8.820 TL;5.)4.410 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;KÖYCÜ BEY KG K DB;5y k  a;YILMABAŞAR;SEVDALIMSINCAN;55 +1.30;H.TURAN;MELTEM PALIT;R.KILIÇ;11;%5.08(8)  %4.8(8);83;2:16.39;14,40;1 Boy
2;ÇAĞDAŞ ALAÇAT KG DB;7y k  a;JOKER;RUHŞAT;56;B.BÜLBÜL;HALUK OĞUZ;O.AKTAŞ;3;%11.7(4)  %12.59(3);93;2:16.53;5,15;1,5  Boy
3;TILISIM KG DB SK;6y a  a;ÖZDURAN;BUDİNKIZI;59 +0.30;E.D.ÖKTEN;AVNİ KAYA;C.T.KÖSE;10;%3.92(9)  %3.84(9);84;2:16.75;20,45;Boyun
4;FOTOROMAN KG DB SK;5y a  a;SONALP;AHUNİGAR;55;S.AKŞIN;HALİT DAĞTEKİN;V.ÖNDER;9;%1.58(12)  %1.43(12);83;2:16.81;40,45;Boyun
5;KAZANCI KG DB GKR;8y k  a;TAMERİNOĞLU;LALEZAR;59;M.BAĞ;ABDULLATİF BATMACI;O.TAŞDEMİR;2;%3.2(10)  %3.23(10);77;2:16.86;15,65;
6;ASLAN KILICI KG DB SK;5y a  a;TURBO;ZATIŞAHANE;60;Ö.F.ÖZEN;MAHSUM EROL;S.C.GÖZÜNGÜ;7;%9.14(6)  %8.99(6);85;2:16.91;8,10;
7;ÇEŞME KALESİ KG SK;5y k  a;TAMERİNOĞLU;MENKİBE;58;A.MEH.ALTIN;GÜRHAN Ş. ÖZBELGE;Ş.ÖZDENİZ;6;%9.44(5)  %9.08(5);76;2:16.94;8,55;
8;CANIM ÇITIR KG DB SK;8y a k;SARRAF;ÇITIR;57;K.YILMAZ;ABDULLAH AKDEMİR;Z.TURĞUL;5;%16.37(2)  %17.69(1);82;2:17.25;3,60;
9;GERARD KG K DB;7y a  a;BİTİRİMKARINCA;ŞANSLI;55;M.TEKPETEK;OSMAN NURİ KIR;Y.ARSLANCA;8;%7.4(7)  %6.86(7);88;2:17.39;9,30;
10;SÖZÜ GEÇER KG DB;5y k  a;TAMERİNOĞLU;LOKUM;55 +1.50;E.AKPINAR;YUSUF SERFİCELİ;F.ÇELTİK;12;%2.83(11)  %2.72(11);75;2:17.86;19,80;
11;UMUT TAY KG DB;6y d  a;TÜMÖZ BEY;ELA;62;R.KETME;BEKİR CANPOLAT;O.TAŞDEMİR;1;%12.5(3)  %11.93(4);94;2:21.00;4,70;
12;SAĞLAMCAN KG K DB;6y a  a;ALTAHA;SEVDAMSIN CAN;60;F.KARAKURT;MUHARREM CAN;K.KINAY;4;%16.85(1)  %16.82(2);94;2:28.21;5,00;
GANYAN(9) :14,40 TL, İKİLİ(7/9) :62,15 TL, SIRALI İKİLİ(9/7) :130,95 TL, 3. ÇİFTE(6/9) :283,95 TL

5. Kosu :   18.30;Handikap 14 /H2; 3 ve Yukarı İngilizler; kg; 1900m; Kum;;;;Rekor Derece :1.58.31
İkramiye;;;;;Yetiştirici Primi;;;;
1.)400.000 TL;2.)160.000 TL;3.)80.000 TL;4.)40.000 TL;5.)20.000 TL;1.)72.000 TL;2.)28.800 TL;3.)14.400 TL;4.)7.200 TL;5.)3.600 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ASİLİKOM KG K DB GKR ÖG;5y a  a;DAREDEVIL (USA);KARYELE;61;M.ÇİÇEK;M.ÖMÜR SEZERMAN;N.GÖNÜLTAŞ;8;%4.55(7)  %4.65(7);38;2:04.77;11,40;Yarım Boy
2;ANGEL ON THE RIGHT DB SKG SK;4y d  a;ÇAKAL CARLOS;CRAFTY ANGEL (USA);60,5;N.AVCİ;ERALP TURHAN;S.YUDUM;3;%32.04(1)  %31.13(1);39;2:04.85;2,30;2 Boy
3;CAPTAIN ROVER DB;4y d  a;INVINCIBLE SON (IRE);SMARTYS EMPERORESS (USA);56;R.KETME AP;ESİN ÖRKÜN;FAH.CEYLAN;9;%12.09(3)  %12.95(3);36;2:05.20;5,55;1,5  Boy
4;F THIRTY FIVE DB SKG SK;5y k  a;BODEMEISTER (USA);SETRYN;58,5;K.TOKAÇOĞLU;ÇETİN ÖZDİL;Ç.ÖZDİL;14 - DS;%16.65(2)  %15.99(2);33;2:05.41;3,95;1 Boy
5;WINGS OF FREEDOM DB SK;4y d k;EUPRHATES (USA);ERENLER KIZI;55;M.GÖL AP;ŞEREF ERDİK;Z.TURĞUL;6;%3.34(8)  %3.58(8);34;2:05.59;13,05;
6;PRIMUS K DB;4y d k;VICTOIRE PISA (JPN);WHITE LIGHT;60;B.BÜLBÜL AP;MURAT AYDIN;H.KURT;11;%8.12(5)  %8.23(5);44;2:05.74;10,15;
7;DOĞU ASLANI DB SKG SK;4y k  a;GRAYSTORM;NURŞO;60,5;A.MEH.ALTIN AP;RECEP KETME;V.ÖNDER;4;%6.74(6)  %6.74(6);43;2:06.01;8,95;
8;FALLON K;4y d k;SUPER SAVER (USA);KURŞUN;50 +1.80;E.D.ÖKTEN AP;ERHAN TUNA;N.GÖNÜLTAŞ;13 - DS;%0.54(12)  %0.63(12);12;2:06.63;59,65;
9;ŞAMPİYON AYVALIK KG SK;4y d  a;COOGER;KAZORINA;61;İ.S.SÖĞÜT;YİĞİT AKIN;Ü.BOZKURT;10;%1.99(10)  %2.25(10);40;2:07.09;19,55;
10;GEMLIK IN KIZI DB SKG SK;4y a k;GRAYSTORM;SCABALL;59,5;M.TEKPETEK AP;AYHAN KORKMAZ;S.ÇELİKMAN;5;%9.78(4)  %9.37(4);43;2:07.35;10,65;
11;REASON AND LOGİC DB SKG SK;4y d k;AVERY ISLAND (USA);SOME LEGS (USA);58,5 +0.90;M.KAYİŞ AP;HÜSEYİN KOLSUZOĞLU;S.ŞAHYAZICI;1;%2.13(9)  %2.39(9);39;2:07.65;31,25;
12;SİYAH KRAL SKG SK;4y k  a;AGRESIVO (USA);DİRHEM DİRHEM;52,5 +0.90;S.AKŞIN AP;ZEYNEP CEYLAN;H.KURT;12;%0.53(13)  %0.6(13);29;2:07.85;37,35;
13;PKEAY KG DB SK;4y d  a;YES OF AFRIKA;GIMME HOPE JOANNA;50 +1.20;Ç.TAŞCI AP;HÜSEYİN ÖNLÜ;N.GÖNÜLTAŞ;2;%0.64(11)  %0.7(11);18;2:15.79;34,75;
14;MR SHORTY K DB;4y d  a;GRAYSTORM;MAI TAI;58;A.KÜRÜNDÜK;ŞEREF ERDİK;Z.TURĞUL;7;%0.87(8)  %0.78(8);34;2:22.33;13,05;
