Bursa;(12. Yarış Günü);22/05/2026
1. Kosu :   14.00;Handikap 16 /H2; 3 Yaşlı İngilizler; kg; 1300m; Kum;;;;Rekor Derece :1.18.11
İkramiye;;;;;Yetiştirici Primi;;;;
1.)630.000 TL;2.)252.000 TL;3.)126.000 TL;4.)63.000 TL;5.)31.500 TL;1.)113.400 TL;2.)45.360 TL;3.)22.680 TL;4.)11.340 TL;5.)5.670 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BLIZZARD SK;3y d  e;TILSIT (USA);DONT MAKE ME CRY;57 +0.10;O.YILDIZ;BARIŞ KARAGÖZ;A.ÖCAL;8 - DS;%11.02(4);53;1:19.49;3,20;1 Boy
2;EL QUİMİCO;3y d  e;KLIMT (USA);NEW SECRET;52 +1.90;N.AVCİ;İSHAK ŞAHİN;M.DOLAK;5;%8.25(5);38;1:19.63;6,85;5 Boy
3;PRINCESS DENİZ KG K DB;3y d  d;AGRESIVO (USA);WIND OF HAEVEN;59;Ö.F.ÖZEN AP;NİYAZİ ALACADAĞLI;R.ATLI;6;%12.53(3);61;1:20.48;6,50;1 Boy
4;NEJDET BAŞKAN K DB;3y d  e;TILSIT (USA);MAZEJAN;59,5;M.M.BİLGİN;NEJDET SUMEL;YAS.POLAT;7 - DS;%37.9(1);58;1:20.63;2,40;4 Boy
5;YOU GOT THIS KG DB SK;3y a  g;TRAPPE SHOT (USA);AUF WIEDERSEHEN;52 +1.70;O.ATMACA;ERAY KOKTAY;At Sahibi;2;%4.26(7);43;1:21.24;15,00;
6;DORUKLAR BEYİ KG K DB SK;3y d  e;FLY BY ME;LUÇİKA;55,5 +1.00;E.AKKAYA AP;İSA ÖZKAN;T.ATEŞ;4;%5.41(6);56;1:21.39;14,40;
7;FEARLESS DRAGON KG K DB;3y a  e;SUPER SAVER (USA);GOLD COAST CAT (USA);61;T.YILDIZ;ENGİN ATEŞLER;F.TOSUN;3;%18.33(2);61;1:21.94;3,60;
8;VISERRA KG K DB;3y d  d;MENDIP (USA);GOLD DUST WOMAN (USA);53 +2.00;K.YILMAZ AP;FATMA DEMİRBAŞ;H.DEMİRBAŞ;1;%2.3(8);51;1:23.32;19,40;
GANYAN(5) :3,20 TL, İKİLİ(5/8) :20,95 TL, SIRALI İKİLİ(5/8) :33,50 TL

2. Kosu :   14.30;ŞARTLI 4; 3 Yaşlı İngilizler; 58.00kg; 1800m; Kum;;;;Rekor Derece :1.53.11
İkramiye;;;;;Yetiştirici Primi;;;;
1.)490.000 TL;2.)196.000 TL;3.)98.000 TL;4.)49.000 TL;5.)24.500 TL;1.)88.200 TL;2.)35.280 TL;3.)17.640 TL;4.)8.820 TL;5.)4.410 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;SHEEP STEALER K DB;3y d  e;EPAULETTE (AUS);CHAPOSA STRIKE (USA);58;N.AVCİ;ŞEYDA ERCAN;A.AKBULUT;2;%41.76(1);61;1:55.97;1,70;6,5 Boy
2;GHOST COMMANDER KG K DB;3y d  e;AIR VICE MARSHAL (USA);INNOCENT GHOST;58;M.ÇİÇEK;KEMAL DEMİR;T.ATEŞ;5;%33.72(2);42;1:57.04;1,55;4 Boy
3;TM BATAILE SK;3y d  d;MER DE GLACE (JPN);KİDNOS;54 +2.00;M.M.BİLGİN;ZÜLFÜ KESKİN;E.TURAN;1;%6.48(4);45;1:57.64;10,40;1,5  Boy
4;LORD OF POWER DB;3y d  e;CAPTAIN RIO (GB);FEVKALADE;58;N.ŞEN;GIYASETTİN ŞEN;U.YOĞURTCU;6;%8.67(3);39;1:57.83;12,10;30 Boy
5;KINGS OF COUNTRIES SK;3y d  e;KING DAVID (USA);THE FIRE GIRL;56 +1.40;S.ÖZEN;METİN TURGUT;Ö.F.TAŞDELEN;8;%1.18(7);32;2:02.80;43,60;
6;VOODOO PEOPLE KG DB;3y a  e;VOODOO SONG (USA);LATIFA ONE (USA);58;O.ATMACA;GÖKHAN BİRLİKÇİ;C.YILDIRIM;9 - DS;%2.27(6);38;2:03.03;37,70;
7;KEDİ ÇOCUK KG DB SK;3y k  e;NATIVE KHAN (FR);BELGİNİM;54 +1.80;O.YILDIZ;COŞKUN OKUR;H.DEMİRBAŞ;4;%3.73(5);20;Derecesiz;20,85;
8;BABA BATTAL KG K DB (Koşmaz);3y d  e;FINESSE;MARWARI;56;MAHS.TURAN;AZİZ BECENE;İ.TURAN;3;%2.18(8);53;Koşmaz;;
9;SÜMER KRALİÇESİ KG K DB (Koşmaz);3y d  d;VICTOIRE PISA (JPN);ANALUX;55;T.ALICI;ÜMİT UZUNOĞLU;E.ERGÜNAY;7;%0.02(9);;Koşmaz;;
GANYAN(3) :1,70 TL, İKİLİ(1/3) :1,80 TL, SIRALI İKİLİ(3/1) :3,90 TL, ÜÇLÜ BAHİS(3/1/8) :26,80 TL Çıkan 1 Atla: 3,60 TL Çıkan 2 Atla: 3,40 TL, PLASE(1) :1,05 TL, PLASE(3) :1,05 TL, 1. ÇİFTE(5/3) :16,45 TL

3. Kosu :   15.00;ŞARTLI 4; 2 Yaşlı İngilizler; 57.00kg; 1000m; Kum;;;;Rekor Derece :1.01.06
İkramiye;;;;;Yetiştirici Primi;;;;
1.)490.000 TL;2.)196.000 TL;3.)98.000 TL;4.)49.000 TL1.)147.000 TL;2.)58.800 TL;3.)29.400 TL;4.)14.700 TL
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;DUM SPIRO SPERO SK;2y d  d;DABIRSIM (FR);FINGALLIAN (IRE);55;N.AVCİ;GÜLİZAR YANIK;M.DOLAK;6;%32.88(2);44;1:02.08;1,90;1 Boy
2;BATURALP CAN KG;2y k  e;MARCAVELLY (USA);SNOWFLAKE;57 +0.50;S.ÖZEN;CAHİT KOCAMAN;Ö.F.TAŞDELEN;1;%40.88(1);44;1:02.19;1,40;3 Boy
3;RISING GLORY;2y d  e;SUPER SAVER (USA);RED REGENT;57;M.M.BİLGİN;MEHMET ERDİNÇ CANLI;M.BATMAN;2;%15.04(3);43;1:02.60;5,30;7,5 Boy
4;KRALİÇE NONİKA KG DB SK;2y d  d;SATONO ARES (JPN);MASAL KIZIM;52 +1.90;C.ALTUN;MERAL ÖZSAKCİ;A.R.AYDIN;5;%2.58(4);;1:03.90;12,55;
5;GREENLIFE (Koşmaz);2y d  d;GENERAL QUARTERS (USA);SPECTRUM GIRL;53 +0.90;R.KETME AP;RAMAZAN YILMAZ;EM.KAYA;3;%8.55(5);40;Koşmaz;;
