İzmir;(14. Yarış Günü);30/05/2026
1. Kosu :   16.45;ŞARTLI 3; 3 ve Yukarı İngilizler; 52.00kg; 60.00 kg; 61.00 kg; 1600m; Kum;;;;Rekor Derece :1.37.63
İkramiye;;;;;Yetiştirici Primi;;;;
1.)400.000 TL;2.)160.000 TL;3.)80.000 TL;4.)40.000 TL;5.)20.000 TL;1.)72.000 TL;2.)28.800 TL;3.)14.400 TL;4.)7.200 TL;5.)3.600 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;RED STORM KG DB SK;4y a  a;LION HEART (USA);OLGO;59;Ö.F.ÖZEN AP;ULAŞ GÖKÇE;SEY.GÖKÇE;2;%43.8(1);84;1:42.21;1,50;Baş
2;FEBRİS KG SK;5y d  a;LILBOURNE LAD (IRE);ZAREEN (GER);58;N.AVCİ;SELMAN ERDEMİRCİ;FAH.CEYLAN;8;%39.98(2);90;1:42.23;1,65;8 Boy
3;LE ROI DANSE DB SK;5y d  a;PAPA CLEM (USA);TO BE BY YOUR SIDE;58;A.MEH.ALTIN AP;SADETTİN GÜZEL;E.C.BAYDAN;7;%2.6(5);58;1:43.57;44,85;1 Boy
4;BARİ DB SK;6y d  a;TRIPLE BONUS;DINAH (FR);58;İ.S.SÖĞÜT;MEHMET BİRDEN;S.C.GÖZÜNGÜ;6;%1.32(6);63;1:43.69;29,00;4 Boy
5;LA BOMBONERA KG K DB ÖG;6y k  a;WIN RIVER WIN (USA);GOLDEN OK;58;M.KEÇECİ AP;ULAŞ GÖKÇE;SEY.GÖKÇE;3;%2.64(1);78;1:44.36;1,50;
6;PURE WHITE DB SK;5y k  a;CRIMEAN TATAR;WHITE FIRE;58;H.ŞİMŞEK;MUSTAFA PAR;V.ÖNDER;5;%6.08(3);80;1:44.69;11,80;
7;YURT BAŞI DB SK;5y d  a;SON OF SUN;BABBAR PATERA;58;A.KÜRÜNDÜK;NİHAT DERİN;O.AKTAŞ;1;%3.29(4);90;1:58.58;14,80;
8;MAKA MAKA KG K GKR;4y d k;RUN AWAY AND HIDE (USA);PİRŞAKIR;56 +2.00;F.AVCI;H. ALİ AFŞAROĞLU;E.AYHAN;4;%0.31(7);40;Derecesiz;47,45;
[(1)RED STORM,(2)LA BOMBONERA,] eküridir.GANYAN(1) :1,50 TL, İKİLİ(1/5) :1,65 TL, SIRALI İKİLİ(1/5) :3,85 TL

