Bursa;(6. Yarış Günü);01/05/2026
1. Kosu :   14.00;ŞARTLI 5; 3 Yaşlı İngilizler; 58.00kg; 1400m; Kum;;;;Rekor Derece :1.24.50
İkramiye;;;;;Yetiştirici Primi;;;;
1.)630.000 TL;2.)252.000 TL;3.)126.000 TL;4.)63.000 TL;5.)31.500 TL;1.)113.400 TL;2.)45.360 TL;3.)22.680 TL;4.)11.340 TL;5.)5.670 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;BLIZZARD SK;3y d  e;TILSIT (USA);DONT MAKE ME CRY;56 +0.50;O.ÖZTÜRK;BARIŞ KARAGÖZ;A.ÖCAL;9 - DS;%31.25(2);43;1:27.89;2,90;1 Boy
2;MY BOY GÖKSU K;3y d  e;MYBOYCHARLIE (IRE);HEYYAVRUMHEY;56 +1.00;T.ALICI;M.ALİ GÖKSU;R.KILIÇ;4;%39.48(1);43;1:28.01;1,50;4 Boy
3;HEVSEL SKG SK;3y d  d;EPAULETTE (AUS);LADY DÖKER;52 +1.20;O.ATMACA;SÜLEYMAN KILIÇASLAN;K.ŞENGEL;2;%1.57(6);13;1:28.62;19,80;5,5 Boy
4;BLUEBACK KG SK;3y d  e;PAPA CLEM (USA);SHOW ME THE SPEED;52 +2.00;R.KETME AP;H.TARIK DİKENCİK;M.ÖZGÜL;6;%6.25(5);37;1:29.55;7,15;Boyun
5;TM BATAILE SK;3y d  d;MER DE GLACE (JPN);KİDNOS;52 +0.90;S.TIRPAN;ZÜLFÜ KESKİN;E.TURAN;3;%12.16(3);45;1:29.61;5,40;
6;KERPETEN DB SK;3y d  e;KLIMT (USA);MINOR EMPIRE;56 +2.00;MAHS.TURAN;METİN TURGUT;G.TAŞDELEN;7;%4.04(4);37;1:31.42;8,70;
7;KINGS OF COUNTRIES SK;3y d  e;KING DAVID (USA);THE FIRE GIRL;54 +1.60;M.A.AKGÖBEK AP;METİN TURGUT;G.TAŞDELEN;5;%2.64(4);32;1:33.86;8,70;
8;BABA BATTAL KG DB SK (Koşmaz);3y d  e;FINESSE;MARWARI;54;MAH.TURAN;AZİZ BECENE;S.BECENE;1;%0.24(8);53;Koşmaz;;
9;SILENT TOUCH SKG SK (Koşmaz);3y a  d;TOUCH THE WOLF;SKY WOMAN;54;M.M.BİLGİN;KEMAL KURT;F.TOSUN;8;%2.36(7);48;Koşmaz;;
[(5)KERPETEN,(6)KINGS OF COUNTRIES,] eküridir.GANYAN(1) :2,90 TL, İKİLİ(1/2) :2,05 TL, SIRALI İKİLİ(1/2) :4,85 TL

2. Kosu :   14.30;ŞARTLI 4/DHÖW; 4 ve Yukarı Araplar; 57.50kg; 60.00 kg; 2000m; Kum;;;;Rekor Derece :2.18.40
İkramiye;;;;;Yetiştirici Primi;;;;
1.)490.000 TL;2.)196.000 TL;3.)98.000 TL;4.)49.000 TL;5.)24.500 TL;1.)88.200 TL;2.)35.280 TL;3.)17.640 TL;4.)8.820 TL;5.)4.410 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ÖZERDEM DB;7y a  a;ORÇUN;BENLİDİLBER;53 +2.00;M.A.AKGÖBEK AP;HAÇIM YILDIZ;H.KARATAŞ;12;%11.84(5);83;2:22.03;6,80;1 Boy
2;TERCAN HAN K DB;4y a  a;GELİBOLU;DERİNCAN;59,5;G.ÖZÇELİK;DEMİRHAN YILMAZ;E.ÇİLEK;2;%22.93(1);57;2:22.19;3,45;Yarım Boy
3;KESTENOĞLU KG DB SK;4y a  a;SERDÜMEN;SEVDALIMSINCAN;53,5 +2.00;E.BOZDAĞ;MELTEM PALIT;Y.TAŞKIN;9;%5.97(6);37;2:22.28;10,70;1 Boy
4;MÜZEYYEN ABLA DB;5y a k;EMBİR HAN;GÜLATEŞİ;54 +1.70;F.KARAKURT AP;D.DENİZ KANAR;S.BAYDAN;1;%13.01(4);84;2:22.46;4,15;5,5 Boy
5;PRENS CORA KG;9y a  a;ÖZGÜNHAN;EZGİ;56 +0.20;A.İNCİ;İSMET TURAN;Mİ.ER;4;%4.44(7);77;2:23.50;10,95;
6;KAŞMİR TAY KG DB SK;6y d  a;ONURKAAN;İZSÜREN;56;Y.E.YÜKSEL AP;VAHİT ARI;EM.KAYA;3;%16.43(3);89;2:27.49;5,75;
7;BUZMAN KG K;4y k  a;BUZDAĞI;KUTLU SULTAN;54,5 +2.00;MAH.TURAN;AZİZ BECENE;S.BECENE;13;%1.94(9);34;2:28.55;17,00;
8;KURŞUNİLİ KG K;7y k k;SİLAH;MOĞOLGÜLÜ;54;O.ATMACA;DENİZ KURTEL;S.ÇELİKMAN;10;%19.91(2);90;2:39.14;2,95;
9;SİNSİNATEŞİ K;6y a k;KAIZBERT (RU);BAĞGÜZELİ;54 +1.50;B.M.MIRIK;MERT ÇELİK;U.GÖKÇE;8;%2.52(8);76;2:57.86;17,25;
