Elazığ;(11. Yarış Günü);20/05/2026
1. Kosu :   18.30;ŞARTLI 3; 2 Yaşlı İngilizler; 57.00kg; 1100m; Kum;;;;Rekor Derece :1.08.60
İkramiye;;;;;Yetiştirici Primi;;;;
1.)280.000 TL;2.)112.000 TL;3.)56.000 TL;4.)28.000 TL;5.)14.000 TL;1.)84.000 TL;2.)33.600 TL;3.)16.800 TL;4.)8.400 TL;5.)4.200 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;KING OF LINGO SK;2y d  e;TIZWAY (USA);KERVANSARAYIN KIZI;57 +0.70;H.ALTUNDAĞ;MEHMET ÇEÇAN;M.A.SUBAY;3;;36;1:14.84;2,00;3 Boy
2;ETIQUETTE KG DB SK;2y d  e;AMERİKALI;LASER GIRL;59;MEH.TAŞKAYA;KENAN ÖZDEMİR;T.AYDIN;2;;36;1:15.39;2,75;8,5 Boy
3;GHOSHA KG K DB;2y d  d;PACO BOY (IRE);GINGERALE;55 +2.00;H.ALTUNKILIÇ;SİNAN CANLIKA;M.BULUÇ;4;;33;1:17.12;7,55;1 Boy
4;BY SİNANLI KG K;2y d  e;AUTHORIZED (IRE);TOPDRAFT;56 +1.50;Y.CENGİZ;MAHMUT SİNANLI;M.BULUÇ;5;;;1:17.29;2,00;
5;TOUCH THE LION KG K;2y d  e;TOUCH THE WOLF;LADY STEEL;57;M.DOĞAN;MAHMUT SİNANLI;M.BULUÇ;1;;37;Derecesiz;2,00;
[(5)BY SİNANLI,(3)TOUCH THE LION,] eküridir.GANYAN(2) :2,00 TL, SIRALI İKİLİ(2/1) :10,45 TL

2. Kosu :   19.00;Maiden/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1100m; Kum;;;;Rekor Derece :1.18.97
İkramiye;;;;;Yetiştirici Primi;;;;
1.)395.000 TL;2.)158.000 TL;3.)79.000 TL;4.)39.500 TL;5.)19.750 TL;1.)118.500 TL;2.)47.400 TL;3.)23.700 TL;4.)11.850 TL;5.)5.925 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;NECAT KG DB SK;3y a  e;ORHUNKAAN;ŞEVVALGÜLÜ;57 +0.40;M.A.AKTÜRK;HÜSEYİN ÖZKAN;S.KARAKEÇİLİ;1;%12.36(4);11;1:24.22;5,55;1,5  Boy
2;İNAN OTUZYEDİ KG K;3y a  e;ADALETLİKASIRGA;ŞEHBALKIZ;57;N.ALTIN;KEMAL UÇAK;M.KARALI;5;%6.82(6);;1:24.61;12,55;1 Boy
3;AVUS MAZEN KG K;3y a  e;KAYAYÜREKLİ;SARI MAKAY;57 +1.00;H.ALTUNKILIÇ;NACİ KAS;F.BAKIR;6;%5.1(7);;1:24.86;13,30;3,5 Boy
4;MERTENS KG DB SK;3y k  e;SON MARTI;NARCAN;57;İ.AKYAVUZ;HACİ CAMUZ;R.BARMAN;4;%18.45(2);;1:25.69;2,80;Boyun
5;ALİYE ANA KG SK;3y k  d;POYRAZYELİ;KIZILNEHİR;55 +1.50;F.YARDIMCI;MAHMUT YARDIMCI;A.YARDIMCI;3;%13.22(3);16;1:25.75;5,95;
6;TRIAN KG K DB GKR;3y a  d;SAADIN GÜCÜ;OKGİBİ;55 +1.80;İ.KATAR;HAMZA CANLIKA;Y.BAYSAL;2;%3.11(9);;1:26.61;25,40;
7;GÜNÇİÇEK KG K;3y k  d;TÜMÖZ BEY;CİBEK;55 +2.00;H.ALTUNDAĞ;HASAN ULUCAN;B.FAHRİOĞLU;13 - DS;%23.27(1);;1:27.54;2,90;
8;KÜLLAHÇI KG SK;3y a  e;BİÇER;HAÇÇE;55 +2.00;A.ÇANKAYA AP;EMRAH GENÇ;Y.BAYSAL;8;%8.43(5);;1:28.78;10,05;
9;SEDERİ GÜZELİ KG DB SK;3y a  d;BALALAYKA;ÖZ ŞUBAT;55 +2.00;Y.CENGİZ;MEHMET ALİ ÇEÇAN;M.A.SUBAY;10;%4.44(8);14;1:31.69;19,10;
10;GÜL ELA DB SKG SK;3y k  d;SERDÜMEN;MY FLOWER;55 +1.50;A.AKDEMİR;RAMAZAN TUMBUL;Z.AKDEMİR;11;%2.41(10);;1:35.31;23,00;
11;KIZIM İLKİM KG SK;3y d  d;SERHANTAY;GÖZNURU;53 +1.70;Ç.CANPOLAT AP;NÜSRET CANPOLAT;MEHM.KAYA;12 - DS;%0.91(11);;1:35.74;30,90;
12;KOĞUN SESİ KG K;3y a  d;DİZDAR BEY;ÜLFET HANIM;55 +1.70;M.B.ÇAKMAK AP;YAHYA İŞIK;N.DOĞAN;9;%0.76(12);;1:39.90;53,85;
13;ATEŞKARTAL KG K (Koşmaz);3y k  e;ORHUNKAAN;GAKKOŞKIZ;57;H.İ.AKKAYA;FERAT CANPOLATLI;S.KARAKEÇİLİ;7;%0.74(13);;Koşmaz;;
GANYAN(6) :5,55 TL, İKİLİ(3/6) :46,25 TL, SIRALI İKİLİ(6/3) :70,20 TL, 1. ÇİFTE(2/6) :30,80 TL

3. Kosu :   19.30;Handikap 14/DHÖW /H3; 4 Yaşlı Araplar; kg; 1700m; Kum;;;;Rekor Derece :1.59.47
İkramiye;;;;;Yetiştirici Primi;;;;
1.)280.000 TL;2.)112.000 TL;3.)56.000 TL;4.)28.000 TL;5.)14.000 TL;1.)50.400 TL;2.)20.160 TL;3.)10.080 TL;4.)5.040 TL;5.)2.520 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;AĞASAÇAN KG SK;4y a  a;FATİH AĞA;GÜZELDİZDAR;59,5;İ.AKYAVUZ;GÜNAYDIN SAÇAN;S.KARAKEÇİLİ;10;%23.1(1);41;2:12.49;3,05;Baş
2;ŞAHKAYA KG DB SK;4y d  a;YÜREKKAYA;DESTENAZ;54,5 +2.00;F.YARDIMCI;AHMET BABACAN;F.YALÇINKAYA;7;%10.37(5);31;2:12.53;6,80;Boyun
3;DEMİR ATLAS SK;4y d  a;BABA MEVLÜT;SOYLU GÜZEL;59;A.H.BAYAR;ĞEMDİN ULUCAN;B.FAHRİOĞLU;6;%7.16(7);40;2:12.61;10,30;1,5  Boy
4;MESTAN BEY SKG SK;4y a  a;GÜNTAY;ZUHALİM;59;A.ÇANKAYA AP;ABDULHAMİT YARDIMCI;A.YARDIMCI;4;%9.5(6);44;2:12.90;6,20;Yarım Boy
5;BARBAROSOĞLU KG SK;4y k  a;BARBAROSBEY;DİŞİBUSEFAL;56,5 +0.70;H.ALTUNKILIÇ;YAHYA İŞIK;A.IŞIK;3;%11.48(3);35;2:13.04;5,60;
6;HİPOTENÜS DB SKG SK;4y k k;FATİH AĞA;EREN ÇİÇEĞİ;56 +1.00;Y.CENGİZ;MUHAMMED ALP EREN;S.BAKIR;8;%3.14(9);34;2:14.19;22,20;
7;BELLİ BEY KG DB SK;4y d  a;SAADIN GÜCÜ;EL HAMAME;57,5 +0.30;H.ALTUNDAĞ;İSRAFİL FELHAN;A.AKBABA;2;%4.7(8);37;2:20.01;14,85;
8;VARTO ESİNTİSİ KG DB;4y k k;FAZIL AĞA;SÖZLÜHANIM;57;İ.KATAR;SEYİTHAN ALTIN;A.IŞIK;12;%2.51(10);36;2:22.95;23,95;
9;MUTWAKEL KG DB SK;4y k  a;TAMERİNOĞLU;ÇİSEM;55,5 +1.00;A.AKDEMİR;MÜSLÜM ŞİMŞEK;M.GÜMÜŞKOLAN;5;%13.2(2);33;2:23.19;5,85;
10;DEDE ENSAR KG DB SK;4y a  a;BUMBAİ;NURLUCA;54 +2.00;M.B.ÇAKMAK AP;ABDULKADİR TOPRAK;N.DOĞAN;1;%2.17(11);30;2:25.11;28,80;
11;MENDERES KIZI KG DB SK;4y k k;ALTINCI HİS;KÜÇÜK BEREN;59,5;N.ALTIN;MEHMET DOĞAN;N.DOĞAN;13;%10.38(4);41;2:26.51;6,15;
12;ULU ECE KG SK;4y a k;BAŞ HÜKÜMDAR;LAZKIZI;55 +0.20;Ç.CANPOLAT AP;MUHARREM ERKARSLAN;M.BULUÇ;11;%0.92(13);36;2:29.23;45,35;
13;EFRUZKIZI DB SKG SK;4y k k;TAMERİNOĞLU;BALKUŞU;55,5 +1.50;M.DOĞAN;AHMET KAYA;F.YALÇINKAYA;9;%1.37(12);31;2:31.50;33,30;
GANYAN(2) :3,05 TL, 1. 3'LÜ GANYAN(2/6/2) :222,50 TL, İKİLİ(2/11) :13,65 TL, SIRALI İKİLİ(2/11) :23,10 TL, ÜÇLÜ BAHİS(2/11/4) :420,90 TL, PLASE(11) :2,20 TL, PLASE(2) :1,90 TL, PLASE İKİLİ(2/11) :14,80 TL, PLASE İKİLİ(2/4) :20,00 TL, PLASE İKİLİ(4/11) :26,70 TL, SIRALI 5 Lİ BAHİS(2/11/4/1/8) :5.909,18 TL, 2. ÇİFTE(6/2) :28,20 TL

4. Kosu :   20.00;ŞARTLI 4/DHÖW; 4 ve Yukarı Araplar; 57.50kg; 60.00 kg; 2000m; Kum;;;;Rekor Derece :2.23.20
İkramiye;;;;;Yetiştirici Primi;;;;
1.)350.000 TL;2.)140.000 TL;3.)70.000 TL;4.)35.000 TL;5.)17.500 TL;1.)63.000 TL;2.)25.200 TL;3.)12.600 TL;4.)6.300 TL;5.)3.150 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ESKİ KALELİ KG SK;5y d  a;SONALP;VİLDAN;58;İ.AKYAVUZ;GALİP DOĞAN;MAHMUT DOĞAN;6;%41.89(1);69;2:33.33;2,40;7,5 Boy
2;CABİROĞLU DB SK;5y a  a;SAADIN GÜCÜ;CABİRE;56 +1.40;Y.CENGİZ;MUSTAFA YARDIMCI;A.YARDIMCI;9;%4.9(5);62;2:35.15;11,55;Baş
3;KILIÇBAĞI KG;7y a  a;ÖZGÜNHAN;İTİLŞAN;55 +2.00;A.ÇANKAYA AP;MAHMUT YARDIMCI;A.YARDIMCI;7;%11.17(3);64;2:35.17;5,30;6 Boy
4;CENGEBEY KG DB SK;5y k  a;SAADIN GÜCÜ;TURBO LOGO;56 +1.20;M.A.AKTÜRK;NÜSRET CANPOLAT;E.ALTIN;1;%3.33(6);60;2:36.69;7,80;4,5 Boy
5;FISILTIKAYA DB SKG SK;5y a k;BERKCAN;ARZUKAYA;55 +2.00;M.DOĞAN;AHMET BABACAN;F.YALÇINKAYA;8;%1.91(8);63;2:37.86;13,10;
6;TAŞTEPE KG DB SK;7y a  a;KARA YAĞIZ;BURGAZLIM;56 +0.50;F.YARDIMCI;SAVAŞ ERGİN;F.YALÇINKAYA;3;%24.26(2);77;2:38.05;3,25;
7;BİTİRİM SEDA SK;7y a k;BİTİRİMKARINCA;SEDACIK;52 +2.00;Ç.CANPOLAT AP;MAHMUT CANLIKA;İ.ATMACA;5;%1.76(9);62;2:43.11;15,05;
8;FERHAT KARDEŞ KG SK;5y k  a;HABERKAN;GOBAKHALA;62;H.ALTUNDAĞ;HAMZA CANLIKA;İ.ATMACA;10 - DS;%5.93(4);59;2:46.08;10,05;
9;MOHİ TAY KG K DB;5y k  a;GÜNTAY;İLLE DE MOHİ;56 +0.70;M.B.ÇAKMAK AP;ADNAN KESKİN;T.AYDIN;11 - DS;%0.57(11);34;2:51.49;48,25;
10;ZULEMA DB SK;6y a k;MENGÜBERT;ELDANS;55 +2.00;H.ALTUNKILIÇ;ALİ ŞAHİN;E.ALTIN;4;%1.14(10);61;3:00.56;31,40;
11;DUMAN KG DB GKR;10y k  a;TURBO;ÖNCÜKIZ;60;A.H.BAYAR;ARKIN ARSLAN;A.AKBABA;2;%3.13(7);83;3:03.09;15,35;
GANYAN(3) :2,40 TL, İKİLİ(3/5) :12,75 TL, SIRALI İKİLİ(3/5) :19,45 TL, ÜÇLÜ BAHİS(3/5/4) :210,20 TL, PLASE(3) :1,55 TL, PLASE(5) :4,20 TL, PLASE İKİLİ(3/4) :5,20 TL, PLASE İKİLİ(3/5) :6,40 TL, PLASE İKİLİ(4/5) :10,30 TL, 3. ÇİFTE(2/3) :5,15 TL

5. Kosu :   20.30;Handikap 14 /H3; 3 Yaşlı İngilizler; kg; 1800m; Kum;;;;Rekor Derece :1.55.12
İkramiye;;;;;Yetiştirici Primi;;;;
1.)280.000 TL;2.)112.000 TL;3.)56.000 TL;4.)28.000 TL;5.)14.000 TL;1.)50.400 TL;2.)20.160 TL;3.)10.080 TL;4.)5.040 TL;5.)2.520 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;VAN KALESİ KG DB SK;3y a  e;INDIAN DAYS (GB);SEA VALLEY;61;Y.CENGİZ;AHMET DİLMAÇ;Y.BAYSAL;6;%19.69(3);45;2:03.92;3,05;11 Boy
2;KING ANCESTOR DB SKG SK;3y d  e;INVINCIBLE SON (IRE);ENDLESS EXPANSE (IRE);58,5;İ.AKYAVUZ;MEHMET CANLIKA ;AB.AKIL;2;%42.04(1);40;2:06.44;2,25;Boyun
3;NATIONAL HERO KG DB SK;3y d  e;SQUAD;ADALYN;55 +1.70;N.ALTIN;ALİ ŞAHİN;E.ALTIN;5;%11.23(4);33;2:06.49;4,80;5,5 Boy
4;ÇEVİK DEVRANI DB SK;3y d  e;DIVINE HEART;GLORY LADY;57;M.DOĞAN;REFİK ÇEVİK;M.BULUÇ;3;%16.61(2);37;2:07.73;3,35;Yarım Boy
5;ÇEVİK PRENSES SK;3y d  d;TU BRUTUS (CHI);SIRIUS;56,5 +0.20;A.AKDEMİR;REFİK ÇEVİK;M.BULUÇ;1;%1.69(2);36;2:07.84;3,35;
6;BLACK RIVER SKG SK;3y d  d;MENDIP (USA);DES RANGILA;55,5 +1.80;M.A.AKTÜRK;REFİK ÇEVİK;T.ÇİZİK;8;%1.65(2);32;2:10.67;3,35;
7;KAREN ROSE KG K;3y d  d;AMERİKALI;GLASS ROSE;55 +1.30;A.H.BAYAR;EREN ÖZBÜK;MEHM.KAYA;7;%0.71(7);29;2:11.20;32,60;
8;BOSKO KG DB;3y d  e;YAVUZKAYA;İKRAM KIZ;56,5 +1.50;H.ALTUNDAĞ;FERAT ÖZKAN;ES.YILDIRIM;9;%1.7(6);36;2:13.26;19,35;
9;KIZIM NAZERİN DB SKG SK;3y d  d;WAR CORRESPONDENT (USA);HAUTE COUTURE;52 +2.00;Ç.CANPOLAT AP;FUAT CANLIKA;MEHM.KAYA;4;%0.6(8);29;2:13.49;40,60;
10;TAMİKO KG DB SK;3y a  d;SADLER'S JOY (USA);ENGLISH CLASS (USA);55 +2.00;İ.KATAR;CEMİL ÇİZİK;T.ÇİZİK;10 - DS;%4.07(5);33;2:14.40;9,15;
[(3)ÇEVİK DEVRANI,(5)ÇEVİK PRENSES,(8)BLACK RIVER,] eküridir.GANYAN(1) :3,05 TL, İKİLİ(1/2) :3,95 TL, SIRALI İKİLİ(1/2) :8,65 TL, ÜÇLÜ BAHİS(1/2/6) :54,40 TL, PLASE(1) :1,75 TL, PLASE(2) :1,90 TL, PLASE İKİLİ(1/2) :3,80 TL, PLASE İKİLİ(1/6) :6,70 TL, PLASE İKİLİ(2/6) :5,20 TL, 4. ÇİFTE(3/1) :9,90 TL

6. Kosu :   21.00;Maiden/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1100m; Kum;;;;Rekor Derece :1.18.97
İkramiye;;;;;Yetiştirici Primi;;;;
1.)395.000 TL;2.)158.000 TL;3.)79.000 TL;4.)39.500 TL;5.)19.750 TL;1.)118.500 TL;2.)47.400 TL;3.)23.700 TL;4.)11.850 TL;5.)5.925 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;ŞUBAT BEY KG SK;3y k  e;ŞİMŞEĞİNOĞLU;ADALETKAYA;57 +1.30;H.ALTUNDAĞ;BEYAZ CAMUZ;MAHMUT DOĞAN;7;%3.61(6);;1:23.60;20,20;2,5 Boy
2;PRENSES FADİLE KG K;3y k  d;TALİPHAN;ÇİNİKIZ;57 +0.50;Y.CENGİZ;İLHAN GÜRLER;E.ALTIN;6;%13.54(2);24;1:24.05;9,65;2,5 Boy
3;KALBİN KG K;3y k  d;FİRİKYA;MAKARON;57;M.DOĞAN;MEHMET TURAN;E.ALTIN;2;%44.41(1);26;1:24.52;1,40;1,5  Boy
4;GÜZELBİLGE K;3y k  d;DENİZİM;ACIBADEM;55 +1.60;F.YARDIMCI;MAHMUT YARDIMCI;A.YARDIMCI;1;%10.74(3);;1:24.81;4,45;1,5  Boy
5;KARLIOVA BEYİ KG K GKR;3y a  e;ORHUNKAAN;GONCANUR;57 +0.20;H.ALTUNKILIÇ;YAHYA İŞIK;N.DOĞAN;3;%1.03(12);;1:25.02;62,70;
6;NERGİS SULTAN K SKG;3y k  d;TÜMÖZ BEY;SERVERMEZ;55 +1.30;A.H.BAYAR;ĞEMDİN ULUCAN;B.FAHRİOĞLU;5;%0.72(13);;1:25.58;50,70;
7;ÇELİKTAR K;3y a  e;BİÇER;NİBEL;57 +1.00;MEH.TAŞKAYA;İLHAN KAPUSIZ;F.YALÇINKAYA;10;%6.4(5);;1:27.34;14,15;
8;CANU CİGER KG K;3y a  d;BİLDENHAN;ELVİRA;55 +2.00;İ.KATAR;LÜTFİ ÇELİK;S.KARAKEÇİLİ;12;%1.84(9);;1:29.08;26,95;
9;SEYRAN ABLA SK;3y k  d;ŞİMŞEĞİNOĞLU;ASİ GÜZEL;55 +0.50;İ.AKYAVUZ;MEHMET ALİ ÇEÇAN;M.A.SUBAY;8;%8.14(4);;1:29.14;10,75;
10;RÜZGAR DELİSİ KG K;3y k  e;SABRİNİN ATI;AYSİMAKIZ;57;A.AKDEMİR;EMİR KATI;E.ALTIN;13;%2.82(8);;1:29.49;20,95;
11;SON KRALİÇE KG SK;3y a  d;GÜMBÜRGÜMBÜR;ASLIATLI;55 +2.00;M.A.AKTÜRK;NÜSRET CANPOLAT;MEHM.KAYA;9;%3.43(7);;1:29.77;16,15;
12;I AM FERO SKG SK;3y a  e;FERİT BABA;KAMIŞLI GÜZELİ;55 +2.00;A.ÇANKAYA AP;FERİT YARDIMCI;A.YARDIMCI;4;%1.47(11);;1:38.25;35,40;
13;SERTCAN AĞA KG SK;3y a  e;GÜMBÜRGÜMBÜR;SARIBİRGÜL;57 +0.60;N.ALTIN;ÖZGÜR DAĞ;A.IŞIK;11;%1.83(10);;2:01.37;40,70;
GANYAN(6) :20,20 TL, İKİLİ(6/8) :66,50 TL, SIRALI İKİLİ(6/8) :124,30 TL, ÜÇLÜ BAHİS(6/8/7) :662,70 TL, PLASE(6) :2,25 TL, PLASE(8) :1,35 TL, PLASE İKİLİ(6/7) :10,50 TL, PLASE İKİLİ(6/8) :24,90 TL, PLASE İKİLİ(7/8) :4,60 TL, SIRALI 5 Lİ BAHİS(6/8/7/10/3) :48.966,43 TL, 5. ÇİFTE(1/6) :64,45 TL

7. Kosu :   21.30;ŞARTLI 3; 3 ve Yukarı İngilizler; 52.00kg; 60.00 kg; 61.00 kg; 1600m; Kum;;;;Rekor Derece :1.41.32
İkramiye;;;;;Yetiştirici Primi;;;;
1.)280.000 TL;2.)112.000 TL;3.)56.000 TL;4.)28.000 TL;5.)14.000 TL;1.)50.400 TL;2.)20.160 TL;3.)10.080 TL;4.)5.040 TL;5.)2.520 TL;
