İstanbul;(13. Yarış Günü);13/05/2026
1. Kosu :   14.30;Maiden/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1200m; Sentetik;;;;Rekor Derece :1.17.70
İkramiye;;;;;Yetiştirici Primi;;;;
1.)600.000 TL;2.)240.000 TL;3.)120.000 TL;4.)60.000 TL;5.)30.000 TL;1.)180.000 TL;2.)72.000 TL;3.)36.000 TL;4.)18.000 TL;5.)9.000 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;OBAĞAÇ KG K;3y k  e;AFRİKAANDER;KOTAN KANADI;57 +0.10;H.ÇİZİK;ABDULKADİR ELĞAÇ;M.H.ELĞAÇ;8;%24.58(2);;1:20.60;3,00;2,5 Boy
2;KORGÜN KG K;3y a  e;YAKUPBEY;ÇIĞIRTKAN;57;A.YILDIZ;ŞEYDA ERCAN;A.TEPEBAŞI;4;%33.8(1);;1:20.97;2,30;1,5  Boy
3;KABALBEYİ KG K;3y k  e;SAKARBAŞI;ELMABİR;57;A.SÖZEN;HALİL ÇANKAYA;Y.ÇANKAYA;1;%9.8(4);;1:21.18;7,45;5,5 Boy
4;BALTIMORE KG K;3y k  d;GÜMBÜRGÜMBÜR;MOR YAĞMUR;55;MÜS.ÇELİK;SALİH KIZILKANAT;Ö.GÜNELİ;2;%2.05(8);;1:22.13;20,75;1 Boy
5;HÜKÜMSÜREN KG DB SK;3y a  e;GÜMBÜRGÜMBÜR;SEVDAMSIN CAN;57;M.N.SUNKAR;MELEK ALBAYRAK;İ.ÇEÇAN;3;%12.59(3);;1:22.31;5,65;
6;AKİFBERK SK;3y k  e;BERKSOY;TACİSERİM;57;M.S.ÇELİK;İSHAK ŞAHİN;H.SUNKAR;11;%2.24(7);;1:22.65;20,65;
7;İCLAL BİKE KG SK;3y k  d;OĞUZBOYLU;MERCAN ADASI;51 +1.40;M.A.ALTUNDAĞ AP;MUSTAFA TAŞ;Ö.GÜNELİ;9;%0.35(12);;1:23.80;49,90;
8;KAFKAS YÜREKLİ KG DB GKR;3y d  e;KAYAYÜREKLİ;AMANKAYA;57 +0.20;M.KAYA;AHMET KAYA;M.DEMİRTAŞ;7;%5.06(6);;1:24.06;11,65;
9;ASLANLI OVA SK;3y a  e;SERHANTAY;ARAYEKYİ;57 +0.40;SAL.ÇELİK;HAKAN ÇELİK;H.ÇELİK;10;%0.73(10);;1:25.77;29,05;
10;ADALAR KG K;3y k  d;TALİPHAN;RÜZGARCAN;55;E.ÇİZİK;İLHAN TEKİNALP;Y.DEMİRKIRAN;6;%7.26(5);;1:25.89;9,10;
11;SAROZ BEYİ K;3y k  e;GÜNTAY;AHSENTİ;57 +2.00;M.F.KAYA AP;MÜSLÜM ŞEKER;RAM. KAYA;5;%0.49(11);;1:27.53;41,60;
12;ACEMOĞLU BİR KG K GKR;3y a  e;ORHUNKAAN;CEMİLEM;54 +2.00;M.KEÇECİ AP;METE AYSEL;Ö.A.ALAKUŞTEKİN;12;%1.05(9);;1:37.36;24,95;
GANYAN(8) :3,00 TL, İKİLİ(7/8) :4,50 TL, SIRALI İKİLİ(8/7) :9,85 TL

2. Kosu :   15.00;Maiden/DHÖW; 3 Yaşlı Araplar; 57.00kg; 1200m; Sentetik;;;;Rekor Derece :1.17.70
İkramiye;;;;;Yetiştirici Primi;;;;
1.)600.000 TL;2.)240.000 TL;3.)120.000 TL;4.)60.000 TL;5.)30.000 TL;1.)180.000 TL;2.)72.000 TL;3.)36.000 TL;4.)18.000 TL;5.)9.000 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;METSO KG SK;3y a  e;DİLİRAN;ALTINSARISI;57;MÜS.ÇELİK;DİNÇER KARABULUT;F.SERİNTÜRK;7;%12.98(4);;1:20.34;4,55;1 Boy
2;KÜÇÜK AZAT KG K;3y a  e;SABRİNİN ATI;GÜNEŞİMSİN;57;M.S.ÇELİK;SABRİ KATI;Y.TUNCAY;2;%16.38(3);;1:20.49;5,40;4 Boy
3;CİHANERK KG K DB;3y k  e;EMBİR HAN;UÇANHAN;57;V.ABİŞ;EBRU KARGIN;MUR.AKKILIÇ;4;%3.87(7);;1:21.06;10,80;1 Boy
4;ŞELEMZAR KG K;3y a  e;GELİBOLU;FERZAN;59;A.ÇELİK;ÖMER FARUK ÇELİK;F.TURAN;11;%24.73(2);;1:21.21;3,25;Yarım Boy
5;HAYDİ SEVDA K;3y a  d;KAYAYÜREKLİ;ALTIN SEVDA;55;E.ÇİZİK;HAYRİ YILDIRIM;HAY.YILDIRIM;5;%25.73(1);;1:21.29;2,40;
6;KESTEL YİĞİDİ SK;3y k  e;MADRABAZ;KESTEL;57;A.YILDIZ;MEHMET ALİ KATI;H.SUNKAR;9;%6.21(5);;1:22.07;10,55;
7;KAUÇUKÇU K SKG;3y a  e;BUZDAĞI;İLKCEMRE;53;R.YILDIZ AP;MÜSLÜM ŞEKER;RAM. KAYA;3;%1.72(6);;1:22.21;14,80;
8;YAĞMURCUM K;3y k  d;KAYAYÜREKLİ;SONYAĞMUR;51 +1.40;M.A.ALTUNDAĞ AP;ETHEM KAYA;M.DEMİRTAŞ;10;%0.84(9);;1:22.45;29,10;
9;BABA BALYOZ KG DB;3y a  e;BAŞ HÜKÜMDAR;BÖRKLÜCE;57 +0.20;M.KAYA;TÜLAY YURDABAK;K.T.YURDABAK;8;%3.21(8);;1:23.48;14,10;
10;KIR ZİNCİRLERİNİ KG K;3y k  e;TALİPHAN;BERZOŞ;57 +0.30;H.ÇİZİK;MÜSLÜM ŞEKER;RAM. KAYA;6;%3.04(6);;1:32.55;14,80;
11;ÇAKIR METE KG SK (Koşmaz);3y k  e;GELİBOLU;KUMRU HATUN;57;N.AVCİ;MERAL ÖZKAN;K.BER.TUTAL;1;%1.3(10);;Koşmaz;;
[(5)KAUÇUKÇU,(7)KIR ZİNCİRLERİNİ,] eküridir.GANYAN(9) :4,55 TL, İKİLİ(8/9) :10,05 TL, SIRALI İKİLİ(9/8) :26,65 TL, ÜÇLÜ BAHİS(9/8/3) :535,50 TL Çıkan 1 Atla: 20,10 TL, PLASE(8) :5,10 TL, PLASE(9) :4,55 TL, PLASE İKİLİ(3/8) :21,10 TL, PLASE İKİLİ(3/9) :15,60 TL, PLASE İKİLİ(8/9) :7,70 TL, 1. ÇİFTE(8/9) :21,80 TL

3. Kosu :  ENGELLİLER HAFTASI KOŞUSU 15.30;Handikap 21/DHÖW /H1; 4 ve Yukarı Araplar; kg; 1400m; Çim;;;;Rekor Derece :1.29.31
İkramiye;;;;;Yetiştirici Primi;;;;
1.)835.000 TL;2.)334.000 TL;3.)167.000 TL;4.)83.500 TL;5.)41.750 TL;1.)200.400 TL;2.)80.160 TL;3.)40.080 TL;4.)20.040 TL;5.)10.020 TL;
At No;At İsmi;Yaş;Orijin(Baba);Orijin(Anne);Kilo;Jokey Adı;Sahip Adı;Antrenör Adı;St;AGF;H;Derece;Ganyan;Fark
1;AZAPKAPI KG DB;6y k  a;TURBO;KADRUŞ;58,5;H.KARATAŞ;CEM ÖZBELGE;T.İBİŞ;10 - DS;%8.85(6)  %8.78(6);83;1:31.52;6,80;2 Boy
2;DEMİRHAN TAYI KG DB SK;4y k  a;OĞLUM BURAK;SER CARİYE;52 +2.00;MÜS.ÇELİK;MESUT ALTAY;H.DEMİR;6;%16.59(2)  %17.48(2);71;1:31.81;4,75;Baş
3;SEYRET BENİ SKG SK;5y k  a;SERHANTAY;İRGÜN;61,5;H.ÇİZİK;SUPHİ AKYAVUZ;S.AKYAVUZ;5;%13.42(3)  %12.92(3);89;1:31.84;5,40;Boyun
4;ALDA GÖR KG DB SK;7y a  a;BAYHAN;SOYLUGELİN;61;ER.CANKILIÇ AP;SÜPHİ KORKMAZ;K.KORKMAZ;1;%1.99(11)  %1.89(11);92;1:31.89;18,65;4 Boy
5;IĞDIR KIZI KG K SK;6y k k;CANKARDEŞLER;FERACEHAN;50 +2.00;M.A.SOLMAZ;OKAN KOÇHİSARLI;H.ACAR;8;%3.33(9)  %3.33(9);59;1:32.41;22,70;
6;GÜNEREN KG DB SK ÖG;5y d  a;ÖZHABER;GAMSIZ;61,5;M.M.BİLGİN;MEHMET ZEKİ İPEK;O.TAŞDEMİR;11 - DS;%2.65(10)  %2.56(10);89;1:32.69;30,25;
